conc_benth,date
4599100000.0,2010-06-19
4592000000.0,2010-06-20
4584900000.0,2010-06-21
4577800000.0,2010-06-22
4570900000.0,2010-06-23
4563900000.0,2010-06-24
4556600000.0,2010-06-25
4549400000.0,2010-06-26
4541600000.0,2010-06-27
4533700000.0,2010-06-28
4525800000.0,2010-06-29
4517600000.0,2010-06-30
4509500000.0,2010-07-01
4501200000.0,2010-07-02
4492700000.0,2010-07-03
4483500000.0,2010-07-04
4474600000.0,2010-07-05
4466300000.0,2010-07-06
4457900000.0,2010-07-07
4449600000.0,2010-07-08
4441400000.0,2010-07-09
4433200000.0,2010-07-10
4424900000.0,2010-07-11
4416400000.0,2010-07-12
4407500000.0,2010-07-13
4398600000.0,2010-07-14
4389900000.0,2010-07-15
4380800000.0,2010-07-16
4371400000.0,2010-07-17
4361700000.0,2010-07-18
4351900000.0,2010-07-19
4342000000.0,2010-07-20
4331700000.0,2010-07-21
4321400000.0,2010-07-22
4311500000.0,2010-07-23
4301700000.0,2010-07-24
4291800000.0,2010-07-25
4281600000.0000005,2010-07-26
4271200000.0,2010-07-27
4260800000.0,2010-07-28
4250899999.9999995,2010-07-29
4241200000.0,2010-07-30
4231200000.0,2010-07-31
4221200000.0,2010-08-01
4211500000.0,2010-08-02
4201600000.0000005,2010-08-03
4191899999.9999995,2010-08-04
4181899999.9999995,2010-08-05
4172200000.0,2010-08-06
4162600000.0000005,2010-08-07
4152700000.0,2010-08-08
4142700000.0,2010-08-09
4133000000.0,2010-08-10
4123500000.0,2010-08-11
4114100000.0000005,2010-08-12
4105200000.0,2010-08-13
4096399999.9999995,2010-08-14
4087800000.0,2010-08-15
4079400000.0,2010-08-16
4070800000.0,2010-08-17
4062200000.0,2010-08-18
4054000000.0,2010-08-19
4045800000.0,2010-08-20
4037100000.0,2010-08-21
4028400000.0,2010-08-22
4020100000.0,2010-08-23
4011500000.0,2010-08-24
4003700000.0,2010-08-25
3995800000.0,2010-08-26
3987200000.0,2010-08-27
3978500000.0,2010-08-28
3969800000.0,2010-08-29
3961700000.0,2010-08-30
3953600000.0,2010-08-31
3945500000.0,2010-09-01
3937800000.0,2010-09-02
3930200000.0,2010-09-03
3922300000.0,2010-09-04
3914400000.0,2010-09-05
3906200000.0,2010-09-06
3897700000.0,2010-09-07
3888900000.0,2010-09-08
3880600000.0,2010-09-09
3873000000.0,2010-09-10
3865600000.0,2010-09-11
3858400000.0,2010-09-12
3850900000.0,2010-09-13
3843500000.0,2010-09-14
3836400000.0,2010-09-15
3829000000.0,2010-09-16
3821500000.0,2010-09-17
3813700000.0,2010-09-18
3806000000.0,2010-09-19
3798500000.0,2010-09-20
3791100000.0,2010-09-21
3783600000.0,2010-09-22
3776500000.0,2010-09-23
3770100000.0,2010-09-24
3763700000.0,2010-09-25
3757200000.0,2010-09-26
3750100000.0,2010-09-27
3743300000.0,2010-09-28
3736600000.0,2010-09-29
3729600000.0,2010-09-30
3722700000.0,2010-10-01
3715900000.0,2010-10-02
3709000000.0,2010-10-03
3701800000.0,2010-10-04
3694800000.0,2010-10-05
3688100000.0,2010-10-06
3681500000.0,2010-10-07
3675000000.0,2010-10-08
3669000000.0,2010-10-09
3662300000.0,2010-10-10
3655500000.0,2010-10-11
3648100000.0,2010-10-12
3641100000.0,2010-10-13
3635100000.0,2010-10-14
3629500000.0,2010-10-15
3623000000.0,2010-10-16
3616600000.0,2010-10-17
3610900000.0,2010-10-18
3604900000.0,2010-10-19
3599000000.0,2010-10-20
3592600000.0,2010-10-21
3586100000.0,2010-10-22
14913000000.0,2010-10-23
15908000000.0,2010-10-24
15674000000.0,2010-10-25
15586000000.0,2010-10-26
15548000000.0,2010-10-27
15523000000.0,2010-10-28
15500000000.0,2010-10-29
15476000000.0,2010-10-30
15453000000.0,2010-10-31
15433000000.0,2010-11-01
15412000000.0,2010-11-02
15391000000.0,2010-11-03
15371000000.0,2010-11-04
15351000000.0,2010-11-05
15329000000.0,2010-11-06
15235000000.0,2010-11-07
15040000000.0,2010-11-08
14972000000.0,2010-11-09
14945000000.0,2010-11-10
14926000000.0,2010-11-11
14907000000.0,2010-11-12
14887000000.0,2010-11-13
14863000000.0,2010-11-14
14838000000.0,2010-11-15
14814000000.0,2010-11-16
14795000000.0,2010-11-17
14778000000.0,2010-11-18
14700000000.0,2010-11-19
14473000000.0,2010-11-20
14262000000.0,2010-11-21
14125000000.0,2010-11-22
13994000000.0,2010-11-23
13844000000.0,2010-11-24
13791000000.0,2010-11-25
13772000000.0,2010-11-26
13716000000.0,2010-11-27
13568000000.0,2010-11-28
13515000000.0,2010-11-29
13496000000.0,2010-11-30
13482000000.0,2010-12-01
13484000000.0,2010-12-02
13436000000.0,2010-12-03
13309000000.0,2010-12-04
13148000000.0,2010-12-05
12956000000.0,2010-12-06
12819000000.0,2010-12-07
12746000000.0,2010-12-08
12653000000.0,2010-12-09
12598000000.0,2010-12-10
12576000000.0,2010-12-11
12563000000.0,2010-12-12
12553000000.0,2010-12-13
12858000000.0,2010-12-14
12767000000.0,2010-12-15
12706000000.0,2010-12-16
12606000000.0,2010-12-17
12407000000.0,2010-12-18
12205000000.0,2010-12-19
12028000000.0,2010-12-20
11922000000.0,2010-12-21
11827000000.0,2010-12-22
11693000000.0,2010-12-23
11648000000.0,2010-12-24
11557000000.0,2010-12-25
11396000000.0,2010-12-26
11293000000.0,2010-12-27
11189000000.0,2010-12-28
11028000000.0,2010-12-29
10903000000.0,2010-12-30
10862000000.0,2010-12-31
10797000000.0,2011-01-01
10649000000.0,2011-01-02
10521000000.0,2011-01-03
10480000000.0,2011-01-04
10467000000.0,2011-01-05
10457000000.0,2011-01-06
10449000000.0,2011-01-07
10442000000.0,2011-01-08
10434000000.0,2011-01-09
10425000000.0,2011-01-10
10417000000.0,2011-01-11
10408000000.0,2011-01-12
10522000000.0,2011-01-13
10524000000.0,2011-01-14
10505000000.0,2011-01-15
10495000000.0,2011-01-16
10485000000.0,2011-01-17
10476000000.0,2011-01-18
10465000000.0,2011-01-19
10454000000.0,2011-01-20
10446000000.0,2011-01-21
10438000000.0,2011-01-22
10428000000.0,2011-01-23
10420000000.0,2011-01-24
10411000000.0,2011-01-25
10403000000.0,2011-01-26
10395000000.0,2011-01-27
10388000000.0,2011-01-28
10427000000.0,2011-01-29
10942000000.0,2011-01-30
10868000000.0,2011-01-31
10824000000.0,2011-02-01
10806000000.0,2011-02-02
10795000000.0,2011-02-03
10785000000.0,2011-02-04
10774000000.0,2011-02-05
10760000000.0,2011-02-06
10748000000.0,2011-02-07
10735000000.0,2011-02-08
10718000000.0,2011-02-09
10706000000.0,2011-02-10
10696000000.0,2011-02-11
10688000000.0,2011-02-12
10678000000.0,2011-02-13
10668000000.0,2011-02-14
10654000000.0,2011-02-15
12553000000.0,2011-02-16
12490000000.0,2011-02-17
12294000000.0,2011-02-18
12113000000.0,2011-02-19
11979000000.0,2011-02-20
11935000000.0,2011-02-21
11920000000.0,2011-02-22
11910000000.0,2011-02-23
11928000000.0,2011-02-24
11766000000.0,2011-02-25
11609000000.0,2011-02-26
11559000000.0,2011-02-27
11542000000.0,2011-02-28
11531000000.0,2011-03-01
11520000000.0,2011-03-02
11507000000.0,2011-03-03
11498000000.0,2011-03-04
11489000000.0,2011-03-05
11688000000.0,2011-03-06
11550000000.0,2011-03-07
11452000000.0,2011-03-08
11420000000.0,2011-03-09
11406000000.0,2011-03-10
11391000000.0,2011-03-11
11381000000.0,2011-03-12
11334000000.0,2011-03-13
11191000000.0,2011-03-14
11009000000.0,2011-03-15
10834000000.0,2011-03-16
10703000000.0,2011-03-17
10601000000.0,2011-03-18
10442000000.0,2011-03-19
10288000000.0,2011-03-20
10150000000.0,2011-03-21
10061000000.0,2011-03-22
9977900000.0,2011-03-23
9826000000.0,2011-03-24
9681500000.0,2011-03-25
9555800000.0,2011-03-26
9433300000.0,2011-03-27
9393100000.0,2011-03-28
9378500000.0,2011-03-29
9367500000.0,2011-03-30
9356000000.0,2011-03-31
9346200000.0,2011-04-01
9337500000.0,2011-04-02
9327600000.0,2011-04-03
9317400000.0,2011-04-04
9309200000.0,2011-04-05
9300700000.0,2011-04-06
9290800000.0,2011-04-07
9280300000.0,2011-04-08
9270700000.0,2011-04-09
9262300000.0,2011-04-10
9253500000.0,2011-04-11
9244500000.0,2011-04-12
9234700000.0,2011-04-13
9224800000.0,2011-04-14
9216700000.0,2011-04-15
9209300000.0,2011-04-16
9200600000.0,2011-04-17
9190900000.0,2011-04-18
9181400000.0,2011-04-19
9172400000.0,2011-04-20
9162300000.0,2011-04-21
9153000000.0,2011-04-22
9143600000.0,2011-04-23
9133600000.0,2011-04-24
9504500000.0,2011-04-25
9757400000.0,2011-04-26
9788600000.0,2011-04-27
9784700000.0,2011-04-28
9773400000.0,2011-04-29
9758700000.0,2011-04-30
9744200000.0,2011-05-01
9732700000.0,2011-05-02
9722100000.0,2011-05-03
9711700000.0,2011-05-04
9701000000.0,2011-05-05
9691400000.0,2011-05-06
9680300000.0,2011-05-07
9668200000.0,2011-05-08
9833700000.0,2011-05-09
9935900000.0,2011-05-10
9940900000.0,2011-05-11
9932100000.0,2011-05-12
9921800000.0,2011-05-13
9910100000.0,2011-05-14
10018000000.0,2011-05-15
9926300000.0,2011-05-16
9851100000.0,2011-05-17
9745800000.0,2011-05-18
9667300000.0,2011-05-19
9637900000.0,2011-05-20
9623400000.0,2011-05-21
9611100000.0,2011-05-22
9598700000.0,2011-05-23
9586600000.0,2011-05-24
9787700000.0,2011-05-25
9761200000.0,2011-05-26
9729500000.0,2011-05-27
9713800000.0,2011-05-28
9698900000.0,2011-05-29
9682900000.0,2011-05-30
9668800000.0,2011-05-31
9621100000.0,2011-06-01
9528000000.0,2011-06-02
9491100000.0,2011-06-03
9439400000.0,2011-06-04
9348500000.0,2011-06-05
9315600000.0,2011-06-06
9300800000.0,2011-06-07
9289100000.0,2011-06-08
9278000000.0,2011-06-09
9267100000.0,2011-06-10
9255700000.0,2011-06-11
9243800000.0,2011-06-12
9232500000.0,2011-06-13
9221400000.0,2011-06-14
9209500000.0,2011-06-15
9196600000.0,2011-06-16
9183700000.0,2011-06-17
9171500000.0,2011-06-18
9158700000.0,2011-06-19
9144400000.0,2011-06-20
9131000000.0,2011-06-21
9118600000.0,2011-06-22
9105600000.0,2011-06-23
9091800000.0,2011-06-24
9078200000.0,2011-06-25
9064400000.0,2011-06-26
9050400000.0,2011-06-27
10110000000.0,2011-06-28
10078000000.0,2011-06-29
10028000000.0,2011-06-30
10005000000.0,2011-07-01
9987900000.0,2011-07-02
9971400000.0,2011-07-03
9954000000.0,2011-07-04
9937400000.0,2011-07-05
9920400000.0,2011-07-06
9902700000.0,2011-07-07
9884700000.0,2011-07-08
9866800000.0,2011-07-09
9847700000.0,2011-07-10
9828000000.0,2011-07-11
9807800000.0,2011-07-12
9787600000.0,2011-07-13
9767700000.0,2011-07-14
9748600000.0,2011-07-15
9729500000.0,2011-07-16
9710600000.0,2011-07-17
9692300000.0,2011-07-18
9674500000.0,2011-07-19
9657900000.0,2011-07-20
9641100000.0,2011-07-21
9624000000.0,2011-07-22
9606600000.0,2011-07-23
9588900000.0,2011-07-24
9571200000.0,2011-07-25
9553500000.0,2011-07-26
9536400000.0,2011-07-27
9519600000.0,2011-07-28
9502200000.0,2011-07-29
9484100000.0,2011-07-30
9465200000.0,2011-07-31
9446100000.0,2011-08-01
9428000000.0,2011-08-02
9410300000.0,2011-08-03
9391800000.0,2011-08-04
9373000000.0,2011-08-05
9355300000.0,2011-08-06
9337300000.0,2011-08-07
9319600000.0,2011-08-08
9302000000.0,2011-08-09
9284600000.0,2011-08-10
9266600000.0,2011-08-11
9248100000.0,2011-08-12
9229300000.0,2011-08-13
9210000000.0,2011-08-14
9189800000.0,2011-08-15
9170700000.0,2011-08-16
9152500000.0,2011-08-17
9134500000.0,2011-08-18
9115300000.0,2011-08-19
9095500000.0,2011-08-20
9076100000.0,2011-08-21
9057800000.0,2011-08-22
9040500000.0,2011-08-23
9023400000.0,2011-08-24
9004900000.0,2011-08-25
8986600000.0,2011-08-26
8968700000.0,2011-08-27
8951000000.0,2011-08-28
8933400000.0,2011-08-29
8915000000.0,2011-08-30
8896300000.0,2011-08-31
8877300000.0,2011-09-01
8858000000.0,2011-09-02
8839600000.0,2011-09-03
8822100000.0,2011-09-04
8804300000.0,2011-09-05
8786500000.0,2011-09-06
8769600000.0,2011-09-07
8752100000.0,2011-09-08
8733600000.0,2011-09-09
8714600000.0,2011-09-10
8695900000.0,2011-09-11
8676500000.0,2011-09-12
8658400000.0,2011-09-13
8640000000.0,2011-09-14
8620600000.0,2011-09-15
8600800000.0,2011-09-16
8581700000.000001,2011-09-17
8564100000.0,2011-09-18
8546900000.0,2011-09-19
8529500000.0,2011-09-20
8511700000.000001,2011-09-21
8494700000.000001,2011-09-22
8478000000.0,2011-09-23
8460299999.999999,2011-09-24
8440900000.0,2011-09-25
8422299999.999999,2011-09-26
8405000000.0,2011-09-27
8389299999.999999,2011-09-28
8373600000.0,2011-09-29
8356400000.0,2011-09-30
8337799999.999999,2011-10-01
