conc_h20,date
8335900000.0,2010-06-19
8358400000.0,2010-06-20
8332100000.0,2010-06-21
8363400000.0,2010-06-22
8375500000.0,2010-06-23
8331400000.0,2010-06-24
8339000000.0,2010-06-25
8296500000.0,2010-06-26
8256600000.0,2010-06-27
8272500000.0,2010-06-28
8237700000.000001,2010-06-29
8226299999.999999,2010-06-30
8209700000.000001,2010-07-01
8185700000.0,2010-07-02
8107700000.0,2010-07-03
8065000000.0,2010-07-04
8123100000.0,2010-07-05
8136300000.0,2010-07-06
8123000000.0,2010-07-07
8123900000.0,2010-07-08
8126600000.0,2010-07-09
8121200000.0,2010-07-10
8121400000.0,2010-07-11
8070900000.0,2010-07-12
8024700000.0,2010-07-13
8050400000.0,2010-07-14
8029600000.0,2010-07-15
7991300000.0,2010-07-16
7965900000.0,2010-07-17
7940300000.0,2010-07-18
7939200000.0,2010-07-19
7901200000.0,2010-07-20
7857600000.0,2010-07-21
7863800000.0,2010-07-22
7877400000.0,2010-07-23
7872700000.0,2010-07-24
7836500000.0,2010-07-25
7784100000.0,2010-07-26
7739300000.0,2010-07-27
7741100000.0,2010-07-28
7762100000.0,2010-07-29
7720600000.0,2010-07-30
7678400000.0,2010-07-31
7698600000.0,2010-08-01
7660300000.0,2010-08-02
7664600000.0,2010-08-03
7623100000.0,2010-08-04
7601600000.0,2010-08-05
7607000000.0,2010-08-06
7565800000.0,2010-08-07
7507900000.0,2010-08-08
7503200000.0,2010-08-09
7501400000.0,2010-08-10
7468500000.0,2010-08-11
7497500000.0,2010-08-12
7499500000.0,2010-08-13
7468500000.0,2010-08-14
7470300000.0,2010-08-15
7444000000.0,2010-08-16
7391900000.0,2010-08-17
7388000000.0,2010-08-18
7414200000.0,2010-08-19
7353200000.0,2010-08-20
7286900000.0,2010-08-21
7317800000.0,2010-08-22
7270800000.0,2010-08-23
7298300000.0,2010-08-24
7367800000.0,2010-08-25
7268900000.0,2010-08-26
7219500000.0,2010-08-27
7169200000.0,2010-08-28
7195600000.0,2010-08-29
7201600000.0,2010-08-30
7166800000.0,2010-08-31
7176900000.0,2010-09-01
7226900000.0,2010-09-02
7173100000.0,2010-09-03
7161500000.0,2010-09-04
7107400000.0,2010-09-05
7081500000.0,2010-09-06
7011400000.0,2010-09-07
6984600000.0,2010-09-08
7064400000.0,2010-09-09
7070800000.0,2010-09-10
7092000000.0,2010-09-11
7063700000.0,2010-09-12
7026700000.0,2010-09-13
7045400000.0,2010-09-14
7011300000.0,2010-09-15
6983000000.0,2010-09-16
6939700000.0,2010-09-17
6908100000.0,2010-09-18
6904000000.0,2010-09-19
6903600000.0,2010-09-20
6885700000.0,2010-09-21
6860900000.0,2010-09-22
6921300000.0,2010-09-23
6919800000.0,2010-09-24
6920600000.0,2010-09-25
6839700000.0,2010-09-26
6839100000.0,2010-09-27
6862200000.0,2010-09-28
6844800000.0,2010-09-29
6827100000.0,2010-09-30
6823200000.0,2010-10-01
6802900000.0,2010-10-02
6735300000.0,2010-10-03
6718700000.0,2010-10-04
6733600000.0,2010-10-05
6724800000.0,2010-10-06
6692200000.0,2010-10-07
6769600000.0,2010-10-08
6695000000.0,2010-10-09
6681100000.0,2010-10-10
6583600000.0,2010-10-11
6575900000.0,2010-10-12
6639200000.0,2010-10-13
6748500000.0,2010-10-14
6678700000.0,2010-10-15
6593000000.0,2010-10-16
387520000000.0,2010-10-17
24585000000.0,2010-10-18
15125000000.0,2010-10-19
13468000000.0,2010-10-20
13070000000.0,2010-10-21
13003000000.0,2010-10-22
592430000000.0,2010-10-23
96633000.0,2010-10-24
1338900000.0,2010-10-25
12064000000.0,2010-10-26
19949000000.0,2010-10-27
21300000000.0,2010-10-28
21412000000.0,2010-10-29
21318000000.0,2010-10-30
21479000000.0,2010-10-31
21456000000.0,2010-11-01
21379000000.0,2010-11-02
21420000000.0,2010-11-03
21416000000.0,2010-11-04
21307000000.0,2010-11-05
21177000000.0,2010-11-06
2501000000.0,2010-11-07
10096000000.0,2010-11-08
18090000000.0,2010-11-09
20290000000.0,2010-11-10
20487000000.0,2010-11-11
20452000000.0,2010-11-12
20236000000.0,2010-11-13
19902000000.0,2010-11-14
19834000000.0,2010-11-15
20041000000.0,2010-11-16
20402000000.0,2010-11-17
20418000000.0,2010-11-18
15078000000.0,2010-11-19
35856000.0,2010-11-20
134950000.0,2010-11-21
457660000.0,2010-11-22
70064000.0,2010-11-23
9918000000.0,2010-11-24
17236000000.0,2010-11-25
18501000000.0,2010-11-26
3306100000.0,2010-11-27
8445400000.0,2010-11-28
15459000000.0,2010-11-29
17691000000.0,2010-11-30
18133000000.0,2010-12-01
17845000000.0,2010-12-02
2376600000.0,2010-12-03
192270000.0,2010-12-04
24700000.0,2010-12-05
63747000.0,2010-12-06
8943400000.0,2010-12-07
260399999.99999997,2010-12-08
568290000.0,2010-12-09
8766300000.0,2010-12-10
14786000000.0,2010-12-11
15860000000.0,2010-12-12
16096000000.0,2010-12-13
41123000000.0,2010-12-14
664420000.0,2010-12-15
8818900000.0,2010-12-16
41033000.0,2010-12-17
13834000.000000002,2010-12-18
44004000.0,2010-12-19
113740000.0,2010-12-20
7824700000.0,2010-12-21
54705000.0,2010-12-22
5411400000.0,2010-12-23
10947000000.0,2010-12-24
28785999.999999996,2010-12-25
105070000.0,2010-12-26
738390000.0,2010-12-27
28029000.0,2010-12-28
36782000.0,2010-12-29
6781600000.0,2010-12-30
11822000000.0,2010-12-31
65501000.00000001,2011-01-01
26081000.0,2011-01-02
5913500000.0,2011-01-03
10691000000.0,2011-01-04
12049000000.0,2011-01-05
12290000000.0,2011-01-06
12368000000.0,2011-01-07
12366000000.0,2011-01-08
12262000000.0,2011-01-09
12225000000.0,2011-01-10
12212000000.0,2011-01-11
12225000000.0,2011-01-12
35077000000.0,2011-01-13
6659600000.0,2011-01-14
11415000000.0,2011-01-15
12254000000.0,2011-01-16
12340000000.0,2011-01-17
12326000000.0,2011-01-18
12220000000.0,2011-01-19
12291000000.0,2011-01-20
12430000000.0,2011-01-21
12340000000.0,2011-01-22
12336000000.0,2011-01-23
12355000000.0,2011-01-24
12325000000.0,2011-01-25
12356000000.0,2011-01-26
12394000000.0,2011-01-27
12397000000.0,2011-01-28
91974000000.0,2011-01-29
60973000000.0,2011-01-30
7450800000.0,2011-01-31
12804000000.0,2011-02-01
13850000000.0,2011-02-02
14122000000.0,2011-02-03
14108000000.0,2011-02-04
13886000000.0,2011-02-05
13812000000.0,2011-02-06
13964000000.0,2011-02-07
13610000000.0,2011-02-08
13691000000.0,2011-02-09
13991000000.0,2011-02-10
14129000000.0,2011-02-11
14086000000.0,2011-02-12
14033000000.0,2011-02-13
118750000000.0,2011-02-14
62866000000.0,2011-02-15
119010000000.0,2011-02-16
22155000.0,2011-02-17
26436000.0,2011-02-18
53006000.0,2011-02-19
9163300000.0,2011-02-20
15813000000.0,2011-02-21
16940000000.0,2011-02-22
17101000000.0,2011-02-23
11265000000.0,2011-02-24
110240000.0,2011-02-25
8482100000.0,2011-02-26
14891000000.0,2011-02-27
16166000000.0,2011-02-28
16336000000.0,2011-03-01
20995000000.0,2011-03-02
14279000000.0,2011-03-03
16154000000.0,2011-03-04
16525000000.0,2011-03-05
13936000000.0,2011-03-06
127040000.0,2011-03-07
8559200000.000001,2011-03-08
14786000000.0,2011-03-09
3812100000.0,2011-03-10
9491600000.0,2011-03-11
14587000000.0,2011-03-12
159250000.0,2011-03-13
16645000.0,2011-03-14
12117000.0,2011-03-15
27290000.0,2011-03-16
3404400000.0,2011-03-17
27526999.999999996,2011-03-18
29899000.0,2011-03-19
27774000.0,2011-03-20
102660000.0,2011-03-21
1241000000.0,2011-03-22
36391000.0,2011-03-23
6842100.0,2011-03-24
96937999.99999999,2011-03-25
15657000.0,2011-03-26
5893300000.0,2011-03-27
10514000000.0,2011-03-28
11723000000.0,2011-03-29
11786000000.0,2011-03-30
11842000000.0,2011-03-31
12001000000.0,2011-04-01
11970000000.0,2011-04-02
11841000000.0,2011-04-03
11956000000.0,2011-04-04
12025000000.0,2011-04-05
11920000000.0,2011-04-06
11806000000.0,2011-04-07
11808000000.0,2011-04-08
11907000000.0,2011-04-09
11903000000.0,2011-04-10
11877000000.0,2011-04-11
11825000000.0,2011-04-12
238670000000.0,2011-04-13
24012000000.0,2011-04-14
17340000000.0,2011-04-15
16091000000.0,2011-04-16
15753000000.0,2011-04-17
15642000000.0,2011-04-18
15736000000.0,2011-04-19
15630000000.0,2011-04-20
15634000000.0,2011-04-21
15669000000.0,2011-04-22
15621000000.0,2011-04-23
15499000000.0,2011-04-24
416990000000.0,2011-04-25
13181000000.0,2011-04-26
20500000000.0,2011-04-27
21633000000.0,2011-04-28
21451000000.0,2011-04-29
21251000000.0,2011-04-30
21558000000.0,2011-05-01
21798000000.0,2011-05-02
21857000000.0,2011-05-03
21748000000.0,2011-05-04
21902000000.0,2011-05-05
21823000000.0,2011-05-06
21612000000.0,2011-05-07
21498000000.0,2011-05-08
230810000000.0,2011-05-09
14310000000.0,2011-05-10
23032000000.0,2011-05-11
24632000000.0,2011-05-12
24860000000.0,2011-05-13
24630000000.0,2011-05-14
52012000000.0,2011-05-15
3770700000.0,2011-05-16
178960000.0,2011-05-17
219240000.0,2011-05-18
12692000000.0,2011-05-19
21796000000.0,2011-05-20
23290000000.0,2011-05-21
23452000000.0,2011-05-22
23439000000.0,2011-05-23
23512000000.0,2011-05-24
36272000000.0,2011-05-25
12566000000.0,2011-05-26
21600000000.0,2011-05-27
22297000000.0,2011-05-28
9954100000.0,2011-05-29
15509000000.0,2011-05-30
21585000000.0,2011-05-31
412030000.0,2011-06-01
2151000000.0,2011-06-02
12753000000.0,2011-06-03
170290000.0,2011-06-04
6196600000.0,2011-06-05
14811000000.0,2011-06-06
20057000000.0,2011-06-07
20932000000.0,2011-06-08
21106000000.0,2011-06-09
21099000000.0,2011-06-10
20970000000.0,2011-06-11
20982000000.0,2011-06-12
21040000000.0,2011-06-13
21012000000.0,2011-06-14
20865000000.0,2011-06-15
20777000000.0,2011-06-16
20856000000.0,2011-06-17
20883000000.0,2011-06-18
20630000000.0,2011-06-19
20590000000.0,2011-06-20
20775000000.0,2011-06-21
20796000000.0,2011-06-22
20636000000.0,2011-06-23
20631000000.0,2011-06-24
20621000000.0,2011-06-25
20600000000.0,2011-06-26
20481000000.0,2011-06-27
110290000000.0,2011-06-28
1897500000.0,2011-06-29
12306000000.0,2011-06-30
19836000000.0,2011-07-01
21164000000.0,2011-07-02
21237000000.0,2011-07-03
21322000000.0,2011-07-04
21370000000.0,2011-07-05
21292000000.0,2011-07-06
21192000000.0,2011-07-07
21221000000.0,2011-07-08
21081000000.0,2011-07-09
20946000000.0,2011-07-10
20824000000.0,2011-07-11
20751000000.0,2011-07-12
20697000000.0,2011-07-13
20739000000.0,2011-07-14
20700000000.0,2011-07-15
20646000000.0,2011-07-16
20673000000.0,2011-07-17
20655000000.0,2011-07-18
20787000000.0,2011-07-19
20803000000.0,2011-07-20
20710000000.0,2011-07-21
20635000000.0,2011-07-22
20538000000.0,2011-07-23
20506000000.0,2011-07-24
20462000000.0,2011-07-25
20469000000.0,2011-07-26
20529000000.0,2011-07-27
20500000000.0,2011-07-28
20414000000.0,2011-07-29
20303000000.0,2011-07-30
20165000000.0,2011-07-31
20186000000.0,2011-08-01
20259000000.0,2011-08-02
20160000000.0,2011-08-03
19966000000.0,2011-08-04
20029000000.0,2011-08-05
20010000000.0,2011-08-06
19957000000.0,2011-08-07
19932000000.0,2011-08-08
19961000000.0,2011-08-09
19896000000.0,2011-08-10
19799000000.0,2011-08-11
19721000000.0,2011-08-12
19696000000.0,2011-08-13
19522000000.0,2011-08-14
19536000000.0,2011-08-15
19650000000.0,2011-08-16
19727000000.0,2011-08-17
19593000000.0,2011-08-18
19409000000.0,2011-08-19
19328000000.0,2011-08-20
19382000000.0,2011-08-21
19471000000.0,2011-08-22
19580000000.0,2011-08-23
19392000000.0,2011-08-24
19288000000.0,2011-08-25
19311000000.0,2011-08-26
19288000000.0,2011-08-27
19293000000.0,2011-08-28
19170000000.0,2011-08-29
19046000000.0,2011-08-30
18982000000.0,2011-08-31
18853000000.0,2011-09-01
18858000000.0,2011-09-02
18970000000.0,2011-09-03
18959000000.0,2011-09-04
18867000000.0,2011-09-05
18945000000.0,2011-09-06
18925000000.0,2011-09-07
18794000000.0,2011-09-08
18607000000.0,2011-09-09
18649000000.0,2011-09-10
18479000000.0,2011-09-11
18515000000.0,2011-09-12
18564000000.0,2011-09-13
18399000000.0,2011-09-14
18242000000.0,2011-09-15
18179000000.0,2011-09-16
18312000000.0,2011-09-17
18383000000.0,2011-09-18
18379000000.0,2011-09-19
18276000000.0,2011-09-20
18296000000.0,2011-09-21
18347000000.0,2011-09-22
18294000000.0,2011-09-23
17980000000.0,2011-09-24
17874000000.0,2011-09-25
17941000000.0,2011-09-26
18134000000.0,2011-09-27
18206000000.0,2011-09-28
18069000000.0,2011-09-29
17779000000.0,2011-09-30
17698000000.0,2011-10-01
17678000000.0,2011-10-02
17643000000.0,2011-10-03
699470000000.0,2011-10-04
