conc_benth,date
8229700000.000001,2010-06-15
8216900000.0,2010-06-16
8203799999.999999,2010-06-17
8191400000.0,2010-06-18
8178600000.0,2010-06-19
8165900000.0,2010-06-20
8153400000.0,2010-06-21
8140600000.0,2010-06-22
8128500000.0,2010-06-23
8115900000.0,2010-06-24
8103000000.0,2010-06-25
8090200000.0,2010-06-26
8076300000.0,2010-06-27
8062200000.0,2010-06-28
8048200000.0,2010-06-29
8033600000.0,2010-06-30
8019200000.0,2010-07-01
8004500000.0,2010-07-02
7989300000.0,2010-07-03
7973100000.0,2010-07-04
7957200000.0,2010-07-05
7942300000.0,2010-07-06
7927500000.0,2010-07-07
7912800000.0,2010-07-08
7898100000.0,2010-07-09
7883500000.0,2010-07-10
7868700000.0,2010-07-11
7853700000.0,2010-07-12
7837900000.0,2010-07-13
7822000000.0,2010-07-14
7806600000.0,2010-07-15
7790300000.0,2010-07-16
7773600000.0,2010-07-17
7756400000.0,2010-07-18
7738900000.0,2010-07-19
7721300000.0,2010-07-20
7703100000.0,2010-07-21
7684800000.0,2010-07-22
7667000000.0,2010-07-23
7649600000.0,2010-07-24
7632000000.0,2010-07-25
7613900000.0,2010-07-26
7595400000.0,2010-07-27
7577000000.0,2010-07-28
7559400000.0,2010-07-29
7542100000.0,2010-07-30
7524300000.0,2010-07-31
7506500000.0,2010-08-01
7489200000.0,2010-08-02
7471600000.0,2010-08-03
7454400000.0,2010-08-04
7436700000.0,2010-08-05
7419400000.0,2010-08-06
7402300000.0,2010-08-07
7384700000.0,2010-08-08
7366900000.0,2010-08-09
7349700000.0,2010-08-10
7332800000.0,2010-08-11
7316100000.0,2010-08-12
7300300000.0,2010-08-13
7284700000.0,2010-08-14
7269300000.0,2010-08-15
7254400000.0,2010-08-16
7239100000.0,2010-08-17
7223800000.0,2010-08-18
7209100000.0,2010-08-19
7194600000.0,2010-08-20
7179100000.0,2010-08-21
7163700000.0,2010-08-22
7148900000.0,2010-08-23
7133700000.0,2010-08-24
7119700000.0,2010-08-25
7105800000.0,2010-08-26
7090400000.0,2010-08-27
7074900000.0,2010-08-28
7059500000.0,2010-08-29
7045100000.0,2010-08-30
7030700000.0,2010-08-31
7016200000.0,2010-09-01
7002500000.0,2010-09-02
6989100000.0,2010-09-03
6975100000.0,2010-09-04
6961000000.0,2010-09-05
6946300000.0,2010-09-06
6931300000.0,2010-09-07
6915600000.0,2010-09-08
6900900000.0,2010-09-09
6887400000.0,2010-09-10
6874200000.0,2010-09-11
6861300000.0,2010-09-12
6848100000.0,2010-09-13
6834900000.0,2010-09-14
6822200000.0,2010-09-15
6809000000.0,2010-09-16
6795600000.0,2010-09-17
6781900000.0,2010-09-18
6768200000.0,2010-09-19
6754800000.0,2010-09-20
6741600000.0,2010-09-21
6728300000.0,2010-09-22
6715700000.0,2010-09-23
6704300000.0,2010-09-24
6692900000.0,2010-09-25
6681300000.0,2010-09-26
6668800000.0,2010-09-27
6656700000.0,2010-09-28
6644700000.0,2010-09-29
6632400000.0,2010-09-30
6620100000.0,2010-10-01
6608000000.0,2010-10-02
6595600000.0,2010-10-03
6582800000.0,2010-10-04
6570400000.0,2010-10-05
6558600000.0,2010-10-06
6546700000.0,2010-10-07
6535200000.0,2010-10-08
6524500000.0,2010-10-09
6512600000.0,2010-10-10
6500500000.0,2010-10-11
6487300000.0,2010-10-12
6475000000.0,2010-10-13
6464200000.0,2010-10-14
6454200000.0,2010-10-15
6442800000.0,2010-10-16
10624000000.0,2010-10-17
12518000000.0,2010-10-18
12692000000.0,2010-10-19
12705000000.0,2010-10-20
12688000000.0,2010-10-21
12666000000.0,2010-10-22
22092000000.0,2010-10-23
21711000000.0,2010-10-24
21331000000.0,2010-10-25
21043000000.0,2010-10-26
20940000000.0,2010-10-27
20897000000.0,2010-10-28
20864000000.0,2010-10-29
20832000000.0,2010-10-30
20802000000.0,2010-10-31
20774000000.0,2010-11-01
20746000000.0,2010-11-02
20718000000.0,2010-11-03
20691000000.0,2010-11-04
20664000000.0,2010-11-05
20635000000.0,2010-11-06
20475000000.0,2010-11-07
20170000000.0,2010-11-08
20051000000.0,2010-11-09
20008000000.0,2010-11-10
19981000000.0,2010-11-11
19954000000.0,2010-11-12
19927000000.0,2010-11-13
19896000000.0,2010-11-14
19862000000.0,2010-11-15
19831000000.0,2010-11-16
19804000000.0,2010-11-17
19783000000.0,2010-11-18
19849000000.0,2010-11-19
19498000000.0,2010-11-20
19153000000.0,2010-11-21
18821000000.0,2010-11-22
18495000000.0,2010-11-23
18228000000.0,2010-11-24
18141000000.0,2010-11-25
18113000000.0,2010-11-26
17997000000.0,2010-11-27
17734000000.0,2010-11-28
17631000000.0,2010-11-29
17596000000.0,2010-11-30
17577000000.0,2010-12-01
17675000000.0,2010-12-02
17456000000.0,2010-12-03
17153000000.0,2010-12-04
16853000000.0,2010-12-05
16557000000.0,2010-12-06
16321000000.0,2010-12-07
16130000000.0,2010-12-08
15856000000.0,2010-12-09
15643000000.0,2010-12-10
15574000000.0,2010-12-11
15552000000.0,2010-12-12
15538000000.0,2010-12-13
16067000000.0,2010-12-14
15796000000.0,2010-12-15
15587000000.0,2010-12-16
15403000000.0,2010-12-17
15132000000.0,2010-12-18
14867000000.0,2010-12-19
14607000000.0,2010-12-20
14400000000.0,2010-12-21
14227000000.0,2010-12-22
14018000000.0,2010-12-23
13927000000.0,2010-12-24
13784000000.0,2010-12-25
13543000000.0,2010-12-26
13317000000.0,2010-12-27
13094000000.0,2010-12-28
12863000000.0,2010-12-29
12679000000.0,2010-12-30
12619000000.0,2010-12-31
12497000000.0,2011-01-01
12277000000.0,2011-01-02
12100000000.0,2011-01-03
12033000000.0,2011-01-04
12012000000.0,2011-01-05
12000000000.0,2011-01-06
11991000000.0,2011-01-07
11983000000.0,2011-01-08
11974000000.0,2011-01-09
11964000000.0,2011-01-10
11954000000.0,2011-01-11
11944000000.0,2011-01-12
12399000000.0,2011-01-13
12234000000.0,2011-01-14
12179000000.0,2011-01-15
12161000000.0,2011-01-16
12149000000.0,2011-01-17
12138000000.0,2011-01-18
12126000000.0,2011-01-19
12113000000.0,2011-01-20
12103000000.0,2011-01-21
12094000000.0,2011-01-22
12083000000.0,2011-01-23
12073000000.0,2011-01-24
12063000000.0,2011-01-25
12054000000.0,2011-01-26
12045000000.0,2011-01-27
12036000000.0,2011-01-28
12967000000.0,2011-01-29
14106000000.0,2011-01-30
13907000000.0,2011-01-31
13840000000.0,2011-02-01
13815000000.0,2011-02-02
13801000000.0,2011-02-03
13788000000.0,2011-02-04
13773000000.0,2011-02-05
13756000000.0,2011-02-06
13740000000.0,2011-02-07
13723000000.0,2011-02-08
13702000000.0,2011-02-09
13686000000.0,2011-02-10
13674000000.0,2011-02-11
13663000000.0,2011-02-12
13651000000.0,2011-02-13
14393000000.0,2011-02-14
15222000000.0,2011-02-15
17076000000.0,2011-02-16
16778000000.0,2011-02-17
16484000000.0,2011-02-18
16194000000.0,2011-02-19
15964000000.0,2011-02-20
15892000000.0,2011-02-21
15870000000.0,2011-02-22
15856000000.0,2011-02-23
15872000000.0,2011-02-24
15597000000.0,2011-02-25
15373000000.0,2011-02-26
15297000000.0,2011-02-27
15273000000.0,2011-02-28
15257000000.0,2011-03-01
15293000000.0,2011-03-02
15279000000.0,2011-03-03
15261000000.0,2011-03-04
15249000000.0,2011-03-05
15350000000.0,2011-03-06
15083000000.0,2011-03-07
14870000000.0,2011-03-08
14805000000.0,2011-03-09
14720000000.0,2011-03-10
14569000000.0,2011-03-11
14518000000.0,2011-03-12
14382000000.0,2011-03-13
14131000000.0,2011-03-14
13882000000.0,2011-03-15
13638000000.0,2011-03-16
13430000000.0,2011-03-17
13239000000.0,2011-03-18
13007000000.0,2011-03-19
12778000000.0,2011-03-20
12555000000.0,2011-03-21
12351000000.0,2011-03-22
12152000000.0,2011-03-23
11938000000.0,2011-03-24
11729000000.0,2011-03-25
11524000000.0,2011-03-26
11357000000.0,2011-03-27
11294000000.0,2011-03-28
11273000000.0,2011-03-29
11259000000.0,2011-03-30
11245000000.0,2011-03-31
11233000000.0,2011-04-01
11223000000.0,2011-04-02
11211000000.0,2011-04-03
11198000000.0,2011-04-04
11189000000.0,2011-04-05
11178000000.0,2011-04-06
11166000000.0,2011-04-07
11154000000.0,2011-04-08
11142000000.0,2011-04-09
11132000000.0,2011-04-10
11122000000.0,2011-04-11
11111000000.0,2011-04-12
12901000000.0,2011-04-13
13775000000.0,2011-04-14
13862000000.0,2011-04-15
13868000000.0,2011-04-16
13858000000.0,2011-04-17
13844000000.0,2011-04-18
13830000000.0,2011-04-19
13816000000.0,2011-04-20
13801000000.0,2011-04-21
13787000000.0,2011-04-22
13773000000.0,2011-04-23
13758000000.0,2011-04-24
19152000000.0,2011-04-25
19790000000.0,2011-04-26
19718000000.0,2011-04-27
19688000000.0,2011-04-28
19661000000.0,2011-04-29
19631000000.0,2011-04-30
19602000000.0,2011-05-01
19579000000.0,2011-05-02
19558000000.0,2011-05-03
19536000000.0,2011-05-04
19515000000.0,2011-05-05
19496000000.0,2011-05-06
19473000000.0,2011-05-07
19449000000.0,2011-05-08
22315000000.0,2011-05-09
22344000000.0,2011-05-10
22249000000.0,2011-05-11
22212000000.0,2011-05-12
22186000000.0,2011-05-13
22159000000.0,2011-05-14
22896000000.0,2011-05-15
22529000000.0,2011-05-16
22178000000.0,2011-05-17
21788000000.0,2011-05-18
21476000000.0,2011-05-19
21372000000.0,2011-05-20
21334000000.0,2011-05-21
21305000000.0,2011-05-22
21278000000.0,2011-05-23
21251000000.0,2011-05-24
21633000000.0,2011-05-25
21324000000.0,2011-05-26
21220000000.0,2011-05-27
21180000000.0,2011-05-28
21091000000.0,2011-05-29
20921000000.0,2011-05-30
20851000000.0,2011-05-31
20653000000.0,2011-06-01
20312000000.0,2011-06-02
20068000000.0,2011-06-03
19834000000.0,2011-06-04
19532000000.0,2011-06-05
19372000000.0,2011-06-06
19314000000.0,2011-06-07
19285000000.0,2011-06-08
19261000000.0,2011-06-09
19238000000.0,2011-06-10
19215000000.0,2011-06-11
19190000000.0,2011-06-12
19167000000.0,2011-06-13
19143000000.0,2011-06-14
19119000000.0,2011-06-15
19092000000.0,2011-06-16
19065000000.0,2011-06-17
19040000000.0,2011-06-18
19013000000.0,2011-06-19
18984000000.0,2011-06-20
18956000000.0,2011-06-21
18930000000.0,2011-06-22
18903000000.0,2011-06-23
18874000000.0,2011-06-24
18846000000.0,2011-06-25
18818000000.0,2011-06-26
18788000000.0,2011-06-27
20421000000.0,2011-06-28
20077000000.0,2011-06-29
19823000000.0,2011-06-30
19730000000.0,2011-07-01
19688000000.0,2011-07-02
19654000000.0,2011-07-03
19620000000.0,2011-07-04
19587000000.0,2011-07-05
19554000000.0,2011-07-06
19519000000.0,2011-07-07
19483000000.0,2011-07-08
19448000000.0,2011-07-09
19410000000.0,2011-07-10
19372000000.0,2011-07-11
19332000000.0,2011-07-12
19292000000.0,2011-07-13
19253000000.0,2011-07-14
19215000000.0,2011-07-15
19177000000.0,2011-07-16
19140000000.0,2011-07-17
19104000000.0,2011-07-18
19069000000.0,2011-07-19
19036000000.0,2011-07-20
19003000000.0,2011-07-21
18970000000.0,2011-07-22
18935000000.0,2011-07-23
18900000000.0,2011-07-24
18865000000.0,2011-07-25
18830000000.0,2011-07-26
18797000000.0,2011-07-27
18764000000.0,2011-07-28
18729000000.0,2011-07-29
18694000000.0,2011-07-30
18656000000.0,2011-07-31
18619000000.0,2011-08-01
18583000000.0,2011-08-02
18548000000.0,2011-08-03
18512000000.0,2011-08-04
18475000000.0,2011-08-05
18440000000.0,2011-08-06
18404000000.0,2011-08-07
18369000000.0,2011-08-08
18335000000.0,2011-08-09
18301000000.0,2011-08-10
18265000000.0,2011-08-11
18229000000.0,2011-08-12
18191000000.0,2011-08-13
18153000000.0,2011-08-14
18114000000.0,2011-08-15
18076000000.0,2011-08-16
18040000000.0,2011-08-17
18005000000.0,2011-08-18
17967000000.0,2011-08-19
17928000000.0,2011-08-20
17890000000.0,2011-08-21
17853000000.0,2011-08-22
17819000000.0,2011-08-23
17786000000.0,2011-08-24
17749000000.0,2011-08-25
17713000000.0,2011-08-26
17678000000.0,2011-08-27
17643000000.0,2011-08-28
17608000000.0,2011-08-29
17572000000.0,2011-08-30
17535000000.0,2011-08-31
17498000000.0,2011-09-01
17460000000.0,2011-09-02
17423000000.0,2011-09-03
17389000000.0,2011-09-04
17354000000.0,2011-09-05
17319000000.0,2011-09-06
17285000000.0,2011-09-07
17251000000.0,2011-09-08
17214000000.0,2011-09-09
17177000000.0,2011-09-10
17140000000.0,2011-09-11
17102000000.0,2011-09-12
17066000000.0,2011-09-13
17030000000.0,2011-09-14
16992000000.0,2011-09-15
16953000000.0,2011-09-16
16915000000.0,2011-09-17
16880000000.0,2011-09-18
16846000000.0,2011-09-19
16812000000.0,2011-09-20
16777000000.0,2011-09-21
16743000000.0,2011-09-22
16711000000.0,2011-09-23
16676000000.0,2011-09-24
16638000000.0,2011-09-25
16601000000.0,2011-09-26
16567000000.0,2011-09-27
16536000000.0,2011-09-28
16505000000.0,2011-09-29
