day,percent.001,percent.023,percent.159,percent.5,percent.841,percent.977,percent.999
323,2009-11-19,1607928400,1786753200,2892215600,5266500000,6999130800,8976407600,9296261200
324,2009-11-20,2737670000,3042810000,4929130000,8969700000,11931333200,15299400400,15844234800
325,2009-11-21,2361382800,2376404400,2469265200,3308200000,4794657200,6444228400,6711070800
326,2009-11-22,1721552400,1898705200,2993831600,5589700000,8832942400,9861972800,10028433600
327,2009-11-23,2740140000,3035820000,4863660000,8.841e+09,12049978800,15132663600,15631333200
328,2009-11-24,2927425600,3244788800,5206670400,9439300000,12657760000,16106720000,16664640000
329,2009-11-25,2988134400,3312291200,5316169600,9633800000,12885824000,16430528000,17003936000
330,2009-11-26,2975574800,3298420400,5294193200,9593300000,12826544000,16360368000,16932016000
331,2009-11-27,2958993600,3280052800,5264782400,9539900000,12753804000,16268588000,16837156000
332,2009-11-28,2845468800,3401382400,6837939200,9962800000,23253640000,33867080000,35583960000
333,2009-11-29,2833143200,2930893600,3535168800,9164900000,12252157200,15628928400,16175170800
334,2009-11-30,2936694800,3251180400,5195273200,9468500000,12658332000,16147004000,16711348000
335,2009-12-01,2972651200,3325777600,5508740800,9579500000,12806632000,16336104000,16907048000
336,2009-12-02,2966186400,3324487200,5539437600,9557700000,12777536000,16299392000,16869104000
337,2009-12-03,2954770400,3312719200,5525493600,9520800000,12728072000,16235784000,16803208000
338,2009-12-04,2961112400,3319985200,5538471600,9.541e+09,12755168000,16270496000,16839152000
339,2009-12-05,2950455600,3308078800,5518840400,9506800000,12709160000,16212520000,16779240000
340,2009-12-06,2917776400,3271457200,5457847600,9401500000,12568588000,16032236000,16592532000
341,2009-12-07,3362214400,13610131200,76960889600,2.2329e+11,540515320000,972794040000,1042721480000
342,2009-12-08,972177360,998959280,1164520240,2649500000,8479026000,9809922000,10025214000
343,2009-12-09,1797440800,2097538400,3952687200,8163500000,16841392000,22459824000,23368688000
344,2009-12-10,2700966000,3173218000,6092594000,1.1964e+10,20391932000,29946204000,31491748000
345,2009-12-11,2927750800,5555668400,21800977200,3.8515e+10,94246072000,153105784000,162627208000
346,2009-12-12,22416484,25243132,42716956,59708000,352881584,744483248,807830576
347,2009-12-13,9419074.8,13176120.4,36401493.2,57290000,72026752,78455744,79495728
348,2009-12-14,59611868,61104964,70335012,275570000,1037815240,1138134280,1154362360
349,2009-12-15,1450973600,1725392800,3421802400,6753400000,11418669600,15929191200,16658834400
350,2009-12-16,2480518400,2953923200,5880425600,1.1542e+10,19485800000,27210600000,28460200000
351,2009-12-17,2663323600,3172042800,6316852400,1.2393e+10,2.0918e+10,2.9214e+10,3.0556e+10
352,2009-12-18,2693892400,3208525200,6389891600,1.2535e+10,21158064000,29549808000,30907296000
353,2009-12-19,2703576400,3220057200,6412847600,1.258e+10,21233720000,29654840000,31017080000
354,2009-12-20,2692380000,3206740000,6386420000,1.2528e+10,21145788000,29532636000,30889332000
355,2009-12-21,2678054400,3189651200,6352249600,1.2461e+10,21032940000,29375180000,30724660000
356,2009-12-22,24628832000,25681136000,32186288000,3.8844e+10,73326720000,102419840000,107126080000
357,2009-12-23,1605162800,1879344400,3574285200,6933500000,11455719600,16109041200,16861784400
358,2009-12-24,2779921200,3255587600,6196070800,1.2015e+10,19867116000,27928652000,29232724000
359,2009-12-25,2987943600,3499302800,6660432400,1.2915e+10,21357156000,30022532000,31424284000
360,2009-12-26,3010217600,3525404800,6710198400,1.3011e+10,21516472000,30246584000,31658808000
361,2009-12-27,3009209200,3524211600,6707862800,1.3007e+10,21509288000,30236136000,31647832000
362,2009-12-28,3015356800,3531406400,6721531200,1.3033e+10,21552664000,30298008000,31712696000
363,2009-12-29,3020295600,3537198800,6732600400,1.3055e+10,21588128000,30347616000,31764592000
364,2009-12-30,8881324000,8921452000,9169516000,1.3328e+10,16114764000,16713708000,16810596000
365,2009-12-31,1646636400,1920237200,3611587600,6893400000,11309792000,15894624000,16636288000
366,2010-01-01,2817886800,3286196400,6181201200,1.1799e+10,19361152000,27204544000,28473328000
367,2010-01-02,3012860000,3513580000,6608940000,1.2616e+10,20701424000,29087728000,30444336000
368,2010-01-03,3059613200,3568103600,6711498800,1.2812e+10,21022420000,29538740000,30916380000
369,2010-01-04,3079362400,3591135200,6754821600,1.2895e+10,21158184000,29729448000,31115976000
370,2010-01-05,3072511200,3583157600,6739880800,1.2866e+10,21111808000,29664576000,31048112000
371,2010-01-06,3064248400,3573513200,6721695600,1.2831e+10,21055156000,29584532000,30964284000
372,2010-01-07,3060318400,3568923200,6713025600,1.2815e+10,21027876000,29546372000,30924364000
373,2010-01-08,3058605600,3566928800,6709290400,1.2808e+10,21015600000,29529200000,30906400000
374,2010-01-09,3061629200,3570471600,6716042800,1.2821e+10,21037424000,29559728000,30938336000
375,2010-01-10,3065457600,3574924800,6724358400,1.2836e+10,21063340000,29595980000,30976260000
376,2010-01-11,3040569200,3545891600,6669702800,1.2732e+10,20892112000,29355664000,30724768000
377,2010-01-12,2992204000,3489492000,6563636000,1.253e+10,20559840000,28888480000,30235760000
378,2010-01-13,630396360,644396280,730941240,1486500000,2933548400,3019554800,3033467600
379,2010-01-14,1592409200,1748811600,2715662800,6589800000,10795560000,15169320000,15876840000
380,2010-01-15,2753748800,3100222400,5242059200,1.1381e+10,18649048000,26200856000,27422472000
381,2010-01-16,2947448000,3408304000,6257232000,1.2165e+10,19933396000,28005812000,29311644000
382,2010-01-17,2954342400,3430475200,6373841600,1.2191e+10,19975680000,28064960000,29373520000
383,2010-01-18,118965880,130975240,205214920,391950000,931638760,993703720,1003743640
384,2010-01-19,130124920,140573160,205162280,924410000,4921452800,6102041600,6293019200
385,2010-01-20,16978220,17071060,17644980,69060000,128566800,164579600,170405200
386,2010-01-21,56237816,138337768,645864744,4.169e+09,8525484400,10161346800,10425971600
387,2010-01-22,21144548,21662604,24865132,31968000,37853816,45602552,46856024
388,2010-01-23,317123160,333472680,434542440,1414700000,4413711200,5178466400,5302176800
389,2010-01-24,1575818800,1811632400,3269389200,6584300000,12602332000,15683004000,16181348000
390,2010-01-25,2451599200,2700181600,4236872800,1.0157e+10,17080852000,23523444000,24565628000
391,2010-01-26,61506184,64128232,80337256,99710000,135236480,169410560,174938720
392,2010-01-27,809529280,856813440,1149115520,3378600000,8223666000,10104002000,10408174000
393,2010-01-28,1866225200,2104379600,3576606800,7.73e+09,15208464000,19846608000,20596896000
394,2010-01-29,2469599200,2850181600,5202872800,1.0195e+10,17351676000,23938972000,25004564000
395,2010-01-30,7287880800,7817658400,11092647200,1.3746e+10,18435692000,24094924000,25010388000
396,2010-01-31,1411029600,1629480800,2979906400,5676700000,9385428800,13073313600,13669883200
397,2010-02-01,2437766400,2815427200,5150057600,9809900000,16224348000,22592956000,23623172000
398,2010-02-02,2618642000,3024366000,5532478000,1.0538e+10,17429936000,24270192000,25376704000
399,2010-02-03,2650969600,3061700800,5600766400,1.0668e+10,17644720000,24569840000,25690080000
400,2010-02-04,2598802400,3001455200,5490581600,1.0458e+10,17297720000,24086840000,25185080000
401,2010-02-05,204629080,226388840,360903720,844780000,1399275200,1674974400,1719572800
402,2010-02-06,1363949200,1574031600,2872722800,5453700000,9010300400,12546898800,13118995600
403,2010-02-07,483431800,527251400,798136200,1.028e+09,1304095200,1378514400,1390552800
404,2010-02-08,1364024400,1573561200,2868879600,5446200000,9022192400,12533222800,13101183600
405,2010-02-09,4797975200,5092229600,6911256800,8591100000,11427051200,15529246400,16192836800
406,2010-02-10,1356913200,1561803600,2828398800,5.321e+09,8758508400,12198274800,12754707600
407,2010-02-11,2331628800,2684262400,4864179200,9147600000,15061948000,20968156000,21923572000
408,2010-02-12,2491631200,2868517600,5198360800,9775600000,16096128000,22407616000,23428592000
409,2010-02-13,2523652400,2905405200,5265331600,9901600000,16303364000,22695908000,23729996000
410,2010-02-14,2527378400,2909703200,5273165600,9916200000,16327552000,22729344000,23764928000
411,2010-02-15,2518215600,2899158800,5254080400,9880400000,16268900000,22647300000,23679100000
412,2010-02-16,2515898800,2896472400,5249109200,9.871e+09,16253260000,22626220000,23657140000
413,2010-02-17,2531204000,2914092000,5281036000,9.931e+09,16352104000,22763688000,23800856000
414,2010-02-18,2529190800,2911788400,5276937200,9923400000,16339464000,22745608000,23781896000
415,2010-02-19,2520933600,2902272800,5259642400,9890800000,16285632000,22671104000,23704048000
416,2010-02-20,2504319600,2883150800,5225016400,9825700000,16178604000,22522188000,23548356000
417,2010-02-21,2493948400,2871213200,5203395600,9785100000,16111768000,22428696000,23450552000
418,2010-02-22,2494250000,2871550000,5203950000,9786100000,16113496000,22431512000,23453544000
419,2010-02-23,2467668000,2840964000,5148612000,9.682e+09,15942360000,22192920000,23204040000
420,2010-02-24,151847000,164981000,246173000,762680000,1212240400,1231878800,1235055600
421,2010-02-25,1304492000,1420916000,2140628000,5097900000,8387114800,11673255600,12204837200
422,2010-02-26,2216556000,2470788000,4042404000,8651900000,14230820000,19809540000,20711980000
423,2010-02-27,76955156,84746588,132911804,213610000,478684880,519985360,526666320
424,2010-02-28,672777560,705063880,904652040,3315500000,6849998000,8003006000,8189522000
425,2010-03-01,1633104000,1831192000,3055736000,6912700000,12685980000,16192060000,16759220000
426,2010-03-02,2209040400,2528929200,4506423600,8.718e+09,14600904000,20033288000,20912056000
427,2010-03-03,306973240,316724520,377005160,431270000,594969160,641312520,648809240
428,2010-03-04,34564828,36717044,50021652,83705000,140687280,174698160,180199920
429,2010-03-05,1211511600,1389966800,2493144400,4713800000,7779998400,10796804800,11284817600
430,2010-03-06,2085569600,2392900800,4292766400,8114300000,13386436800,18582289600,19422795200
431,2010-03-07,2230238800,2558892400,4590569200,8676900000,14313896000,19870312000,20769144000
432,2010-03-08,2233058000,2562134000,4596422000,8687900000,14331628000,19895116000,20795092000
433,2010-03-09,2235072000,2564456000,4600648000,8.696e+09,14345268000,19914196000,20815052000
434,2010-03-10,2435346800,6792376400,33726741200,8.9943e+10,268116240000,278811280000,280541360000
435,2010-03-11,2254831600,2374326800,3113024400,5606800000,19303729200,36320212400,39072878800
436,2010-03-12,2234702000,2577946000,4699818000,9183300000,18634284000,26403148000,27659876000
437,2010-03-13,238948800,247282400,298799200,508470000,1481664000,1672608000,1703496000
438,2010-03-14,1190857600,1396724800,2669358400,5298200000,10109900000,13088300000,13570100000
439,2010-03-15,2020380000,2371940000,4545220000,8973800000,16785888000,22058336000,22911232000
440,2010-03-16,2165942000,2543066000,4874378000,9618800000,17958884000,23633348000,24551276000
441,2010-03-17,2180056000,2559688000,4906504000,9681400000,18070820000,23785540000,24709980000
442,2010-03-18,2156770800,2532328400,4853957200,9577700000,17876052000,23529844000,24444428000
443,2010-03-19,2164935600,2541918800,4872360400,9613900000,17943612000,23619164000,24537268000
444,2010-03-20,2177636800,2556846400,4901051200,9670500000,18049180000,23758460000,24682020000
445,2010-03-21,2177435200,2556609600,4900596800,9669600000,18047452000,23755644000,24679028000
446,2010-03-22,2167658000,2545134000,4878622000,9626300000,17966708000,23649876000,24569212000
447,2010-03-23,2158686800,2534596400,4858401200,9586400000,17892056000,23551832000,24467384000
448,2010-03-24,2154050000,2529150000,4847950000,9565800000,17853684000,23500948000,24414476000
449,2010-03-25,2517229200,10910871600,62798842800,1.5941e+11,598133960000,1047418120000,1120096440000
450,2010-03-26,2159226800,2538216400,4881061200,9965700000,30227812000,39874564000,41435068000
451,2010-03-27,2169096000,2470408000,4333064000,1.1088e+10,25325516000,37385452000,39336324000
452,2010-03-28,2165038800,2674092400,5820969200,1.1795e+10,26897792000,39642624000,41704288000
453,2010-03-29,2143214800,2682540400,6016553200,1.18e+10,26901332000,39638004000,41698348000
454,2010-03-30,2114556000,2652588000,5978604000,1.1663e+10,26587868000,39174396000,41210452000
455,2010-03-31,2123699600,2664890800,6010436400,1.1714e+10,26705360000,39347920000,41393040000
456,2010-04-01,2156888000,2706624000,6104992000,1.1897e+10,27121128000,39960616000,42037592000
457,2010-04-02,2144957600,2691824800,6072458400,1.1833e+10,26976900000,39747300000,41813100000
458,2010-04-03,2156202400,3009855200,8286981600,1.5255e+10,26941980000,39696060000,41759220000
459,2010-04-04,2094675200,2333929600,3812956800,1.1632e+10,26518664000,39072008000,41102696000
460,2010-04-05,73370644,76926812,98910396,142320000,277217360,407907920,429049040
461,2010-04-06,1110874400,1396311200,3160829600,6120100000,13953804400,20556386800,21624451600
462,2010-04-07,1930550800,2426668400,5493577200,1.0635e+10,24243580000,35719260000,37575620000
463,2010-04-08,2069069600,2600800800,5887866400,1.1398e+10,25982676000,38281972000,40271564000
464,2010-04-09,2076152400,2609705200,5908031600,1.1437e+10,26071432000,38413704000,40410248000
465,2010-04-10,2064617200,2595195600,5875134800,1.1374e+10,25926204000,38199388000,40184756000
466,2010-04-11,2022019600,2541650800,5753916400,1.1139e+10,25391580000,37411260000,39355620000
467,2010-04-12,309503920,316850160,362263280,432280000,1026801160,1114216520,1128357240
468,2010-04-13,280567760,298338480,408193840,560790000,884622120,900033640,902526680
469,2010-04-14,1069336400,1342937200,3034287600,5870800000,13392524400,19712226800,20734531600
470,2010-04-15,1851848800,2325922400,5256559200,1.0167e+10,23174776000,34127672000,35899464000
471,2010-04-16,1971644000,2476412000,5596796000,1.0824e+10,24672432000,36334704000,38221248000
472,2010-04-17,1992283200,2502313600,5655228800,1.0937e+10,24928968000,36713096000,38619352000
473,2010-04-18,2008068400,2522173200,5700275600,1.1024e+10,25127940000,37006180000,38927660000
474,2010-04-19,1994205600,2504728800,5660690400,1.0948e+10,24953612000,36749164000,38657268000
475,2010-04-20,1962336000,2464728000,5570424000,1.0773e+10,24555668000,36162996000,38040652000
476,2010-04-21,93004228,108211244,202218252,430500000,1366228000,1571316000,1604492000
477,2010-04-22,1048957200,1316415600,2969794800,5765800000,13270672400,19403782800,20395903600
478,2010-04-23,1783338000,2239574000,5059942000,9790500000,22344948000,32875156000,34578572000
479,2010-04-24,1907590400,2395779200,5413673600,1.0472e+10,23880900000,35155300000,36979100000
480,2010-04-25,1916595600,2407098800,5439300400,1.0521e+10,23989664000,35319008000,37151696000
481,2010-04-26,1912143600,2401502800,5426632400,1.0496e+10,23933192000,35236424000,37064888000
482,2010-04-27,1895652400,2380805200,5379931600,1.0406e+10,23727036000,34932892000,36745604000
483,2010-04-28,2499562000,2615326000,3330958000,7543600000,19408492000,24224524000,25003588000
484,2010-04-29,4476030800,4520708400,4796897200,7999500000,8807555600,9774733200,9931188400
485,2010-04-30,1058573600,1315392800,2903002400,5.585e+09,12696835600,18611693200,19568508400
486,2010-05-01,1782590800,2215788400,4893737200,9405300000,21305768000,31294696000,32910552000
487,2010-05-02,1883002800,2340664400,5169845200,9.935e+09,22498328000,33053016000,34760392000
488,2010-05-03,1920416800,2387186400,5272671200,1.0132e+10,22944468000,33708596000,35449852000
489,2010-05-04,1933057200,2402915600,5307494800,1.0199e+10,23096152000,33931544000,35684328000
490,2010-05-05,1923248800,2390722400,5280559200,1.0148e+10,22978388000,33758836000,35502732000
491,2010-05-06,1912834000,2377782000,5252006000,1.0093e+10,22854440000,33576680000,35311160000
492,2010-05-07,1930832000,2400136000,5301288000,1.0188e+10,23068780000,33891660000,35642420000
493,2010-05-08,1931742400,2401275200,5303841600,1.0192e+10,23080420000,33908740000,35660380000
