,sub_42,bif_sum,date,year,month,day
1127,0.0,0.0,2012-02-03,2012,2,3
1128,0.0,0.0,2012-02-04,2012,2,4
1129,0.0,0.0,2012-02-05,2012,2,5
1130,0.0,0.0,2012-02-06,2012,2,6
1131,0.0,0.0,2012-02-07,2012,2,7
1132,0.0,0.0,2012-02-08,2012,2,8
1133,0.0,0.0,2012-02-09,2012,2,9
1134,0.0,0.0,2012-02-10,2012,2,10
1135,0.0,0.0,2012-02-11,2012,2,11
1136,0.0,0.0,2012-02-12,2012,2,12
1137,49.422544416364104,49.422544416364104,2012-02-13,2012,2,13
1138,0.0,0.0,2012-02-14,2012,2,14
1139,0.0,0.0,2012-02-15,2012,2,15
1140,0.0,0.0,2012-02-16,2012,2,16
1141,0.0,0.0,2012-02-17,2012,2,17
1142,0.0,0.0,2012-02-18,2012,2,18
1143,0.0,0.0,2012-02-19,2012,2,19
1144,0.0,0.0,2012-02-20,2012,2,20
1145,0.0,0.0,2012-02-21,2012,2,21
1146,0.0,0.0,2012-02-22,2012,2,22
1147,0.0,0.0,2012-02-23,2012,2,23
1148,0.0,0.0,2012-02-24,2012,2,24
1149,0.0,0.0,2012-02-25,2012,2,25
1150,0.0,0.0,2012-02-26,2012,2,26
1151,0.0,0.0,2012-02-27,2012,2,27
1152,0.0,0.0,2012-02-28,2012,2,28
1153,0.0,0.0,2012-02-29,2012,2,29
1154,0.0,0.0,2012-03-01,2012,3,1
1155,0.0,0.0,2012-03-02,2012,3,2
1156,0.0,0.0,2012-03-03,2012,3,3
1157,0.0,0.0,2012-03-04,2012,3,4
1158,0.0,0.0,2012-03-05,2012,3,5
1159,0.0,0.0,2012-03-06,2012,3,6
1160,0.0,0.0,2012-03-07,2012,3,7
1161,0.0,0.0,2012-03-08,2012,3,8
1162,0.0,0.0,2012-03-09,2012,3,9
1163,0.0,0.0,2012-03-10,2012,3,10
1164,0.0,0.0,2012-03-11,2012,3,11
1165,0.0,0.0,2012-03-12,2012,3,12
1166,0.0,0.0,2012-03-13,2012,3,13
1167,2.215835209879106,2.215835209879106,2012-03-14,2012,3,14
1168,0.0,0.0,2012-03-15,2012,3,15
1169,0.0,0.0,2012-03-16,2012,3,16
1170,0.0,0.0,2012-03-17,2012,3,17
1171,0.23087439144614033,0.23087439144614033,2012-03-18,2012,3,18
1172,0.20373720344270324,0.20373720344270324,2012-03-19,2012,3,19
1173,0.0,0.0,2012-03-20,2012,3,20
1174,0.0,0.0,2012-03-21,2012,3,21
1175,0.0,0.0,2012-03-22,2012,3,22
1176,0.0,0.0,2012-03-23,2012,3,23
1177,0.0,0.0,2012-03-24,2012,3,24
1178,0.0,0.0,2012-03-25,2012,3,25
1179,0.0,0.0,2012-03-26,2012,3,26
1180,0.0,0.0,2012-03-27,2012,3,27
1181,0.010661780096761173,0.010661780096761173,2012-03-28,2012,3,28
1182,0.0,0.0,2012-03-29,2012,3,29
1183,0.0,0.0,2012-03-30,2012,3,30
1184,0.0,0.0,2012-03-31,2012,3,31
1185,0.09914438624487941,0.09914438624487941,2012-04-01,2012,4,1
1186,0.0,0.0,2012-04-02,2012,4,2
1187,0.0,0.0,2012-04-03,2012,4,3
1188,8.946618843750832,8.946618843750832,2012-04-04,2012,4,4
1189,0.0,0.0,2012-04-05,2012,4,5
1190,0.0,0.0,2012-04-06,2012,4,6
1191,0.0,0.0,2012-04-07,2012,4,7
1192,0.0,0.0,2012-04-08,2012,4,8
1193,0.0,0.0,2012-04-09,2012,4,9
1194,0.0,0.0,2012-04-10,2012,4,10
1195,0.0,0.0,2012-04-11,2012,4,11
1196,0.5410642918881843,0.5410642918881843,2012-04-12,2012,4,12
1197,0.0,0.0,2012-04-13,2012,4,13
1198,0.0,0.0,2012-04-14,2012,4,14
1199,0.0,0.0,2012-04-15,2012,4,15
1200,0.0,0.0,2012-04-16,2012,4,16
1201,0.0,0.0,2012-04-17,2012,4,17
1202,0.0,0.0,2012-04-18,2012,4,18
1203,0.0,0.0,2012-04-19,2012,4,19
1204,0.0,0.0,2012-04-20,2012,4,20
1205,0.0,0.0,2012-04-21,2012,4,21
1206,0.0,0.0,2012-04-22,2012,4,22
1207,0.0,0.0,2012-04-23,2012,4,23
1208,0.0,0.0,2012-04-24,2012,4,24
1209,0.0,0.0,2012-04-25,2012,4,25
1210,3.363082548187595,3.363082548187595,2012-04-26,2012,4,26
1211,0.0,0.0,2012-04-27,2012,4,27
1212,0.0,0.0,2012-04-28,2012,4,28
1213,0.0,0.0,2012-04-29,2012,4,29
1214,0.0,0.0,2012-04-30,2012,4,30
1215,0.0,0.0,2012-05-01,2012,5,1
1216,0.0,0.0,2012-05-02,2012,5,2
1217,0.0,0.0,2012-05-03,2012,5,3
1218,0.0,0.0,2012-05-04,2012,5,4
1219,0.0,0.0,2012-05-05,2012,5,5
1220,0.0,0.0,2012-05-06,2012,5,6
1221,0.0,0.0,2012-05-07,2012,5,7
1222,0.0,0.0,2012-05-08,2012,5,8
1223,0.0,0.0,2012-05-09,2012,5,9
1224,0.0,0.0,2012-05-10,2012,5,10
1225,0.0,0.0,2012-05-11,2012,5,11
1226,0.0,0.0,2012-05-12,2012,5,12
1227,0.0,0.0,2012-05-13,2012,5,13
1228,0.0,0.0,2012-05-14,2012,5,14
1229,0.0,0.0,2012-05-15,2012,5,15
1230,0.0,0.0,2012-05-16,2012,5,16
1231,0.0,0.0,2012-05-17,2012,5,17
1232,0.0,0.0,2012-05-18,2012,5,18
1233,0.0,0.0,2012-05-19,2012,5,19
1234,0.0,0.0,2012-05-20,2012,5,20
1235,0.0,0.0,2012-05-21,2012,5,21
1236,0.0,0.0,2012-05-22,2012,5,22
1237,0.0,0.0,2012-05-23,2012,5,23
1238,0.0,0.0,2012-05-24,2012,5,24
1239,0.0,0.0,2012-05-25,2012,5,25
1240,0.0,0.0,2012-05-26,2012,5,26
1241,0.0,0.0,2012-05-27,2012,5,27
1242,0.0,0.0,2012-05-28,2012,5,28
1243,0.0,0.0,2012-05-29,2012,5,29
1244,0.0,0.0,2012-05-30,2012,5,30
1245,0.0,0.0,2012-05-31,2012,5,31
1246,0.0,0.0,2012-06-01,2012,6,1
1247,0.0,0.0,2012-06-02,2012,6,2
1248,0.0,0.0,2012-06-03,2012,6,3
1249,0.0,0.0,2012-06-04,2012,6,4
1250,0.0,0.0,2012-06-05,2012,6,5
1251,0.0,0.0,2012-06-06,2012,6,6
1252,0.0,0.0,2012-06-07,2012,6,7
1253,0.0,0.0,2012-06-08,2012,6,8
1254,0.0,0.0,2012-06-09,2012,6,9
1255,0.0,0.0,2012-06-10,2012,6,10
1256,0.0,0.0,2012-06-11,2012,6,11
1257,0.0,0.0,2012-06-12,2012,6,12
1258,0.0,0.0,2012-06-13,2012,6,13
1259,0.0,0.0,2012-06-14,2012,6,14
1260,0.0,0.0,2012-06-15,2012,6,15
1261,0.0,0.0,2012-06-16,2012,6,16
1262,0.0,0.0,2012-06-17,2012,6,17
1263,0.0,0.0,2012-06-18,2012,6,18
1264,0.0,0.0,2012-06-19,2012,6,19
1265,0.0,0.0,2012-06-20,2012,6,20
1266,0.0,0.0,2012-06-21,2012,6,21
1267,0.0,0.0,2012-06-22,2012,6,22
1268,0.0,0.0,2012-06-23,2012,6,23
1269,0.0,0.0,2012-06-24,2012,6,24
1270,0.0,0.0,2012-06-25,2012,6,25
1271,0.0,0.0,2012-06-26,2012,6,26
1272,0.0,0.0,2012-06-27,2012,6,27
1273,0.0,0.0,2012-06-28,2012,6,28
1274,0.0,0.0,2012-06-29,2012,6,29
1275,0.0,0.0,2012-06-30,2012,6,30
1276,0.0,0.0,2012-07-01,2012,7,1
1277,0.0,0.0,2012-07-02,2012,7,2
1278,0.0,0.0,2012-07-03,2012,7,3
1279,0.0,0.0,2012-07-04,2012,7,4
1280,0.0,0.0,2012-07-05,2012,7,5
1281,0.0,0.0,2012-07-06,2012,7,6
1282,0.0,0.0,2012-07-07,2012,7,7
1283,0.0,0.0,2012-07-08,2012,7,8
1284,0.0,0.0,2012-07-09,2012,7,9
1285,0.0,0.0,2012-07-10,2012,7,10
1286,0.0,0.0,2012-07-11,2012,7,11
1287,0.0,0.0,2012-07-12,2012,7,12
1288,0.0,0.0,2012-07-13,2012,7,13
1289,0.0,0.0,2012-07-14,2012,7,14
1290,0.0,0.0,2012-07-15,2012,7,15
1291,0.0,0.0,2012-07-16,2012,7,16
1292,0.0,0.0,2012-07-17,2012,7,17
1293,0.0,0.0,2012-07-18,2012,7,18
1294,0.0,0.0,2012-07-19,2012,7,19
1295,0.0,0.0,2012-07-20,2012,7,20
1296,0.0,0.0,2012-07-21,2012,7,21
1297,0.0,0.0,2012-07-22,2012,7,22
1298,0.0,0.0,2012-07-23,2012,7,23
1299,0.0,0.0,2012-07-24,2012,7,24
1300,0.0,0.0,2012-07-25,2012,7,25
1301,0.0,0.0,2012-07-26,2012,7,26
1302,0.0,0.0,2012-07-27,2012,7,27
1303,0.0,0.0,2012-07-28,2012,7,28
1304,0.0,0.0,2012-07-29,2012,7,29
1305,0.0,0.0,2012-07-30,2012,7,30
1306,0.0,0.0,2012-07-31,2012,7,31
1307,0.0,0.0,2012-08-01,2012,8,1
1308,0.0,0.0,2012-08-02,2012,8,2
1309,0.0,0.0,2012-08-03,2012,8,3
1310,0.0,0.0,2012-08-04,2012,8,4
1311,0.0,0.0,2012-08-05,2012,8,5
1312,0.0,0.0,2012-08-06,2012,8,6
1313,0.0,0.0,2012-08-07,2012,8,7
1314,0.0,0.0,2012-08-08,2012,8,8
1315,0.0,0.0,2012-08-09,2012,8,9
1316,0.0,0.0,2012-08-10,2012,8,10
1317,0.0,0.0,2012-08-11,2012,8,11
1318,0.0,0.0,2012-08-12,2012,8,12
1319,0.0,0.0,2012-08-13,2012,8,13
1320,0.0,0.0,2012-08-14,2012,8,14
1321,0.0,0.0,2012-08-15,2012,8,15
1322,0.0,0.0,2012-08-16,2012,8,16
1323,0.0,0.0,2012-08-17,2012,8,17
1324,0.0,0.0,2012-08-18,2012,8,18
1325,0.0,0.0,2012-08-19,2012,8,19
1326,0.0,0.0,2012-08-20,2012,8,20
1327,0.0,0.0,2012-08-21,2012,8,21
1328,0.0,0.0,2012-08-22,2012,8,22
1329,0.0,0.0,2012-08-23,2012,8,23
1330,0.0,0.0,2012-08-24,2012,8,24
1331,0.0,0.0,2012-08-25,2012,8,25
1332,0.0,0.0,2012-08-26,2012,8,26
1333,0.0,0.0,2012-08-27,2012,8,27
1334,0.0,0.0,2012-08-28,2012,8,28
1335,0.0,0.0,2012-08-29,2012,8,29
1336,0.0,0.0,2012-08-30,2012,8,30
1337,0.0,0.0,2012-08-31,2012,8,31
1338,0.0,0.0,2012-09-01,2012,9,1
1339,0.0,0.0,2012-09-02,2012,9,2
1340,0.0,0.0,2012-09-03,2012,9,3
1341,0.0,0.0,2012-09-04,2012,9,4
1342,0.0,0.0,2012-09-05,2012,9,5
1343,0.0,0.0,2012-09-06,2012,9,6
1344,0.0,0.0,2012-09-07,2012,9,7
1345,0.0,0.0,2012-09-08,2012,9,8
1346,0.0,0.0,2012-09-09,2012,9,9
1347,0.0,0.0,2012-09-10,2012,9,10
1348,0.0,0.0,2012-09-11,2012,9,11
1349,0.0,0.0,2012-09-12,2012,9,12
1350,0.0,0.0,2012-09-13,2012,9,13
1351,0.0,0.0,2012-09-14,2012,9,14
1352,0.0,0.0,2012-09-15,2012,9,15
1353,0.0,0.0,2012-09-16,2012,9,16
1354,0.0,0.0,2012-09-17,2012,9,17
1355,0.0,0.0,2012-09-18,2012,9,18
1356,0.0,0.0,2012-09-19,2012,9,19
1357,0.0,0.0,2012-09-20,2012,9,20
1358,0.0,0.0,2012-09-21,2012,9,21
1359,0.0,0.0,2012-09-22,2012,9,22
1360,0.0,0.0,2012-09-23,2012,9,23
1361,0.0,0.0,2012-09-24,2012,9,24
1362,0.0,0.0,2012-09-25,2012,9,25
1363,0.0,0.0,2012-09-26,2012,9,26
1364,0.0,0.0,2012-09-27,2012,9,27
1365,0.0,0.0,2012-09-28,2012,9,28
1366,0.0,0.0,2012-09-29,2012,9,29
1367,0.0,0.0,2012-09-30,2012,9,30
1368,0.0,0.0,2012-10-01,2012,10,1
1369,0.0,0.0,2012-10-02,2012,10,2
1370,0.0,0.0,2012-10-03,2012,10,3
1371,0.0,0.0,2012-10-04,2012,10,4
1372,0.0,0.0,2012-10-05,2012,10,5
1373,0.0,0.0,2012-10-06,2012,10,6
1374,0.0,0.0,2012-10-07,2012,10,7
1375,0.0,0.0,2012-10-08,2012,10,8
1376,0.0,0.0,2012-10-09,2012,10,9
1377,0.0,0.0,2012-10-10,2012,10,10
1378,0.0,0.0,2012-10-11,2012,10,11
1379,0.0,0.0,2012-10-12,2012,10,12
1380,0.0,0.0,2012-10-13,2012,10,13
1381,0.0,0.0,2012-10-14,2012,10,14
1382,0.0,0.0,2012-10-15,2012,10,15
1383,0.0,0.0,2012-10-16,2012,10,16
1384,0.0,0.0,2012-10-17,2012,10,17
1385,0.0,0.0,2012-10-18,2012,10,18
1386,0.0,0.0,2012-10-19,2012,10,19
1387,0.0,0.0,2012-10-20,2012,10,20
1388,0.0,0.0,2012-10-21,2012,10,21
1389,0.0,0.0,2012-10-22,2012,10,22
1390,0.04666537921748231,0.04666537921748231,2012-10-23,2012,10,23
1391,0.0,0.0,2012-10-24,2012,10,24
1392,0.0,0.0,2012-10-25,2012,10,25
1393,0.0,0.0,2012-10-26,2012,10,26
1394,0.0,0.0,2012-10-27,2012,10,27
1395,0.0,0.0,2012-10-28,2012,10,28
1396,0.0,0.0,2012-10-29,2012,10,29
1397,0.0,0.0,2012-10-30,2012,10,30
1398,0.0,0.0,2012-10-31,2012,10,31
1399,15.226360304381338,15.226360304381338,2012-11-01,2012,11,1
1400,0.0,0.0,2012-11-02,2012,11,2
1401,0.0,0.0,2012-11-03,2012,11,3
1402,0.0,0.0,2012-11-04,2012,11,4
1403,0.0,0.0,2012-11-05,2012,11,5
1404,0.0,0.0,2012-11-06,2012,11,6
1405,0.0,0.0,2012-11-07,2012,11,7
1406,0.0,0.0,2012-11-08,2012,11,8
1407,0.0,0.0,2012-11-09,2012,11,9
1408,0.0,0.0,2012-11-10,2012,11,10
1409,0.0,0.0,2012-11-11,2012,11,11
1410,0.0,0.0,2012-11-12,2012,11,12
1411,0.0,0.0,2012-11-13,2012,11,13
1412,0.0,0.0,2012-11-14,2012,11,14
1413,0.0,0.0,2012-11-15,2012,11,15
1414,0.0,0.0,2012-11-16,2012,11,16
1415,7.642059132389177,7.642059132389177,2012-11-17,2012,11,17
1416,0.04322006395905811,0.04322006395905811,2012-11-18,2012,11,18
1417,0.0,0.0,2012-11-19,2012,11,19
1418,0.0,0.0,2012-11-20,2012,11,20
1419,8.844252196615258,8.844252196615258,2012-11-21,2012,11,21
1420,0.0,0.0,2012-11-22,2012,11,22
1421,0.0,0.0,2012-11-23,2012,11,23
1422,0.0,0.0,2012-11-24,2012,11,24
1423,0.0,0.0,2012-11-25,2012,11,25
1424,0.0,0.0,2012-11-26,2012,11,26
1425,0.0,0.0,2012-11-27,2012,11,27
1426,0.0,0.0,2012-11-28,2012,11,28
1427,0.03843095547543448,0.03843095547543448,2012-11-29,2012,11,29
1428,1.1955320484995438,1.1955320484995438,2012-11-30,2012,11,30
1429,0.0,0.0,2012-12-01,2012,12,1
1430,0.0,0.0,2012-12-02,2012,12,2
1431,0.0,0.0,2012-12-03,2012,12,3
1432,0.0,0.0,2012-12-04,2012,12,4
1433,1.3604676325910252,1.3604676325910252,2012-12-05,2012,12,5
1434,0.2872185807771013,0.2872185807771013,2012-12-06,2012,12,6
1435,0.0,0.0,2012-12-07,2012,12,7
1436,0.0,0.0,2012-12-08,2012,12,8
1437,0.0,0.0,2012-12-09,2012,12,9
1438,0.0,0.0,2012-12-10,2012,12,10
1439,0.0,0.0,2012-12-11,2012,12,11
1440,18.359562365143702,18.359562365143702,2012-12-12,2012,12,12
1441,0.0,0.0,2012-12-13,2012,12,13
1442,0.0,0.0,2012-12-14,2012,12,14
1443,0.0,0.0,2012-12-15,2012,12,15
1444,0.0,0.0,2012-12-16,2012,12,16
1445,0.0,0.0,2012-12-17,2012,12,17
1446,0.0,0.0,2012-12-18,2012,12,18
1447,0.0,0.0,2012-12-19,2012,12,19
1448,0.0,0.0,2012-12-20,2012,12,20
1449,0.0,0.0,2012-12-21,2012,12,21
1450,0.38264758103400054,0.38264758103400054,2012-12-22,2012,12,22
1451,0.0,0.0,2012-12-23,2012,12,23
1452,0.0,0.0,2012-12-24,2012,12,24
1453,0.0,0.0,2012-12-25,2012,12,25
1454,0.0,0.0,2012-12-26,2012,12,26
1455,0.0,0.0,2012-12-27,2012,12,27
1456,0.0,0.0,2012-12-28,2012,12,28
1457,0.0,0.0,2012-12-29,2012,12,29
1458,0.0,0.0,2012-12-30,2012,12,30
1459,0.0,0.0,2012-12-31,2012,12,31
1460,0.0,0.0,2013-01-01,2013,1,1
1461,0.0,0.0,2013-01-02,2013,1,2
1462,0.0,0.0,2013-01-03,2013,1,3
1463,0.0,0.0,2013-01-04,2013,1,4
1464,0.0,0.0,2013-01-05,2013,1,5
1465,28.85292548023078,28.85292548023078,2013-01-06,2013,1,6
1466,0.0,0.0,2013-01-07,2013,1,7
1467,0.0,0.0,2013-01-08,2013,1,8
1468,0.0,0.0,2013-01-09,2013,1,9
1469,1.7864336839227888,1.7864336839227888,2013-01-10,2013,1,10
1470,0.0,0.0,2013-01-11,2013,1,11
1471,0.0,0.0,2013-01-12,2013,1,12
1472,0.0,0.0,2013-01-13,2013,1,13
1473,0.0,0.0,2013-01-14,2013,1,14
1474,0.0,0.0,2013-01-15,2013,1,15
1475,0.0,0.0,2013-01-16,2013,1,16
1476,0.0,0.0,2013-01-17,2013,1,17
1477,0.0,0.0,2013-01-18,2013,1,18
1478,0.0,0.0,2013-01-19,2013,1,19
1479,0.0,0.0,2013-01-20,2013,1,20
1480,0.0,0.0,2013-01-21,2013,1,21
1481,0.0,0.0,2013-01-22,2013,1,22
1482,0.0,0.0,2013-01-23,2013,1,23
1483,5.834603667711559,5.834603667711559,2013-01-24,2013,1,24
1484,2.2080217465859606,2.2080217465859606,2013-01-25,2013,1,25
1485,0.0,0.0,2013-01-26,2013,1,26
1486,0.0,0.0,2013-01-27,2013,1,27
1487,0.0,0.0,2013-01-28,2013,1,28
1488,0.0,0.0,2013-01-29,2013,1,29
1489,0.0,0.0,2013-01-30,2013,1,30
1490,0.0,0.0,2013-01-31,2013,1,31
1491,0.0,0.0,2013-02-01,2013,2,1
1492,0.0,0.0,2013-02-02,2013,2,2
1493,0.0,0.0,2013-02-03,2013,2,3
1494,0.0,0.0,2013-02-04,2013,2,4
1495,0.0,0.0,2013-02-05,2013,2,5
1496,0.0,0.0,2013-02-06,2013,2,6
1497,0.0,0.0,2013-02-07,2013,2,7
1498,0.0,0.0,2013-02-08,2013,2,8
1499,0.0,0.0,2013-02-09,2013,2,9
1500,0.0,0.0,2013-02-10,2013,2,10
1501,0.0,0.0,2013-02-11,2013,2,11
1502,0.0,0.0,2013-02-12,2013,2,12
1503,0.0,0.0,2013-02-13,2013,2,13
1504,0.0,0.0,2013-02-14,2013,2,14
1505,0.0,0.0,2013-02-15,2013,2,15
1506,0.0,0.0,2013-02-16,2013,2,16
1507,0.0,0.0,2013-02-17,2013,2,17
1508,0.0,0.0,2013-02-18,2013,2,18
1509,0.0,0.0,2013-02-19,2013,2,19
1510,2.0918366626887357,2.0918366626887357,2013-02-20,2013,2,20
1511,0.0,0.0,2013-02-21,2013,2,21
1512,0.0,0.0,2013-02-22,2013,2,22
1513,0.0,0.0,2013-02-23,2013,2,23
1514,0.0,0.0,2013-02-24,2013,2,24
1515,0.0,0.0,2013-02-25,2013,2,25
1516,0.0,0.0,2013-02-26,2013,2,26
1517,0.0,0.0,2013-02-27,2013,2,27
1518,0.0,0.0,2013-02-28,2013,2,28
1519,0.0,0.0,2013-03-01,2013,3,1
1520,0.0,0.0,2013-03-02,2013,3,2
1521,0.0,0.0,2013-03-03,2013,3,3
1522,0.0,0.0,2013-03-04,2013,3,4
1523,0.0,0.0,2013-03-05,2013,3,5
1524,0.0,0.0,2013-03-06,2013,3,6
1525,0.0,0.0,2013-03-07,2013,3,7
1526,0.0,0.0,2013-03-08,2013,3,8
1527,0.0,0.0,2013-03-09,2013,3,9
1528,0.0,0.0,2013-03-10,2013,3,10
1529,0.0,0.0,2013-03-11,2013,3,11
1530,0.0,0.0,2013-03-12,2013,3,12
1531,0.0,0.0,2013-03-13,2013,3,13
1532,0.0,0.0,2013-03-14,2013,3,14
1533,0.0,0.0,2013-03-15,2013,3,15
1534,0.0,0.0,2013-03-16,2013,3,16
1535,0.0,0.0,2013-03-17,2013,3,17
1536,0.0,0.0,2013-03-18,2013,3,18
1537,0.0,0.0,2013-03-19,2013,3,19
1538,30.558929476722774,30.558929476722774,2013-03-20,2013,3,20
1539,0.0,0.0,2013-03-21,2013,3,21
1540,0.0,0.0,2013-03-22,2013,3,22
1541,0.0,0.0,2013-03-23,2013,3,23
1542,0.0,0.0,2013-03-24,2013,3,24
1543,0.0,0.0,2013-03-25,2013,3,25
1544,0.0,0.0,2013-03-26,2013,3,26
1545,0.0,0.0,2013-03-27,2013,3,27
1546,0.0,0.0,2013-03-28,2013,3,28
1547,0.0,0.0,2013-03-29,2013,3,29
1548,0.0,0.0,2013-03-30,2013,3,30
1549,0.0,0.0,2013-03-31,2013,3,31
1550,0.002615421802015457,0.002615421802015457,2013-04-01,2013,4,1
1551,0.0,0.0,2013-04-02,2013,4,2
1552,0.0,0.0,2013-04-03,2013,4,3
1553,0.0,0.0,2013-04-04,2013,4,4
1554,0.0,0.0,2013-04-05,2013,4,5
1555,0.0,0.0,2013-04-06,2013,4,6
1556,0.0,0.0,2013-04-07,2013,4,7
1557,0.0,0.0,2013-04-08,2013,4,8
1558,0.0,0.0,2013-04-09,2013,4,9
1559,0.0,0.0,2013-04-10,2013,4,10
1560,0.0,0.0,2013-04-11,2013,4,11
1561,0.0,0.0,2013-04-12,2013,4,12
1562,0.0,0.0,2013-04-13,2013,4,13
1563,0.0,0.0,2013-04-14,2013,4,14
1564,0.0,0.0,2013-04-15,2013,4,15
1565,0.0,0.0,2013-04-16,2013,4,16
1566,0.0,0.0,2013-04-17,2013,4,17
1567,0.0,0.0,2013-04-18,2013,4,18
1568,0.0,0.0,2013-04-19,2013,4,19
1569,0.0,0.0,2013-04-20,2013,4,20
1570,0.0,0.0,2013-04-21,2013,4,21
1571,0.0,0.0,2013-04-22,2013,4,22
1572,0.0,0.0,2013-04-23,2013,4,23
1573,0.0,0.0,2013-04-24,2013,4,24
1574,0.0,0.0,2013-04-25,2013,4,25
1575,0.0,0.0,2013-04-26,2013,4,26
1576,0.0,0.0,2013-04-27,2013,4,27
1577,0.0,0.0,2013-04-28,2013,4,28
1578,0.0,0.0,2013-04-29,2013,4,29
1579,0.0,0.0,2013-04-30,2013,4,30
1580,0.0,0.0,2013-05-01,2013,5,1
1581,0.0,0.0,2013-05-02,2013,5,2
1582,0.0,0.0,2013-05-03,2013,5,3
1583,0.0,0.0,2013-05-04,2013,5,4
1584,0.0,0.0,2013-05-05,2013,5,5
1585,0.0,0.0,2013-05-06,2013,5,6
1586,0.0,0.0,2013-05-07,2013,5,7
1587,0.0,0.0,2013-05-08,2013,5,8
1588,0.0,0.0,2013-05-09,2013,5,9
1589,0.0,0.0,2013-05-10,2013,5,10
1590,0.0,0.0,2013-05-11,2013,5,11
1591,0.0,0.0,2013-05-12,2013,5,12
1592,0.0,0.0,2013-05-13,2013,5,13
1593,0.0,0.0,2013-05-14,2013,5,14
1594,0.0,0.0,2013-05-15,2013,5,15
1595,0.0,0.0,2013-05-16,2013,5,16
1596,0.0,0.0,2013-05-17,2013,5,17
1597,0.0,0.0,2013-05-18,2013,5,18
1598,0.0,0.0,2013-05-19,2013,5,19
1599,0.0,0.0,2013-05-20,2013,5,20
1600,0.0,0.0,2013-05-21,2013,5,21
1601,0.0,0.0,2013-05-22,2013,5,22
1602,0.0,0.0,2013-05-23,2013,5,23
1603,0.0,0.0,2013-05-24,2013,5,24
1604,0.0,0.0,2013-05-25,2013,5,25
1605,0.0,0.0,2013-05-26,2013,5,26
1606,0.0,0.0,2013-05-27,2013,5,27
1607,0.0,0.0,2013-05-28,2013,5,28
1608,0.0,0.0,2013-05-29,2013,5,29
1609,0.0,0.0,2013-05-30,2013,5,30
1610,0.0,0.0,2013-05-31,2013,5,31
1611,0.0,0.0,2013-06-01,2013,6,1
1612,0.0,0.0,2013-06-02,2013,6,2
1613,0.0,0.0,2013-06-03,2013,6,3
1614,0.0,0.0,2013-06-04,2013,6,4
1615,0.0,0.0,2013-06-05,2013,6,5
1616,0.0,0.0,2013-06-06,2013,6,6
1617,0.0,0.0,2013-06-07,2013,6,7
1618,0.0,0.0,2013-06-08,2013,6,8
1619,0.0,0.0,2013-06-09,2013,6,9
1620,0.0,0.0,2013-06-10,2013,6,10
1621,0.0,0.0,2013-06-11,2013,6,11
1622,0.0,0.0,2013-06-12,2013,6,12
1623,0.0,0.0,2013-06-13,2013,6,13
1624,0.0,0.0,2013-06-14,2013,6,14
1625,0.0,0.0,2013-06-15,2013,6,15
1626,0.0,0.0,2013-06-16,2013,6,16
1627,0.0,0.0,2013-06-17,2013,6,17
1628,0.0,0.0,2013-06-18,2013,6,18
1629,0.0,0.0,2013-06-19,2013,6,19
1630,0.0,0.0,2013-06-20,2013,6,20
1631,0.0,0.0,2013-06-21,2013,6,21
1632,0.0,0.0,2013-06-22,2013,6,22
1633,0.0,0.0,2013-06-23,2013,6,23
1634,0.0,0.0,2013-06-24,2013,6,24
1635,0.0,0.0,2013-06-25,2013,6,25
1636,0.0,0.0,2013-06-26,2013,6,26
1637,0.0,0.0,2013-06-27,2013,6,27
1638,0.0,0.0,2013-06-28,2013,6,28
1639,0.0,0.0,2013-06-29,2013,6,29
1640,0.0,0.0,2013-06-30,2013,6,30
1641,0.0,0.0,2013-07-01,2013,7,1
1642,0.0,0.0,2013-07-02,2013,7,2
1643,0.0,0.0,2013-07-03,2013,7,3
1644,0.0,0.0,2013-07-04,2013,7,4
1645,0.0,0.0,2013-07-05,2013,7,5
1646,0.0,0.0,2013-07-06,2013,7,6
1647,0.0,0.0,2013-07-07,2013,7,7
1648,0.0,0.0,2013-07-08,2013,7,8
1649,0.0,0.0,2013-07-09,2013,7,9
1650,0.0,0.0,2013-07-10,2013,7,10
1651,0.0,0.0,2013-07-11,2013,7,11
1652,0.0,0.0,2013-07-12,2013,7,12
1653,0.0,0.0,2013-07-13,2013,7,13
1654,0.0,0.0,2013-07-14,2013,7,14
1655,0.0,0.0,2013-07-15,2013,7,15
1656,0.0,0.0,2013-07-16,2013,7,16
1657,0.0,0.0,2013-07-17,2013,7,17
1658,0.0,0.0,2013-07-18,2013,7,18
1659,0.0,0.0,2013-07-19,2013,7,19
1660,0.0,0.0,2013-07-20,2013,7,20
1661,0.0,0.0,2013-07-21,2013,7,21
1662,0.0,0.0,2013-07-22,2013,7,22
1663,0.0,0.0,2013-07-23,2013,7,23
1664,0.0,0.0,2013-07-24,2013,7,24
1665,0.0,0.0,2013-07-25,2013,7,25
1666,0.0,0.0,2013-07-26,2013,7,26
1667,0.0,0.0,2013-07-27,2013,7,27
1668,0.0,0.0,2013-07-28,2013,7,28
1669,0.0,0.0,2013-07-29,2013,7,29
1670,0.0,0.0,2013-07-30,2013,7,30
1671,0.0,0.0,2013-07-31,2013,7,31
1672,0.0,0.0,2013-08-01,2013,8,1
1673,0.0,0.0,2013-08-02,2013,8,2
1674,0.0,0.0,2013-08-03,2013,8,3
1675,0.0,0.0,2013-08-04,2013,8,4
