conc_h20,date
1501100000.0,2010-07-04
1511900000.0,2010-07-05
1514400000.0,2010-07-06
1511900000.0,2010-07-07
1512100000.0,2010-07-08
1512600000.0,2010-07-09
1511600000.0,2010-07-10
1511600000.0,2010-07-11
1502200000.0,2010-07-12
1493600000.0,2010-07-13
1498400000.0,2010-07-14
1494500000.0,2010-07-15
1487400000.0,2010-07-16
1482700000.0,2010-07-17
1477900000.0,2010-07-18
1477700000.0,2010-07-19
1470600000.0,2010-07-20
1462500000.0,2010-07-21
1463700000.0,2010-07-22
1466200000.0,2010-07-23
1465300000.0,2010-07-24
1458600000.0,2010-07-25
1448800000.0,2010-07-26
1440500000.0,2010-07-27
1440800000.0,2010-07-28
1444700000.0,2010-07-29
1437000000.0,2010-07-30
1429200000.0,2010-07-31
1432900000.0,2010-08-01
1425800000.0,2010-08-02
1426600000.0,2010-08-03
1418900000.0,2010-08-04
1414900000.0,2010-08-05
1415900000.0,2010-08-06
1408200000.0,2010-08-07
1397400000.0,2010-08-08
1396600000.0,2010-08-09
1396200000.0,2010-08-10
1390100000.0,2010-08-11
1395500000.0,2010-08-12
1395900000.0,2010-08-13
1390100000.0,2010-08-14
1390400000.0,2010-08-15
1385500000.0,2010-08-16
1375800000.0,2010-08-17
1375100000.0,2010-08-18
1380000000.0,2010-08-19
1368600000.0,2010-08-20
1356300000.0,2010-08-21
1362100000.0,2010-08-22
1353300000.0,2010-08-23
1358400000.0,2010-08-24
1371400000.0,2010-08-25
1352900000.0,2010-08-26
1343800000.0,2010-08-27
1334400000.0,2010-08-28
1339300000.0,2010-08-29
1340400000.0,2010-08-30
1333900000.0,2010-08-31
1335800000.0,2010-09-01
1345100000.0,2010-09-02
1335100000.0,2010-09-03
1333000000.0,2010-09-04
1322900000.0,2010-09-05
1318100000.0,2010-09-06
1305000000.0,2010-09-07
1300000000.0,2010-09-08
1314900000.0,2010-09-09
1316100000.0,2010-09-10
1320000000.0,2010-09-11
1314800000.0,2010-09-12
1307900000.0,2010-09-13
1311400000.0,2010-09-14
1305000000.0,2010-09-15
1299700000.0,2010-09-16
1291700000.0,2010-09-17
1285800000.0,2010-09-18
1285000000.0,2010-09-19
1285000000.0,2010-09-20
1281600000.0,2010-09-21
1277000000.0,2010-09-22
1288300000.0,2010-09-23
1288000000.0,2010-09-24
1288100000.0,2010-09-25
1273000000.0,2010-09-26
1273000000.0,2010-09-27
1277300000.0,2010-09-28
1274000000.0,2010-09-29
1270700000.0,2010-09-30
1270000000.0,2010-10-01
1266200000.0,2010-10-02
1253600000.0,2010-10-03
1250500000.0,2010-10-04
1253300000.0,2010-10-05
1251700000.0,2010-10-06
1245600000.0,2010-10-07
1260000000.0,2010-10-08
1246100000.0,2010-10-09
1243500000.0,2010-10-10
1225400000.0,2010-10-11
1224000000.0,2010-10-12
1235800000.0,2010-10-13
1256100000.0,2010-10-14
1243100000.0,2010-10-15
1227100000.0,2010-10-16
1240800000.0,2010-10-17
1234600000.0,2010-10-18
1233400000.0,2010-10-19
1226100000.0,2010-10-20
1213100000.0,2010-10-21
1214500000.0,2010-10-22
38273000000.0,2010-10-23
130530000.0,2010-10-24
872500000.0,2010-10-25
1518700000.0,2010-10-26
1726900000.0,2010-10-27
1764700000.0,2010-10-28
1761500000.0,2010-10-29
1751700000.0,2010-10-30
1764600000.0,2010-10-31
1762600000.0,2010-11-01
1756200000.0,2010-11-02
1759700000.0,2010-11-03
1759300000.0,2010-11-04
1750300000.0,2010-11-05
1739700000.0,2010-11-06
1463400000.0,2010-11-07
1113600000.0,2010-11-08
1623100000.0,2010-11-09
1713200000.0,2010-11-10
1713500000.0,2010-11-11
1707900000.0,2010-11-12
1689400000.0,2010-11-13
1661500000.0,2010-11-14
1655700000.0,2010-11-15
1673100000.0,2010-11-16
1703300000.0,2010-11-17
1704500000.0,2010-11-18
1506100000.0,2010-11-19
278940000.0,2010-11-20
767290000.0,2010-11-21
1234900000.0,2010-11-22
885500000.0,2010-11-23
1200100000.0,2010-11-24
1552600000.0,2010-11-25
1614900000.0,2010-11-26
1762200000.0,2010-11-27
1179100000.0,2010-11-28
1535400000.0,2010-11-29
1596900000.0,2010-11-30
1612800000.0,2010-12-01
1608900000.0,2010-12-02
2778900000.0,2010-12-03
1171100000.0,2010-12-04
446090000.0,2010-12-05
662770000.0,2010-12-06
1196200000.0,2010-12-07
1237400000.0,2010-12-08
1284400000.0,2010-12-09
1459600000.0,2010-12-10
1537400000.0,2010-12-11
1555600000.0,2010-12-12
1563700000.0,2010-12-13
14476000000.0,2010-12-14
1515000000.0,2010-12-15
1710000000.0,2010-12-16
575300000.0,2010-12-17
292020000.0,2010-12-18
253850000.0,2010-12-19
842910000.0,2010-12-20
1393300000.0,2010-12-21
796800000.0,2010-12-22
1154000000.0,2010-12-23
1545400000.0,2010-12-24
510210000.0,2010-12-25
861620000.0,2010-12-26
1332900000.0,2010-12-27
643760000.0,2010-12-28
622200000.0,2010-12-29
1132000000.0,2010-12-30
1481100000.0,2010-12-31
870960000.0,2011-01-01
518750000.0,2011-01-02
1030400000.0000001,2011-01-03
1431000000.0,2011-01-04
1494900000.0,2011-01-05
1506800000.0,2011-01-06
1513400000.0,2011-01-07
1512600000.0,2011-01-08
1499700000.0,2011-01-09
1495200000.0,2011-01-10
1493600000.0,2011-01-11
1495300000.0,2011-01-12
5518500000.0,2011-01-13
1857700000.0,2011-01-14
1605600000.0,2011-01-15
1568600000.0,2011-01-16
1555300000.0,2011-01-17
1549400000.0,2011-01-18
1535500000.0,2011-01-19
1544200000.0,2011-01-20
1561700000.0,2011-01-21
1550500000.0,2011-01-22
1549900000.0,2011-01-23
1552300000.0,2011-01-24
1548500000.0,2011-01-25
1552500000.0,2011-01-26
1557200000.0,2011-01-27
1557600000.0,2011-01-28
1548700000.0,2011-01-29
29419000000.0,2011-01-30
1580600000.0,2011-01-31
1897700000.0,2011-02-01
1959400000.0,2011-02-02
1983600000.0,2011-02-03
1979200000.0,2011-02-04
1947700000.0,2011-02-05
1937200000.0,2011-02-06
1958600000.0,2011-02-07
1908900000.0,2011-02-08
1920300000.0,2011-02-09
1962300000.0,2011-02-10
1981700000.0,2011-02-11
1975700000.0,2011-02-12
1968200000.0,2011-02-13
1946400000.0,2011-02-14
1885800000.0,2011-02-15
4218500000.0,2011-02-16
406260000.0,2011-02-17
462860000.0,2011-02-18
762080000.0,2011-02-19
1421600000.0,2011-02-20
1835300000.0,2011-02-21
1904300000.0,2011-02-22
1912400000.0,2011-02-23
4278700000.0,2011-02-24
322730000.0,2011-02-25
1130500000.0,2011-02-26
1767700000.0,2011-02-27
1871600000.0,2011-02-28
1883800000.0,2011-03-01
1865900000.0,2011-03-02
1875100000.0,2011-03-03
1897200000.0,2011-03-04
1906700000.0,2011-03-05
3254600000.0,2011-03-06
1004700000.0,2011-03-07
1591100000.0,2011-03-08
1851400000.0,2011-03-09
1878900000.0,2011-03-10
1883100000.0,2011-03-11
1889800000.0,2011-03-12
1296000000.0,2011-03-13
448380000.0,2011-03-14
227690000.0,2011-03-15
434470000.0,2011-03-16
1161500000.0,2011-03-17
625450000.0,2011-03-18
542000000.0,2011-03-19
537930000.0,2011-03-20
885780000.0,2011-03-21
1373400000.0,2011-03-22
798240000.0,2011-03-23
173410000.0,2011-03-24
756420000.0,2011-03-25
437280000.0,2011-03-26
1010300000.0,2011-03-27
1488700000.0,2011-03-28
1569000000.0,2011-03-29
1563800000.0,2011-03-30
1569000000.0,2011-03-31
1589800000.0,2011-04-01
1585500000.0,2011-04-02
1568500000.0,2011-04-03
1583700000.0,2011-04-04
1592900000.0,2011-04-05
1578900000.0,2011-04-06
1563800000.0,2011-04-07
1564100000.0,2011-04-08
1577200000.0,2011-04-09
1576600000.0,2011-04-10
1573300000.0,2011-04-11
1566300000.0,2011-04-12
1554300000.0,2011-04-13
1565000000.0,2011-04-14
1580100000.0,2011-04-15
1573000000.0,2011-04-16
1559700000.0,2011-04-17
1552100000.0,2011-04-18
1562200000.0,2011-04-19
1551500000.0,2011-04-20
1552100000.0,2011-04-21
1555600000.0,2011-04-22
1550800000.0,2011-04-23
1538500000.0,2011-04-24
1528800000.0,2011-04-25
1532500000.0,2011-04-26
1539300000.0,2011-04-27
1533100000.0,2011-04-28
1505500000.0,2011-04-29
1489400000.0,2011-04-30
1511300000.0,2011-05-01
1527900000.0,2011-05-02
1531900000.0,2011-05-03
1523900000.0,2011-05-04
1535200000.0,2011-05-05
1529200000.0,2011-05-06
1514300000.0,2011-05-07
1506400000.0,2011-05-08
6796900000.0,2011-05-09
2470100000.0,2011-05-10
1757300000.0,2011-05-11
1648100000.0,2011-05-12
1627300000.0,2011-05-13
1606200000.0,2011-05-14
20961000000.0,2011-05-15
1794600000.0,2011-05-16
1255000000.0,2011-05-17
1334600000.0,2011-05-18
1701100000.0,2011-05-19
1861800000.0,2011-05-20
1885800000.0,2011-05-21
1882700000.0,2011-05-22
1879000000.0,2011-05-23
1884400000.0,2011-05-24
10763000000.0,2011-05-25
2165900000.0,2011-05-26
2053199999.9999998,2011-05-27
2015900000.0,2011-05-28
2008700000.0,2011-05-29
2002400000.0,2011-05-30
2006100000.0,2011-05-31
1381300000.0,2011-06-01
1566900000.0,2011-06-02
1927800000.0,2011-06-03
1309400000.0,2011-06-04
1559800000.0,2011-06-05
1901200000.0,2011-06-06
1952300000.0,2011-06-07
1960000000.0,2011-06-08
1963700000.0,2011-06-09
1960900000.0,2011-06-10
1948600000.0,2011-06-11
1949700000.0,2011-06-12
1955000000.0,2011-06-13
1952400000.0,2011-06-14
1938700000.0,2011-06-15
1930600000.0,2011-06-16
1937900000.0,2011-06-17
1940500000.0,2011-06-18
1917000000.0,2011-06-19
1913200000.0,2011-06-20
1930400000.0,2011-06-21
1932400000.0,2011-06-22
1917500000.0,2011-06-23
1917100000.0,2011-06-24
1916100000.0,2011-06-25
1914100000.0,2011-06-26
1903100000.0,2011-06-27
43439000000.0,2011-06-28
1846700000.0,2011-06-29
2452400000.0,2011-06-30
2546800000.0,2011-07-01
2570400000.0,2011-07-02
2556400000.0,2011-07-03
2562700000.0,2011-07-04
2567900000.0,2011-07-05
2558400000.0,2011-07-06
2546300000.0,2011-07-07
2549900000.0,2011-07-08
2533000000.0,2011-07-09
2516900000.0,2011-07-10
2502200000.0,2011-07-11
2493300000.0,2011-07-12
2486900000.0,2011-07-13
2492000000.0,2011-07-14
2487200000.0,2011-07-15
2480800000.0,2011-07-16
2484000000.0,2011-07-17
2481800000.0,2011-07-18
2497700000.0,2011-07-19
2499600000.0,2011-07-20
2488400000.0,2011-07-21
2479500000.0,2011-07-22
2467800000.0,2011-07-23
2464000000.0,2011-07-24
2458600000.0,2011-07-25
2459600000.0,2011-07-26
2466800000.0,2011-07-27
2463200000.0,2011-07-28
2452900000.0,2011-07-29
2439600000.0,2011-07-30
2423000000.0,2011-07-31
2425500000.0,2011-08-01
2434300000.0,2011-08-02
2422400000.0,2011-08-03
2399100000.0,2011-08-04
2406700000.0,2011-08-05
2404300000.0,2011-08-06
2398000000.0,2011-08-07
2395000000.0,2011-08-08
2398500000.0,2011-08-09
2390600000.0,2011-08-10
2379000000.0,2011-08-11
2369700000.0,2011-08-12
2366700000.0,2011-08-13
2345700000.0,2011-08-14
2347400000.0,2011-08-15
2361100000.0,2011-08-16
2370400000.0,2011-08-17
2354200000.0,2011-08-18
2332100000.0,2011-08-19
2322400000.0,2011-08-20
2328900000.0,2011-08-21
2339600000.0,2011-08-22
2352700000.0,2011-08-23
2330100000.0,2011-08-24
2317500000.0,2011-08-25
2320300000.0,2011-08-26
2317700000.0,2011-08-27
2318200000.0,2011-08-28
2303400000.0,2011-08-29
2288500000.0,2011-08-30
2280800000.0,2011-08-31
2265300000.0,2011-09-01
2265900000.0,2011-09-02
2279400000.0,2011-09-03
2278000000.0,2011-09-04
2267000000.0,2011-09-05
2276400000.0,2011-09-06
2274000000.0,2011-09-07
2258300000.0,2011-09-08
2235800000.0,2011-09-09
2240900000.0,2011-09-10
2220400000.0,2011-09-11
2224800000.0,2011-09-12
2230700000.0,2011-09-13
2210800000.0,2011-09-14
2191800000.0,2011-09-15
2184400000.0,2011-09-16
2200400000.0,2011-09-17
2208800000.0,2011-09-18
2208300000.0,2011-09-19
2196000000.0,2011-09-20
2198500000.0,2011-09-21
2204500000.0,2011-09-22
2198200000.0,2011-09-23
2160300000.0,2011-09-24
2147800000.0,2011-09-25
2155800000.0,2011-09-26
2178900000.0,2011-09-27
2187600000.0,2011-09-28
2171200000.0,2011-09-29
2136300000.0000002,2011-09-30
2126600000.0,2011-10-01
2124199999.9999998,2011-10-02
2119900000.0,2011-10-03
204350000000.0,2011-10-04
7719400000.0,2011-10-05
3626300000.0,2011-10-06
5094100000.0,2011-10-07
5373900000.0,2011-10-08
5445600000.0,2011-10-09
1417000000.0,2011-10-10
3283700000.0,2011-10-11
4933200000.0,2011-10-12
5201400000.0,2011-10-13
5294700000.0,2011-10-14
5298000000.0,2011-10-15
5303500000.0,2011-10-16
5272700000.0,2011-10-17
5279300000.0,2011-10-18
5279200000.0,2011-10-19
