conc_benth,date
1571600000.0,2010-07-01
1568700000.0,2010-07-02
1565800000.0,2010-07-03
1562600000.0,2010-07-04
1559500000.0,2010-07-05
1556600000.0,2010-07-06
1553700000.0,2010-07-07
1550800000.0,2010-07-08
1547900000.0,2010-07-09
1545000000.0,2010-07-10
1542100000.0,2010-07-11
1539200000.0,2010-07-12
1536100000.0,2010-07-13
1533000000.0,2010-07-14
1529900000.0,2010-07-15
1526800000.0,2010-07-16
1523500000.0,2010-07-17
1520100000.0,2010-07-18
1516700000.0,2010-07-19
1513200000.0,2010-07-20
1509700000.0,2010-07-21
1506100000.0,2010-07-22
1502600000.0,2010-07-23
1499200000.0,2010-07-24
1495700000.0,2010-07-25
1492200000.0,2010-07-26
1488600000.0,2010-07-27
1485000000.0,2010-07-28
1481500000.0,2010-07-29
1478100000.0,2010-07-30
1474600000.0,2010-07-31
1471100000.0,2010-08-01
1467700000.0,2010-08-02
1464300000.0,2010-08-03
1460900000.0,2010-08-04
1457500000.0,2010-08-05
1454100000.0,2010-08-06
1450700000.0,2010-08-07
1447300000.0,2010-08-08
1443800000.0,2010-08-09
1440400000.0,2010-08-10
1437100000.0,2010-08-11
1433800000.0,2010-08-12
1430700000.0,2010-08-13
1427700000.0,2010-08-14
1424700000.0,2010-08-15
1421700000.0,2010-08-16
1418700000.0,2010-08-17
1415700000.0,2010-08-18
1412900000.0,2010-08-19
1410000000.0,2010-08-20
1407000000.0,2010-08-21
1404000000.0,2010-08-22
1401100000.0,2010-08-23
1398100000.0,2010-08-24
1395300000.0,2010-08-25
1392600000.0,2010-08-26
1389600000.0,2010-08-27
1386600000.0,2010-08-28
1383500000.0,2010-08-29
1380700000.0,2010-08-30
1377900000.0,2010-08-31
1375100000.0,2010-09-01
1372400000.0,2010-09-02
1369700000.0,2010-09-03
1367000000.0,2010-09-04
1364200000.0,2010-09-05
1361400000.0,2010-09-06
1358400000.0,2010-09-07
1355300000.0,2010-09-08
1352400000.0,2010-09-09
1349800000.0,2010-09-10
1347200000.0,2010-09-11
1344700000.0,2010-09-12
1342100000.0,2010-09-13
1339500000.0,2010-09-14
1337000000.0,2010-09-15
1334400000.0,2010-09-16
1331800000.0,2010-09-17
1329100000.0,2010-09-18
1326400000.0,2010-09-19
1323800000.0,2010-09-20
1321200000.0,2010-09-21
1318600000.0,2010-09-22
1316200000.0,2010-09-23
1313900000.0,2010-09-24
1311700000.0,2010-09-25
1309400000.0,2010-09-26
1307000000.0,2010-09-27
1304600000.0,2010-09-28
1302200000.0,2010-09-29
1299800000.0,2010-09-30
1297400000.0,2010-10-01
1295100000.0,2010-10-02
1292600000.0,2010-10-03
1290100000.0,2010-10-04
1287700000.0,2010-10-05
1285400000.0,2010-10-06
1283000000.0,2010-10-07
1280800000.0,2010-10-08
1278700000.0,2010-10-09
1276400000.0,2010-10-10
1274000000.0,2010-10-11
1271400000.0,2010-10-12
1269000000.0,2010-10-13
1266900000.0,2010-10-14
1264900000.0,2010-10-15
1262700000.0,2010-10-16
1260400000.0,2010-10-17
1258500000.0,2010-10-18
1256400000.0,2010-10-19
1254300000.0,2010-10-20
1252100000.0,2010-10-21
1249800000.0,2010-10-22
1774300000.0,2010-10-23
1861400000.0,2010-10-24
1834000000.0,2010-10-25
1821900000.0,2010-10-26
1816900000.0,2010-10-27
1813800000.0,2010-10-28
1811100000.0,2010-10-29
1808300000.0,2010-10-30
1805700000.0,2010-10-31
1803300000.0,2010-11-01
1800800000.0,2010-11-02
1798400000.0,2010-11-03
1796000000.0,2010-11-04
1793700000.0,2010-11-05
1791200000.0,2010-11-06
1792800000.0,2010-11-07
1774500000.0,2010-11-08
1767200000.0,2010-11-09
1764200000.0,2010-11-10
1762000000.0,2010-11-11
1759600000.0,2010-11-12
1757300000.0,2010-11-13
1754600000.0,2010-11-14
1751600000.0,2010-11-15
1748800000.0,2010-11-16
1746400000.0,2010-11-17
1744500000.0,2010-11-18
1746700000.0,2010-11-19
1725200000.0,2010-11-20
1702300000.0,2010-11-21
1689600000.0,2010-11-22
1678900000.0,2010-11-23
1665300000.0,2010-11-24
1660000000.0,2010-11-25
1657900000.0,2010-11-26
1662900000.0,2010-11-27
1652100000.0,2010-11-28
1646900000.0,2010-11-29
1644700000.0,2010-11-30
1643100000.0,2010-12-01
1641700000.0,2010-12-02
1656500000.0,2010-12-03
1655100000.0,2010-12-04
1640000000.0,2010-12-05
1619500000.0,2010-12-06
1606400000.0,2010-12-07
1600200000.0,2010-12-08
1592900000.0,2010-12-09
1588400000.0,2010-12-10
1586200000.0,2010-12-11
1584700000.0,2010-12-12
1583500000.0,2010-12-13
1762800000.0,2010-12-14
1798300000.0,2010-12-15
1794500000.0,2010-12-16
1783700000.0,2010-12-17
1758600000.0,2010-12-18
1732200000.0,2010-12-19
1710000000.0,2010-12-20
1699500000.0,2010-12-21
1689900000.0,2010-12-22
1674700000.0,2010-12-23
1669200000.0,2010-12-24
1658500000.0,2010-12-25
1639100000.0,2010-12-26
1629400000.0,2010-12-27
1619000000.0,2010-12-28
1600100000.0,2010-12-29
1586100000.0,2010-12-30
1581300000.0,2010-12-31
1574700000.0,2011-01-01
1558000000.0,2011-01-02
1542500000.0,2011-01-03
1537300000.0,2011-01-04
1535400000.0,2011-01-05
1534100000.0,2011-01-06
1532900000.0,2011-01-07
1531900000.0,2011-01-08
1530700000.0,2011-01-09
1529400000.0,2011-01-10
1528100000.0,2011-01-11
1526900000.0,2011-01-12
1573800000.0,2011-01-13
1596400000.0,2011-01-14
1597400000.0,2011-01-15
1596400000.0,2011-01-16
1595100000.0,2011-01-17
1593700000.0,2011-01-18
1592100000.0,2011-01-19
1590400000.0,2011-01-20
1589100000.0,2011-01-21
1587900000.0,2011-01-22
1586500000.0,2011-01-23
1585200000.0,2011-01-24
1583900000.0,2011-01-25
1582600000.0,2011-01-26
1581400000.0,2011-01-27
1580300000.0,2011-01-28
1579200000.0,2011-01-29
1980100000.0,2011-01-30
2046300000.0,2011-01-31
2040900000.0,2011-02-01
2038100000.0,2011-02-02
2036100000.0,2011-02-03
2034200000.0,2011-02-04
2032100000.0,2011-02-05
2029500000.0,2011-02-06
2027100000.0,2011-02-07
2024700000.0,2011-02-08
2021600000.0,2011-02-09
2019200000.0,2011-02-10
2017400000.0,2011-02-11
2015800000.0,2011-02-12
2014000000.0,2011-02-13
2012100000.0,2011-02-14
2009500000.0,2011-02-15
2050699999.9999998,2011-02-16
2029700000.0,2011-02-17
2001300000.0,2011-02-18
1976100000.0,2011-02-19
1959300000.0,2011-02-20
1953700000.0,2011-02-21
1951500000.0,2011-02-22
1949900000.0,2011-02-23
1986600000.0,2011-02-24
1973300000.0,2011-02-25
1948900000.0,2011-02-26
1940900000.0,2011-02-27
1938300000.0,2011-02-28
1936400000.0,2011-03-01
1934500000.0,2011-03-02
1932400000.0,2011-03-03
1930800000.0,2011-03-04
1929400000.0,2011-03-05
1957000000.0,2011-03-06
1940700000.0,2011-03-07
1929000000.0,2011-03-08
1925200000.0,2011-03-09
1923400000.0,2011-03-10
1921700000.0,2011-03-11
1920200000.0,2011-03-12
1914600000.0,2011-03-13
1895300000.0,2011-03-14
1867200000.0,2011-03-15
1839700000.0,2011-03-16
1819700000.0,2011-03-17
1805300000.0,2011-03-18
1782400000.0,2011-03-19
1760400000.0,2011-03-20
1740900000.0,2011-03-21
1729400000.0,2011-03-22
1719200000.0,2011-03-23
1696400000.0,2011-03-24
1673100000.0,2011-03-25
1655400000.0,2011-03-26
1636700000.0,2011-03-27
1630400000.0,2011-03-28
1627900000.0,2011-03-29
1626000000.0,2011-03-30
1624000000.0,2011-03-31
1622300000.0,2011-04-01
1620800000.0,2011-04-02
1619100000.0,2011-04-03
1617300000.0,2011-04-04
1615900000.0,2011-04-05
1614500000.0,2011-04-06
1612700000.0,2011-04-07
1610900000.0,2011-04-08
1609200000.0,2011-04-09
1607800000.0,2011-04-10
1606200000.0,2011-04-11
1604700000.0,2011-04-12
1603000000.0,2011-04-13
1601300000.0,2011-04-14
1599900000.0,2011-04-15
1598600000.0,2011-04-16
1597100000.0,2011-04-17
1595400000.0,2011-04-18
1593700000.0,2011-04-19
1592200000.0,2011-04-20
1590400000.0,2011-04-21
1588800000.0,2011-04-22
1587200000.0,2011-04-23
1585400000.0,2011-04-24
1583500000.0,2011-04-25
1581500000.0,2011-04-26
1579700000.0,2011-04-27
1577900000.0,2011-04-28
1575900000.0,2011-04-29
1573500000.0,2011-04-30
1571200000.0,2011-05-01
1569300000.0,2011-05-02
1567600000.0,2011-05-03
1565900000.0,2011-05-04
1564200000.0,2011-05-05
1562700000.0,2011-05-06
1560900000.0,2011-05-07
1558900000.0,2011-05-08
1615000000.0,2011-05-09
1654800000.0,2011-05-10
1659800000.0,2011-05-11
1659000000.0,2011-05-12
1657400000.0,2011-05-13
1655400000.0,2011-05-14
1921200000.0,2011-05-15
1979300000.0,2011-05-16
1971300000.0,2011-05-17
1956700000.0,2011-05-18
1947800000.0,2011-05-19
1943900000.0,2011-05-20
1941400000.0,2011-05-21
1938900000.0,2011-05-22
1936400000.0,2011-05-23
1934000000.0,2011-05-24
2046900000.0,2011-05-25
2082100000.0,2011-05-26
2080699999.9999998,2011-05-27
2078300000.0000002,2011-05-28
2075500000.0,2011-05-29
2072600000.0,2011-05-30
2069800000.0000002,2011-05-31
2063199999.9999998,2011-06-01
2049000000.0,2011-06-02
2043100000.0,2011-06-03
2035600000.0,2011-06-04
2021600000.0,2011-06-05
2016000000.0,2011-06-06
2013100000.0,2011-06-07
2010600000.0,2011-06-08
2008200000.0,2011-06-09
2005800000.0,2011-06-10
2003300000.0,2011-06-11
2000800000.0,2011-06-12
1998300000.0,2011-06-13
1995900000.0,2011-06-14
1993300000.0,2011-06-15
1990500000.0,2011-06-16
1987700000.0,2011-06-17
1985100000.0,2011-06-18
1982300000.0,2011-06-19
1979300000.0,2011-06-20
1976400000.0,2011-06-21
1973700000.0,2011-06-22
1970800000.0,2011-06-23
1967900000.0,2011-06-24
1964900000.0,2011-06-25
1961900000.0,2011-06-26
1958900000.0,2011-06-27
2571100000.0,2011-06-28
2650300000.0,2011-06-29
2640300000.0,2011-06-30
2635000000.0,2011-07-01
2630600000.0,2011-07-02
2626300000.0,2011-07-03
2621700000.0,2011-07-04
2617300000.0,2011-07-05
2612900000.0,2011-07-06
2608200000.0,2011-07-07
2603400000.0,2011-07-08
2598700000.0,2011-07-09
2593700000.0,2011-07-10
2588500000.0,2011-07-11
2583200000.0,2011-07-12
2577900000.0,2011-07-13
2572600000.0,2011-07-14
2567600000.0,2011-07-15
2562600000.0,2011-07-16
2557600000.0,2011-07-17
2552800000.0,2011-07-18
2548100000.0,2011-07-19
2543700000.0,2011-07-20
2539300000.0,2011-07-21
2534800000.0,2011-07-22
2530200000.0,2011-07-23
2525500000.0,2011-07-24
2520900000.0,2011-07-25
2516200000.0,2011-07-26
2511700000.0,2011-07-27
2507300000.0,2011-07-28
2502700000.0,2011-07-29
2497900000.0,2011-07-30
2493000000.0,2011-07-31
2487900000.0,2011-08-01
2483200000.0,2011-08-02
2478500000.0,2011-08-03
2473600000.0,2011-08-04
2468700000.0,2011-08-05
2464000000.0,2011-08-06
2459300000.0,2011-08-07
2454600000.0,2011-08-08
2450000000.0,2011-08-09
2445400000.0,2011-08-10
2440700000.0,2011-08-11
2435800000.0,2011-08-12
2430800000.0,2011-08-13
2425700000.0,2011-08-14
2420400000.0,2011-08-15
2415400000.0,2011-08-16
2410600000.0,2011-08-17
2405900000.0,2011-08-18
2400800000.0,2011-08-19
2395600000.0,2011-08-20
2390500000.0,2011-08-21
2385700000.0,2011-08-22
2381100000.0,2011-08-23
2376600000.0,2011-08-24
2371700000.0,2011-08-25
2366900000.0,2011-08-26
2362200000.0,2011-08-27
2357500000.0,2011-08-28
2352900000.0,2011-08-29
2348000000.0,2011-08-30
2343100000.0,2011-08-31
2338100000.0,2011-09-01
2333100000.0,2011-09-02
2328200000.0,2011-09-03
2323600000.0,2011-09-04
2318900000.0,2011-09-05
2314200000.0,2011-09-06
2309700000.0,2011-09-07
2305100000.0,2011-09-08
2300300000.0,2011-09-09
2295300000.0,2011-09-10
2290300000.0,2011-09-11
2285300000.0,2011-09-12
2280500000.0,2011-09-13
2275600000.0,2011-09-14
2270500000.0,2011-09-15
2265300000.0,2011-09-16
2260300000.0,2011-09-17
2255600000.0,2011-09-18
2251100000.0,2011-09-19
2246500000.0,2011-09-20
2241800000.0,2011-09-21
2237400000.0,2011-09-22
2232900000.0,2011-09-23
2228300000.0,2011-09-24
2223200000.0,2011-09-25
2218300000.0,2011-09-26
2213700000.0,2011-09-27
2209600000.0,2011-09-28
2205500000.0,2011-09-29
2200900000.0,2011-09-30
2196000000.0,2011-10-01
2191300000.0,2011-10-02
2186600000.0,2011-10-03
4680600000.0,2011-10-04
5677100000.0,2011-10-05
5628200000.0,2011-10-06
5601900000.0,2011-10-07
5588500000.0,2011-10-08
5578000000.0,2011-10-09
5537000000.0,2011-10-10
5467400000.0,2011-10-11
5441500000.0,2011-10-12
5428800000.0,2011-10-13
5419100000.0,2011-10-14
