,35,bif_sum,date,year,month,day
1138,0.0,0.0,2012-02-15,2012,2,15
1139,0.0,0.0,2012-02-16,2012,2,16
1140,0.0,0.0,2012-02-17,2012,2,17
1141,0.0,0.0,2012-02-18,2012,2,18
1142,0.0,0.0,2012-02-19,2012,2,19
1143,0.0,0.0,2012-02-20,2012,2,20
1144,0.0,0.0,2012-02-21,2012,2,21
1145,0.0,0.0,2012-02-22,2012,2,22
1146,0.0,0.0,2012-02-23,2012,2,23
1147,0.0,0.0,2012-02-24,2012,2,24
1148,0.0,0.0,2012-02-25,2012,2,25
1149,0.0,0.0,2012-02-26,2012,2,26
1150,0.0,0.0,2012-02-27,2012,2,27
1151,0.0,0.0,2012-02-28,2012,2,28
1152,0.0,0.0,2012-02-29,2012,2,29
1153,0.0,0.0,2012-03-01,2012,3,1
1154,0.0,0.0,2012-03-02,2012,3,2
1155,0.0,0.0,2012-03-03,2012,3,3
1156,0.0,0.0,2012-03-04,2012,3,4
1157,0.0,0.0,2012-03-05,2012,3,5
1158,0.0,0.0,2012-03-06,2012,3,6
1159,0.0,0.0,2012-03-07,2012,3,7
1160,0.0,0.0,2012-03-08,2012,3,8
1161,0.0,0.0,2012-03-09,2012,3,9
1162,0.0,0.0,2012-03-10,2012,3,10
1163,0.0,0.0,2012-03-11,2012,3,11
1164,0.0,0.0,2012-03-12,2012,3,12
1165,0.0,0.0,2012-03-13,2012,3,13
1166,17881.15249595859,17881.15249595859,2012-03-14,2012,3,14
1167,0.0,0.0,2012-03-15,2012,3,15
1168,0.0,0.0,2012-03-16,2012,3,16
1169,1.9292987435663655,1.9292987435663655,2012-03-17,2012,3,17
1170,350.1794859740244,350.1794859740244,2012-03-18,2012,3,18
1171,0.0,0.0,2012-03-19,2012,3,19
1172,0.0,0.0,2012-03-20,2012,3,20
1173,0.0,0.0,2012-03-21,2012,3,21
1174,0.0,0.0,2012-03-22,2012,3,22
1175,0.0,0.0,2012-03-23,2012,3,23
1176,0.0,0.0,2012-03-24,2012,3,24
1177,0.0,0.0,2012-03-25,2012,3,25
1178,0.0,0.0,2012-03-26,2012,3,26
1179,0.0,0.0,2012-03-27,2012,3,27
1180,747.8444254749126,747.8444254749126,2012-03-28,2012,3,28
1181,0.0,0.0,2012-03-29,2012,3,29
1182,0.0,0.0,2012-03-30,2012,3,30
1183,0.0,0.0,2012-03-31,2012,3,31
1184,0.0,0.0,2012-04-01,2012,4,1
1185,0.0,0.0,2012-04-02,2012,4,2
1186,0.0,0.0,2012-04-03,2012,4,3
1187,8206.036925424953,8206.036925424953,2012-04-04,2012,4,4
1188,0.0,0.0,2012-04-05,2012,4,5
1189,0.0,0.0,2012-04-06,2012,4,6
1190,0.0,0.0,2012-04-07,2012,4,7
1191,0.0,0.0,2012-04-08,2012,4,8
1192,0.0,0.0,2012-04-09,2012,4,9
1193,0.0,0.0,2012-04-10,2012,4,10
1194,0.0,0.0,2012-04-11,2012,4,11
1195,1828.2693678971705,1828.2693678971705,2012-04-12,2012,4,12
1196,74.74562129228535,74.74562129228535,2012-04-13,2012,4,13
1197,0.0,0.0,2012-04-14,2012,4,14
1198,0.0,0.0,2012-04-15,2012,4,15
1199,0.0,0.0,2012-04-16,2012,4,16
1200,0.0,0.0,2012-04-17,2012,4,17
1201,0.0,0.0,2012-04-18,2012,4,18
1202,0.0,0.0,2012-04-19,2012,4,19
1203,0.0,0.0,2012-04-20,2012,4,20
1204,0.0,0.0,2012-04-21,2012,4,21
1205,0.0,0.0,2012-04-22,2012,4,22
1206,0.0,0.0,2012-04-23,2012,4,23
1207,0.0,0.0,2012-04-24,2012,4,24
1208,0.0,0.0,2012-04-25,2012,4,25
1209,11101.587888053838,11101.587888053838,2012-04-26,2012,4,26
1210,0.0,0.0,2012-04-27,2012,4,27
1211,0.0,0.0,2012-04-28,2012,4,28
1212,0.0,0.0,2012-04-29,2012,4,29
1213,0.0,0.0,2012-04-30,2012,4,30
1214,0.0,0.0,2012-05-01,2012,5,1
1215,0.0,0.0,2012-05-02,2012,5,2
1216,0.0,0.0,2012-05-03,2012,5,3
1217,0.0,0.0,2012-05-04,2012,5,4
1218,0.0,0.0,2012-05-05,2012,5,5
1219,0.0,0.0,2012-05-06,2012,5,6
1220,0.0,0.0,2012-05-07,2012,5,7
1221,0.0,0.0,2012-05-08,2012,5,8
1222,0.0,0.0,2012-05-09,2012,5,9
1223,0.0,0.0,2012-05-10,2012,5,10
1224,0.0,0.0,2012-05-11,2012,5,11
1225,0.0,0.0,2012-05-12,2012,5,12
1226,0.0,0.0,2012-05-13,2012,5,13
1227,0.0,0.0,2012-05-14,2012,5,14
1228,0.0,0.0,2012-05-15,2012,5,15
1229,0.0,0.0,2012-05-16,2012,5,16
1230,0.0,0.0,2012-05-17,2012,5,17
1231,0.0,0.0,2012-05-18,2012,5,18
1232,0.0,0.0,2012-05-19,2012,5,19
1233,0.0,0.0,2012-05-20,2012,5,20
1234,0.0,0.0,2012-05-21,2012,5,21
1235,0.0,0.0,2012-05-22,2012,5,22
1236,0.0,0.0,2012-05-23,2012,5,23
1237,0.0,0.0,2012-05-24,2012,5,24
1238,0.0,0.0,2012-05-25,2012,5,25
1239,0.0,0.0,2012-05-26,2012,5,26
1240,0.0,0.0,2012-05-27,2012,5,27
1241,0.0,0.0,2012-05-28,2012,5,28
1242,0.0,0.0,2012-05-29,2012,5,29
1243,0.0,0.0,2012-05-30,2012,5,30
1244,0.0,0.0,2012-05-31,2012,5,31
1245,0.0,0.0,2012-06-01,2012,6,1
1246,0.0,0.0,2012-06-02,2012,6,2
1247,0.0,0.0,2012-06-03,2012,6,3
1248,0.0,0.0,2012-06-04,2012,6,4
1249,0.0,0.0,2012-06-05,2012,6,5
1250,0.0,0.0,2012-06-06,2012,6,6
1251,0.0,0.0,2012-06-07,2012,6,7
1252,0.0,0.0,2012-06-08,2012,6,8
1253,0.0,0.0,2012-06-09,2012,6,9
1254,0.0,0.0,2012-06-10,2012,6,10
1255,0.0,0.0,2012-06-11,2012,6,11
1256,0.0,0.0,2012-06-12,2012,6,12
1257,0.0,0.0,2012-06-13,2012,6,13
1258,0.0,0.0,2012-06-14,2012,6,14
1259,0.0,0.0,2012-06-15,2012,6,15
1260,0.0,0.0,2012-06-16,2012,6,16
1261,0.0,0.0,2012-06-17,2012,6,17
1262,0.0,0.0,2012-06-18,2012,6,18
1263,0.0,0.0,2012-06-19,2012,6,19
1264,0.0,0.0,2012-06-20,2012,6,20
1265,0.0,0.0,2012-06-21,2012,6,21
1266,0.0,0.0,2012-06-22,2012,6,22
1267,0.0,0.0,2012-06-23,2012,6,23
1268,0.0,0.0,2012-06-24,2012,6,24
1269,0.0,0.0,2012-06-25,2012,6,25
1270,0.0,0.0,2012-06-26,2012,6,26
1271,0.0,0.0,2012-06-27,2012,6,27
1272,0.0,0.0,2012-06-28,2012,6,28
1273,0.0,0.0,2012-06-29,2012,6,29
1274,0.0,0.0,2012-06-30,2012,6,30
1275,0.0,0.0,2012-07-01,2012,7,1
1276,0.0,0.0,2012-07-02,2012,7,2
1277,0.0,0.0,2012-07-03,2012,7,3
1278,0.0,0.0,2012-07-04,2012,7,4
1279,0.0,0.0,2012-07-05,2012,7,5
1280,0.0,0.0,2012-07-06,2012,7,6
1281,0.0,0.0,2012-07-07,2012,7,7
1282,0.0,0.0,2012-07-08,2012,7,8
1283,0.0,0.0,2012-07-09,2012,7,9
1284,0.0,0.0,2012-07-10,2012,7,10
1285,0.0,0.0,2012-07-11,2012,7,11
1286,0.0,0.0,2012-07-12,2012,7,12
1287,0.0,0.0,2012-07-13,2012,7,13
1288,0.0,0.0,2012-07-14,2012,7,14
1289,0.0,0.0,2012-07-15,2012,7,15
1290,0.0,0.0,2012-07-16,2012,7,16
1291,0.0,0.0,2012-07-17,2012,7,17
1292,0.0,0.0,2012-07-18,2012,7,18
1293,0.0,0.0,2012-07-19,2012,7,19
1294,0.0,0.0,2012-07-20,2012,7,20
1295,0.0,0.0,2012-07-21,2012,7,21
1296,0.0,0.0,2012-07-22,2012,7,22
1297,0.0,0.0,2012-07-23,2012,7,23
1298,0.0,0.0,2012-07-24,2012,7,24
1299,0.0,0.0,2012-07-25,2012,7,25
1300,0.0,0.0,2012-07-26,2012,7,26
1301,0.0,0.0,2012-07-27,2012,7,27
1302,0.0,0.0,2012-07-28,2012,7,28
1303,0.0,0.0,2012-07-29,2012,7,29
1304,0.0,0.0,2012-07-30,2012,7,30
1305,0.0,0.0,2012-07-31,2012,7,31
1306,0.0,0.0,2012-08-01,2012,8,1
1307,0.0,0.0,2012-08-02,2012,8,2
1308,0.0,0.0,2012-08-03,2012,8,3
1309,0.0,0.0,2012-08-04,2012,8,4
1310,0.0,0.0,2012-08-05,2012,8,5
1311,0.0,0.0,2012-08-06,2012,8,6
1312,0.0,0.0,2012-08-07,2012,8,7
1313,0.0,0.0,2012-08-08,2012,8,8
1314,0.0,0.0,2012-08-09,2012,8,9
1315,0.0,0.0,2012-08-10,2012,8,10
1316,0.0,0.0,2012-08-11,2012,8,11
1317,0.0,0.0,2012-08-12,2012,8,12
1318,0.0,0.0,2012-08-13,2012,8,13
1319,0.0,0.0,2012-08-14,2012,8,14
1320,0.0,0.0,2012-08-15,2012,8,15
1321,0.0,0.0,2012-08-16,2012,8,16
1322,0.0,0.0,2012-08-17,2012,8,17
1323,0.0,0.0,2012-08-18,2012,8,18
1324,0.0,0.0,2012-08-19,2012,8,19
1325,0.0,0.0,2012-08-20,2012,8,20
1326,0.0,0.0,2012-08-21,2012,8,21
1327,0.0,0.0,2012-08-22,2012,8,22
1328,0.0,0.0,2012-08-23,2012,8,23
1329,0.0,0.0,2012-08-24,2012,8,24
1330,0.0,0.0,2012-08-25,2012,8,25
1331,0.0,0.0,2012-08-26,2012,8,26
1332,0.0,0.0,2012-08-27,2012,8,27
1333,0.0,0.0,2012-08-28,2012,8,28
1334,0.0,0.0,2012-08-29,2012,8,29
1335,0.0,0.0,2012-08-30,2012,8,30
1336,0.0,0.0,2012-08-31,2012,8,31
1337,0.0,0.0,2012-09-01,2012,9,1
1338,0.0,0.0,2012-09-02,2012,9,2
1339,0.0,0.0,2012-09-03,2012,9,3
1340,0.0,0.0,2012-09-04,2012,9,4
1341,0.0,0.0,2012-09-05,2012,9,5
1342,0.0,0.0,2012-09-06,2012,9,6
1343,0.0,0.0,2012-09-07,2012,9,7
1344,0.0,0.0,2012-09-08,2012,9,8
1345,0.0,0.0,2012-09-09,2012,9,9
1346,0.0,0.0,2012-09-10,2012,9,10
1347,0.0,0.0,2012-09-11,2012,9,11
1348,0.0,0.0,2012-09-12,2012,9,12
1349,0.0,0.0,2012-09-13,2012,9,13
1350,0.0,0.0,2012-09-14,2012,9,14
1351,0.0,0.0,2012-09-15,2012,9,15
1352,0.0,0.0,2012-09-16,2012,9,16
1353,0.0,0.0,2012-09-17,2012,9,17
1354,0.0,0.0,2012-09-18,2012,9,18
1355,0.0,0.0,2012-09-19,2012,9,19
1356,0.0,0.0,2012-09-20,2012,9,20
1357,0.0,0.0,2012-09-21,2012,9,21
1358,0.0,0.0,2012-09-22,2012,9,22
1359,0.0,0.0,2012-09-23,2012,9,23
1360,0.0,0.0,2012-09-24,2012,9,24
1361,0.0,0.0,2012-09-25,2012,9,25
1362,0.0,0.0,2012-09-26,2012,9,26
1363,0.0,0.0,2012-09-27,2012,9,27
1364,0.0,0.0,2012-09-28,2012,9,28
1365,0.0,0.0,2012-09-29,2012,9,29
1366,0.0,0.0,2012-09-30,2012,9,30
1367,0.0,0.0,2012-10-01,2012,10,1
1368,0.0,0.0,2012-10-02,2012,10,2
1369,0.0,0.0,2012-10-03,2012,10,3
1370,0.0,0.0,2012-10-04,2012,10,4
1371,0.0,0.0,2012-10-05,2012,10,5
1372,0.0,0.0,2012-10-06,2012,10,6
1373,0.0,0.0,2012-10-07,2012,10,7
1374,0.0,0.0,2012-10-08,2012,10,8
1375,0.0,0.0,2012-10-09,2012,10,9
1376,0.0,0.0,2012-10-10,2012,10,10
1377,0.0,0.0,2012-10-11,2012,10,11
1378,0.0,0.0,2012-10-12,2012,10,12
1379,0.0,0.0,2012-10-13,2012,10,13
1380,0.0,0.0,2012-10-14,2012,10,14
1381,0.0,0.0,2012-10-15,2012,10,15
1382,0.0,0.0,2012-10-16,2012,10,16
1383,0.0,0.0,2012-10-17,2012,10,17
1384,0.0,0.0,2012-10-18,2012,10,18
1385,0.0,0.0,2012-10-19,2012,10,19
1386,0.0,0.0,2012-10-20,2012,10,20
1387,0.0,0.0,2012-10-21,2012,10,21
1388,0.0,0.0,2012-10-22,2012,10,22
1389,2704.191584505577,2704.191584505577,2012-10-23,2012,10,23
1390,0.0,0.0,2012-10-24,2012,10,24
1391,0.0,0.0,2012-10-25,2012,10,25
1392,0.0,0.0,2012-10-26,2012,10,26
1393,0.0,0.0,2012-10-27,2012,10,27
1394,0.0,0.0,2012-10-28,2012,10,28
1395,0.0,0.0,2012-10-29,2012,10,29
1396,0.0,0.0,2012-10-30,2012,10,30
1397,0.0,0.0,2012-10-31,2012,10,31
1398,9600.919917023437,9600.919917023437,2012-11-01,2012,11,1
1399,0.0,0.0,2012-11-02,2012,11,2
1400,0.0,0.0,2012-11-03,2012,11,3
1401,0.0,0.0,2012-11-04,2012,11,4
1402,0.0,0.0,2012-11-05,2012,11,5
1403,0.0,0.0,2012-11-06,2012,11,6
1404,0.0,0.0,2012-11-07,2012,11,7
1405,0.0,0.0,2012-11-08,2012,11,8
1406,0.0,0.0,2012-11-09,2012,11,9
1407,0.0,0.0,2012-11-10,2012,11,10
1408,0.0,0.0,2012-11-11,2012,11,11
1409,0.0,0.0,2012-11-12,2012,11,12
1410,0.0,0.0,2012-11-13,2012,11,13
1411,0.0,0.0,2012-11-14,2012,11,14
1412,0.0,0.0,2012-11-15,2012,11,15
1413,0.0,0.0,2012-11-16,2012,11,16
1414,0.0,0.0,2012-11-17,2012,11,17
1415,2248.782968890082,2248.782968890082,2012-11-18,2012,11,18
1416,0.0,0.0,2012-11-19,2012,11,19
1417,0.0,0.0,2012-11-20,2012,11,20
1418,0.0,0.0,2012-11-21,2012,11,21
1419,0.0,0.0,2012-11-22,2012,11,22
1420,0.0,0.0,2012-11-23,2012,11,23
1421,0.0,0.0,2012-11-24,2012,11,24
1422,0.0,0.0,2012-11-25,2012,11,25
1423,0.0,0.0,2012-11-26,2012,11,26
1424,0.0,0.0,2012-11-27,2012,11,27
1425,0.0,0.0,2012-11-28,2012,11,28
1426,0.0,0.0,2012-11-29,2012,11,29
1427,4345.033696871131,4345.033696871131,2012-11-30,2012,11,30
1428,2.593965688758437,2.593965688758437,2012-12-01,2012,12,1
1429,21.269342246146273,21.269342246146273,2012-12-02,2012,12,2
1430,0.0,0.0,2012-12-03,2012,12,3
1431,0.0,0.0,2012-12-04,2012,12,4
1432,0.0,0.0,2012-12-05,2012,12,5
1433,0.0,0.0,2012-12-06,2012,12,6
1434,0.0,0.0,2012-12-07,2012,12,7
1435,0.0,0.0,2012-12-08,2012,12,8
1436,0.0,0.0,2012-12-09,2012,12,9
1437,0.0,0.0,2012-12-10,2012,12,10
1438,0.0,0.0,2012-12-11,2012,12,11
1439,1707.7823085581053,1707.7823085581053,2012-12-12,2012,12,12
1440,0.0,0.0,2012-12-13,2012,12,13
1441,0.0,0.0,2012-12-14,2012,12,14
1442,0.0,0.0,2012-12-15,2012,12,15
1443,0.0,0.0,2012-12-16,2012,12,16
1444,0.0,0.0,2012-12-17,2012,12,17
1445,0.0,0.0,2012-12-18,2012,12,18
1446,0.0,0.0,2012-12-19,2012,12,19
1447,0.0,0.0,2012-12-20,2012,12,20
1448,0.0,0.0,2012-12-21,2012,12,21
1449,2520.4699942436137,2520.4699942436137,2012-12-22,2012,12,22
1450,807.4821082828981,807.4821082828981,2012-12-23,2012,12,23
1451,0.0,0.0,2012-12-24,2012,12,24
1452,0.0,0.0,2012-12-25,2012,12,25
1453,28.533622576342797,28.533622576342797,2012-12-26,2012,12,26
1454,0.0,0.0,2012-12-27,2012,12,27
1455,0.0,0.0,2012-12-28,2012,12,28
1456,0.0,0.0,2012-12-29,2012,12,29
1457,0.0,0.0,2012-12-30,2012,12,30
1458,0.0,0.0,2012-12-31,2012,12,31
1459,0.0,0.0,2013-01-01,2013,1,1
1460,0.0,0.0,2013-01-02,2013,1,2
1461,0.0,0.0,2013-01-03,2013,1,3
1462,0.0,0.0,2013-01-04,2013,1,4
1463,0.0,0.0,2013-01-05,2013,1,5
1464,15614.261764318298,15614.261764318298,2013-01-06,2013,1,6
1465,0.0,0.0,2013-01-07,2013,1,7
1466,0.0,0.0,2013-01-08,2013,1,8
1467,0.0,0.0,2013-01-09,2013,1,9
1468,0.0,0.0,2013-01-10,2013,1,10
1469,0.0,0.0,2013-01-11,2013,1,11
1470,0.0,0.0,2013-01-12,2013,1,12
1471,0.0,0.0,2013-01-13,2013,1,13
1472,0.0,0.0,2013-01-14,2013,1,14
1473,0.0,0.0,2013-01-15,2013,1,15
1474,0.0,0.0,2013-01-16,2013,1,16
1475,0.0,0.0,2013-01-17,2013,1,17
1476,0.0,0.0,2013-01-18,2013,1,18
1477,0.0,0.0,2013-01-19,2013,1,19
1478,0.0,0.0,2013-01-20,2013,1,20
1479,0.0,0.0,2013-01-21,2013,1,21
1480,0.0,0.0,2013-01-22,2013,1,22
1481,0.0,0.0,2013-01-23,2013,1,23
1482,4032.5872945555757,4032.5872945555757,2013-01-24,2013,1,24
1483,0.0,0.0,2013-01-25,2013,1,25
1484,0.0,0.0,2013-01-26,2013,1,26
1485,0.0,0.0,2013-01-27,2013,1,27
1486,0.0,0.0,2013-01-28,2013,1,28
1487,0.0,0.0,2013-01-29,2013,1,29
1488,0.0,0.0,2013-01-30,2013,1,30
1489,0.0,0.0,2013-01-31,2013,1,31
1490,0.0,0.0,2013-02-01,2013,2,1
1491,0.0,0.0,2013-02-02,2013,2,2
1492,0.0,0.0,2013-02-03,2013,2,3
1493,0.0,0.0,2013-02-04,2013,2,4
1494,0.0,0.0,2013-02-05,2013,2,5
1495,0.0,0.0,2013-02-06,2013,2,6
1496,0.0,0.0,2013-02-07,2013,2,7
1497,0.0,0.0,2013-02-08,2013,2,8
1498,0.0,0.0,2013-02-09,2013,2,9
1499,0.0,0.0,2013-02-10,2013,2,10
1500,0.0,0.0,2013-02-11,2013,2,11
1501,0.0,0.0,2013-02-12,2013,2,12
1502,0.0,0.0,2013-02-13,2013,2,13
1503,0.0,0.0,2013-02-14,2013,2,14
1504,0.0,0.0,2013-02-15,2013,2,15
1505,0.0,0.0,2013-02-16,2013,2,16
1506,0.0,0.0,2013-02-17,2013,2,17
1507,0.0,0.0,2013-02-18,2013,2,18
1508,0.0,0.0,2013-02-19,2013,2,19
1509,0.0,0.0,2013-02-20,2013,2,20
1510,0.0,0.0,2013-02-21,2013,2,21
1511,0.0,0.0,2013-02-22,2013,2,22
1512,0.0,0.0,2013-02-23,2013,2,23
1513,0.0,0.0,2013-02-24,2013,2,24
1514,0.0,0.0,2013-02-25,2013,2,25
1515,0.0,0.0,2013-02-26,2013,2,26
1516,0.0,0.0,2013-02-27,2013,2,27
1517,0.0,0.0,2013-02-28,2013,2,28
1518,0.0,0.0,2013-03-01,2013,3,1
1519,0.0,0.0,2013-03-02,2013,3,2
1520,0.0,0.0,2013-03-03,2013,3,3
1521,0.0,0.0,2013-03-04,2013,3,4
1522,0.0,0.0,2013-03-05,2013,3,5
1523,0.0,0.0,2013-03-06,2013,3,6
1524,0.0,0.0,2013-03-07,2013,3,7
1525,0.0,0.0,2013-03-08,2013,3,8
1526,0.0,0.0,2013-03-09,2013,3,9
1527,0.0,0.0,2013-03-10,2013,3,10
1528,0.0,0.0,2013-03-11,2013,3,11
1529,0.0,0.0,2013-03-12,2013,3,12
1530,0.0,0.0,2013-03-13,2013,3,13
1531,0.0,0.0,2013-03-14,2013,3,14
1532,0.0,0.0,2013-03-15,2013,3,15
1533,0.0,0.0,2013-03-16,2013,3,16
1534,0.0,0.0,2013-03-17,2013,3,17
1535,0.0,0.0,2013-03-18,2013,3,18
1536,0.0,0.0,2013-03-19,2013,3,19
1537,0.0,0.0,2013-03-20,2013,3,20
1538,0.0,0.0,2013-03-21,2013,3,21
1539,0.0,0.0,2013-03-22,2013,3,22
1540,0.0,0.0,2013-03-23,2013,3,23
1541,0.0,0.0,2013-03-24,2013,3,24
1542,0.0,0.0,2013-03-25,2013,3,25
1543,0.0,0.0,2013-03-26,2013,3,26
1544,0.0,0.0,2013-03-27,2013,3,27
1545,0.0,0.0,2013-03-28,2013,3,28
1546,0.0,0.0,2013-03-29,2013,3,29
1547,0.0,0.0,2013-03-30,2013,3,30
1548,0.0,0.0,2013-03-31,2013,3,31
1549,0.0,0.0,2013-04-01,2013,4,1
1550,0.0,0.0,2013-04-02,2013,4,2
1551,0.0,0.0,2013-04-03,2013,4,3
1552,0.0,0.0,2013-04-04,2013,4,4
1553,0.0,0.0,2013-04-05,2013,4,5
1554,0.0,0.0,2013-04-06,2013,4,6
1555,0.0,0.0,2013-04-07,2013,4,7
1556,0.0,0.0,2013-04-08,2013,4,8
1557,0.0,0.0,2013-04-09,2013,4,9
1558,0.0,0.0,2013-04-10,2013,4,10
1559,0.0,0.0,2013-04-11,2013,4,11
1560,0.0,0.0,2013-04-12,2013,4,12
1561,0.0,0.0,2013-04-13,2013,4,13
1562,0.0,0.0,2013-04-14,2013,4,14
1563,0.0,0.0,2013-04-15,2013,4,15
1564,0.0,0.0,2013-04-16,2013,4,16
1565,0.0,0.0,2013-04-17,2013,4,17
1566,0.0,0.0,2013-04-18,2013,4,18
1567,0.0,0.0,2013-04-19,2013,4,19
1568,0.0,0.0,2013-04-20,2013,4,20
1569,0.0,0.0,2013-04-21,2013,4,21
1570,0.0,0.0,2013-04-22,2013,4,22
1571,0.0,0.0,2013-04-23,2013,4,23
1572,0.0,0.0,2013-04-24,2013,4,24
1573,0.0,0.0,2013-04-25,2013,4,25
1574,0.0,0.0,2013-04-26,2013,4,26
1575,0.0,0.0,2013-04-27,2013,4,27
1576,0.0,0.0,2013-04-28,2013,4,28
1577,0.0,0.0,2013-04-29,2013,4,29
1578,0.0,0.0,2013-04-30,2013,4,30
1579,0.0,0.0,2013-05-01,2013,5,1
1580,0.0,0.0,2013-05-02,2013,5,2
1581,0.0,0.0,2013-05-03,2013,5,3
1582,0.0,0.0,2013-05-04,2013,5,4
1583,0.0,0.0,2013-05-05,2013,5,5
1584,0.0,0.0,2013-05-06,2013,5,6
1585,0.0,0.0,2013-05-07,2013,5,7
1586,0.0,0.0,2013-05-08,2013,5,8
1587,0.0,0.0,2013-05-09,2013,5,9
1588,0.0,0.0,2013-05-10,2013,5,10
1589,0.0,0.0,2013-05-11,2013,5,11
1590,0.0,0.0,2013-05-12,2013,5,12
1591,0.0,0.0,2013-05-13,2013,5,13
1592,0.0,0.0,2013-05-14,2013,5,14
1593,0.0,0.0,2013-05-15,2013,5,15
1594,0.0,0.0,2013-05-16,2013,5,16
1595,0.0,0.0,2013-05-17,2013,5,17
1596,0.0,0.0,2013-05-18,2013,5,18
1597,0.0,0.0,2013-05-19,2013,5,19
1598,0.0,0.0,2013-05-20,2013,5,20
1599,0.0,0.0,2013-05-21,2013,5,21
1600,0.0,0.0,2013-05-22,2013,5,22
1601,0.0,0.0,2013-05-23,2013,5,23
1602,0.0,0.0,2013-05-24,2013,5,24
1603,0.0,0.0,2013-05-25,2013,5,25
1604,0.0,0.0,2013-05-26,2013,5,26
1605,0.0,0.0,2013-05-27,2013,5,27
1606,0.0,0.0,2013-05-28,2013,5,28
1607,0.0,0.0,2013-05-29,2013,5,29
1608,0.0,0.0,2013-05-30,2013,5,30
1609,0.0,0.0,2013-05-31,2013,5,31
1610,0.0,0.0,2013-06-01,2013,6,1
1611,0.0,0.0,2013-06-02,2013,6,2
1612,0.0,0.0,2013-06-03,2013,6,3
1613,0.0,0.0,2013-06-04,2013,6,4
1614,0.0,0.0,2013-06-05,2013,6,5
1615,0.0,0.0,2013-06-06,2013,6,6
1616,0.0,0.0,2013-06-07,2013,6,7
1617,0.0,0.0,2013-06-08,2013,6,8
1618,0.0,0.0,2013-06-09,2013,6,9
1619,0.0,0.0,2013-06-10,2013,6,10
1620,0.0,0.0,2013-06-11,2013,6,11
1621,0.0,0.0,2013-06-12,2013,6,12
1622,0.0,0.0,2013-06-13,2013,6,13
1623,0.0,0.0,2013-06-14,2013,6,14
1624,0.0,0.0,2013-06-15,2013,6,15
1625,0.0,0.0,2013-06-16,2013,6,16
1626,0.0,0.0,2013-06-17,2013,6,17
1627,0.0,0.0,2013-06-18,2013,6,18
1628,0.0,0.0,2013-06-19,2013,6,19
1629,0.0,0.0,2013-06-20,2013,6,20
1630,0.0,0.0,2013-06-21,2013,6,21
1631,0.0,0.0,2013-06-22,2013,6,22
1632,0.0,0.0,2013-06-23,2013,6,23
1633,0.0,0.0,2013-06-24,2013,6,24
1634,0.0,0.0,2013-06-25,2013,6,25
1635,0.0,0.0,2013-06-26,2013,6,26
1636,0.0,0.0,2013-06-27,2013,6,27
1637,0.0,0.0,2013-06-28,2013,6,28
1638,0.0,0.0,2013-06-29,2013,6,29
1639,0.0,0.0,2013-06-30,2013,6,30
1640,0.0,0.0,2013-07-01,2013,7,1
1641,0.0,0.0,2013-07-02,2013,7,2
1642,0.0,0.0,2013-07-03,2013,7,3
1643,0.0,0.0,2013-07-04,2013,7,4
1644,0.0,0.0,2013-07-05,2013,7,5
1645,0.0,0.0,2013-07-06,2013,7,6
1646,0.0,0.0,2013-07-07,2013,7,7
1647,0.0,0.0,2013-07-08,2013,7,8
1648,0.0,0.0,2013-07-09,2013,7,9
1649,0.0,0.0,2013-07-10,2013,7,10
1650,0.0,0.0,2013-07-11,2013,7,11
1651,0.0,0.0,2013-07-12,2013,7,12
1652,0.0,0.0,2013-07-13,2013,7,13
1653,0.0,0.0,2013-07-14,2013,7,14
1654,0.0,0.0,2013-07-15,2013,7,15
1655,0.0,0.0,2013-07-16,2013,7,16
1656,0.0,0.0,2013-07-17,2013,7,17
1657,0.0,0.0,2013-07-18,2013,7,18
1658,0.0,0.0,2013-07-19,2013,7,19
1659,0.0,0.0,2013-07-20,2013,7,20
1660,0.0,0.0,2013-07-21,2013,7,21
1661,0.0,0.0,2013-07-22,2013,7,22
1662,0.0,0.0,2013-07-23,2013,7,23
1663,0.0,0.0,2013-07-24,2013,7,24
1664,0.0,0.0,2013-07-25,2013,7,25
1665,0.0,0.0,2013-07-26,2013,7,26
1666,0.0,0.0,2013-07-27,2013,7,27
1667,0.0,0.0,2013-07-28,2013,7,28
1668,0.0,0.0,2013-07-29,2013,7,29
1669,0.0,0.0,2013-07-30,2013,7,30
1670,0.0,0.0,2013-07-31,2013,7,31
1671,0.0,0.0,2013-08-01,2013,8,1
1672,0.0,0.0,2013-08-02,2013,8,2
1673,0.0,0.0,2013-08-03,2013,8,3
1674,0.0,0.0,2013-08-04,2013,8,4
1675,0.0,0.0,2013-08-05,2013,8,5
1676,0.0,0.0,2013-08-06,2013,8,6
1677,0.0,0.0,2013-08-07,2013,8,7
1678,0.0,0.0,2013-08-08,2013,8,8
1679,0.0,0.0,2013-08-09,2013,8,9
1680,0.0,0.0,2013-08-10,2013,8,10
1681,0.0,0.0,2013-08-11,2013,8,11
1682,0.0,0.0,2013-08-12,2013,8,12
1683,0.0,0.0,2013-08-13,2013,8,13
1684,0.0,0.0,2013-08-14,2013,8,14
1685,0.0,0.0,2013-08-15,2013,8,15
1686,0.0,0.0,2013-08-16,2013,8,16
1687,0.0,0.0,2013-08-17,2013,8,17
1688,0.0,0.0,2013-08-18,2013,8,18
1689,0.0,0.0,2013-08-19,2013,8,19
