conc_h20,date
8126800000.0,2010-06-17
8124400000.0,2010-06-18
8087300000.0,2010-06-19
8109200000.0,2010-06-20
8083600000.0,2010-06-21
8114000000.0,2010-06-22
8125700000.0,2010-06-23
8082900000.0,2010-06-24
8090300000.0,2010-06-25
8049100000.0,2010-06-26
8010400000.0,2010-06-27
8025800000.0,2010-06-28
7992000000.0,2010-06-29
7980900000.0,2010-06-30
7964900000.0,2010-07-01
7941600000.0,2010-07-02
7865900000.0,2010-07-03
7824500000.0,2010-07-04
7880800000.0,2010-07-05
7893600000.0,2010-07-06
7880700000.0,2010-07-07
7881600000.0,2010-07-08
7884300000.0,2010-07-09
7879000000.0,2010-07-10
7879200000.0,2010-07-11
7830200000.0,2010-07-12
7785400000.0,2010-07-13
7810400000.0,2010-07-14
7790100000.0,2010-07-15
7753000000.0,2010-07-16
7728400000.0,2010-07-17
7703500000.0,2010-07-18
7702400000.0,2010-07-19
7665600000.0,2010-07-20
7623300000.0,2010-07-21
7629200000.0,2010-07-22
7642500000.0,2010-07-23
7637900000.0,2010-07-24
7602800000.0,2010-07-25
7551900000.0,2010-07-26
7508500000.0,2010-07-27
7510200000.0,2010-07-28
7530600000.0,2010-07-29
7490400000.0,2010-07-30
7449400000.0,2010-07-31
7469000000.0,2010-08-01
7431900000.0,2010-08-02
7436000000.0,2010-08-03
7395700000.0,2010-08-04
7374900000.0,2010-08-05
7380100000.0,2010-08-06
7340200000.0,2010-08-07
7284000000.0,2010-08-08
7279500000.0,2010-08-09
7277700000.0,2010-08-10
7245800000.0,2010-08-11
7273900000.0,2010-08-12
7275800000.0,2010-08-13
7245700000.0,2010-08-14
7247500000.0,2010-08-15
7222000000.0,2010-08-16
7171500000.0,2010-08-17
7167700000.0,2010-08-18
7193100000.0,2010-08-19
7133900000.0,2010-08-20
7069500000.0,2010-08-21
7099500000.0,2010-08-22
7053900000.0,2010-08-23
7080700000.0,2010-08-24
7148100000.0,2010-08-25
7052100000.0,2010-08-26
7004200000.0,2010-08-27
6955400000.0,2010-08-28
6981000000.0,2010-08-29
6986800000.0,2010-08-30
6953000000.0,2010-08-31
6962900000.0,2010-09-01
7011400000.0,2010-09-02
6959200000.0,2010-09-03
6948000000.0,2010-09-04
6895500000.0,2010-09-05
6870300000.0,2010-09-06
6802300000.0,2010-09-07
6776300000.0,2010-09-08
6853700000.0,2010-09-09
6859900000.0,2010-09-10
6880500000.0,2010-09-11
6853100000.0,2010-09-12
6817100000.0,2010-09-13
6835300000.0,2010-09-14
6802200000.0,2010-09-15
6774800000.0,2010-09-16
6732700000.0,2010-09-17
6702100000.0,2010-09-18
6698100000.0,2010-09-19
6697700000.0,2010-09-20
6680300000.0,2010-09-21
6656300000.0,2010-09-22
6714900000.0,2010-09-23
6713400000.0,2010-09-24
6714200000.0,2010-09-25
6635700000.0,2010-09-26
6635100000.0,2010-09-27
6657500000.0,2010-09-28
6640600000.0,2010-09-29
6623500000.0,2010-09-30
6619700000.0,2010-10-01
6600000000.0,2010-10-02
6534400000.0,2010-10-03
6518300000.0,2010-10-04
6532800000.0,2010-10-05
6524200000.0,2010-10-06
6492600000.0,2010-10-07
6567700000.0,2010-10-08
6495300000.0,2010-10-09
6481900000.0,2010-10-10
6387300000.0,2010-10-11
6379800000.0,2010-10-12
6441200000.0,2010-10-13
6547300000.0,2010-10-14
6479500000.0,2010-10-15
6396300000.0,2010-10-16
310850000000.0,2010-10-17
42556000000.0,2010-10-18
17285000000.0,2010-10-19
12948000000.0,2010-10-20
12103000000.0,2010-10-21
11962000000.0,2010-10-22
599050000000.0,2010-10-23
24653000.000000004,2010-10-24
3624600000.0,2010-10-25
12863000000.0,2010-10-26
19396000000.0,2010-10-27
20521000000.0,2010-10-28
20599000000.0,2010-10-29
20504000000.0,2010-10-30
20658000000.0,2010-10-31
20635000000.0,2010-11-01
20561000000.0,2010-11-02
20601000000.0,2010-11-03
20597000000.0,2010-11-04
20492000000.0,2010-11-05
20367000000.0,2010-11-06
2507500000.0,2010-11-07
9855900000.0,2010-11-08
17532000000.0,2010-11-09
19543000000.0,2010-11-10
19713000000.0,2010-11-11
19677000000.0,2010-11-12
19469000000.0,2010-11-13
19147000000.0,2010-11-14
19081000000.0,2010-11-15
19281000000.0,2010-11-16
19629000000.0,2010-11-17
19643000000.0,2010-11-18
16169000000.0,2010-11-19
51876000.00000001,2010-11-20
345570000.0,2010-11-21
1112800000.0,2010-11-22
181370000.0,2010-11-23
9615000000.0,2010-11-24
16631000000.0,2010-11-25
17843000000.0,2010-11-26
3312400000.0,2010-11-27
8522100000.0,2010-11-28
15260000000.0,2010-11-29
17134000000.0,2010-11-30
17512000000.0,2010-12-01
19785000000.0,2010-12-02
2010800000.0,2010-12-03
469080000.0,2010-12-04
60497000.0,2010-12-05
163370000.0,2010-12-06
8703100000.0,2010-12-07
652760000.0,2010-12-08
1342200000.0,2010-12-09
8885400000.0,2010-12-10
14401000000.0,2010-12-11
15388000000.0,2010-12-12
15607000000.0,2010-12-13
39379000000.0,2010-12-14
1568700000.0,2010-12-15
9028900000.0,2010-12-16
92527999.99999999,2010-12-17
35393000.0,2010-12-18
32663000.000000004,2010-12-19
287970000.0,2010-12-20
7679700000.0,2010-12-21
140320000.0,2010-12-22
6429100000.0,2010-12-23
11711000000.0,2010-12-24
75045000.0,2010-12-25
266560000.0,2010-12-26
1679200000.0,2010-12-27
75398000.0,2010-12-28
95169000.0,2010-12-29
6640500000.0,2010-12-30
11533000000.0,2010-12-31
168720000.0,2011-01-01
67499000.0,2011-01-02
5947900000.0,2011-01-03
10598000000.0,2011-01-04
11787000000.0,2011-01-05
11999000000.0,2011-01-06
12071000000.0,2011-01-07
12068000000.0,2011-01-08
11967000000.0,2011-01-09
11930000000.0,2011-01-10
11918000000.0,2011-01-11
11931000000.0,2011-01-12
33687000000.0,2011-01-13
6615100000.0,2011-01-14
11154000000.0,2011-01-15
11956000000.0,2011-01-16
12037000000.0,2011-01-17
12022000000.0,2011-01-18
11919000000.0,2011-01-19
11988000000.0,2011-01-20
12124000000.0,2011-01-21
12037000000.0,2011-01-22
12032000000.0,2011-01-23
12051000000.0,2011-01-24
12022000000.0,2011-01-25
12052000000.0,2011-01-26
12089000000.0,2011-01-27
12092000000.0,2011-01-28
73881000000.0,2011-01-29
57855000000.0,2011-01-30
7140500000.0,2011-01-31
12240000000.0,2011-02-01
13236000000.0,2011-02-02
13496000000.0,2011-02-03
13482000000.0,2011-02-04
13270000000.0,2011-02-05
13199000000.0,2011-02-06
13345000000.0,2011-02-07
13007000000.0,2011-02-08
13084000000.0,2011-02-09
13370000000.0,2011-02-10
13502000000.0,2011-02-11
13462000000.0,2011-02-12
13411000000.0,2011-02-13
60134000000.0,2011-02-14
47951000000.0,2011-02-15
103270000000.0,2011-02-16
50365000.0,2011-02-17
62223000.0,2011-02-18
124950000.0,2011-02-19
8177200000.0,2011-02-20
14055000000.0,2011-02-21
15051000000.0,2011-02-22
15192000000.0,2011-02-23
9492200000.0,2011-02-24
36175000.0,2011-02-25
7539100000.0,2011-02-26
13222000000.0,2011-02-27
14353000000.0,2011-02-28
14504000000.0,2011-03-01
17115000000.0,2011-03-02
14231000000.0,2011-03-03
14614000000.0,2011-03-04
14724000000.0,2011-03-05
14807000000.0,2011-03-06
297590000.0,2011-03-07
7713900000.0,2011-03-08
13189000000.0,2011-03-09
6543600000.0,2011-03-10
9686900000.0,2011-03-11
13272000000.0,2011-03-12
372860000.0,2011-03-13
39585000.0,2011-03-14
23967000.0,2011-03-15
65715000.0,2011-03-16
4786000000.0,2011-03-17
72581000.0,2011-03-18
71149000.0,2011-03-19
66098999.99999999,2011-03-20
241280000.0,2011-03-21
2407000000.0,2011-03-22
92488000.0,2011-03-23
16865000.0,2011-03-24
226590000.0,2011-03-25
37655000.0,2011-03-26
5392100000.0,2011-03-27
9547900000.0,2011-03-28
10573000000.0,2011-03-29
10619000000.0,2011-03-30
10668000000.0,2011-03-31
10811000000.0,2011-04-01
10783000000.0,2011-04-02
10667000000.0,2011-04-03
10770000000.0,2011-04-04
10833000000.0,2011-04-05
10738000000.0,2011-04-06
10635000000.0,2011-04-07
10637000000.0,2011-04-08
10726000000.0,2011-04-09
10722000000.0,2011-04-10
10699000000.0,2011-04-11
10652000000.0,2011-04-12
117410000000.0,2011-04-13
24013000000.0,2011-04-14
14742000000.0,2011-04-15
13062000000.0,2011-04-16
12674000000.0,2011-04-17
12564000000.0,2011-04-18
12636000000.0,2011-04-19
12551000000.0,2011-04-20
12554000000.0,2011-04-21
12582000000.0,2011-04-22
12544000000.0,2011-04-23
12446000000.0,2011-04-24
361120000000.0,2011-04-25
14522000000.0,2011-04-26
17552000000.0,2011-04-27
17980000000.0,2011-04-28
17743000000.0,2011-04-29
17564000000.0,2011-04-30
17815000000.0,2011-05-01
18013000000.0,2011-05-02
18062000000.0,2011-05-03
17972000000.0,2011-05-04
18099000000.0,2011-05-05
18034000000.0,2011-05-06
17859000000.0,2011-05-07
17765000000.0,2011-05-08
186070000000.0,2011-05-09
13038000000.0,2011-05-10
19197000000.0,2011-05-11
20343000000.0,2011-05-12
20502000000.0,2011-05-13
20307000000.0,2011-05-14
59652000000.0,2011-05-15
5505500000.0,2011-05-16
387850000.0,2011-05-17
487680000.0,2011-05-18
10772000000.0,2011-05-19
18279000000.0,2011-05-20
19511000000.0,2011-05-21
19644000000.0,2011-05-22
19632000000.0,2011-05-23
19693000000.0,2011-05-24
33703000000.0,2011-05-25
10640000000.0,2011-05-26
18158000000.0,2011-05-27
19260000000.0,2011-05-28
12838000000.0,2011-05-29
15118000000.0,2011-05-30
18581000000.0,2011-05-31
651170000.0,2011-06-01
4067200000.0,2011-06-02
12107000000.0,2011-06-03
374460000.0,2011-06-04
7209000000.0,2011-06-05
14148000000.0,2011-06-06
17336000000.0,2011-06-07
17866000000.0,2011-06-08
17977000000.0,2011-06-09
17965000000.0,2011-06-10
17854000000.0,2011-06-11
17864000000.0,2011-06-12
17913000000.0,2011-06-13
17889000000.0,2011-06-14
17764000000.0,2011-06-15
17689000000.0,2011-06-16
17756000000.0,2011-06-17
17780000000.0,2011-06-18
17564000000.0,2011-06-19
17530000000.0,2011-06-20
17688000000.0,2011-06-21
17706000000.0,2011-06-22
17569000000.0,2011-06-23
17565000000.0,2011-06-24
17557000000.0,2011-06-25
17539000000.0,2011-06-26
17438000000.0,2011-06-27
107080000000.0,2011-06-28
3633500000.0,2011-06-29
11751000000.0,2011-06-30
17325000000.0,2011-07-01
18315000000.0,2011-07-02
18353000000.0,2011-07-03
18421000000.0,2011-07-04
18462000000.0,2011-07-05
18395000000.0,2011-07-06
18308000000.0,2011-07-07
18334000000.0,2011-07-08
18212000000.0,2011-07-09
18096000000.0,2011-07-10
17991000000.0,2011-07-11
17927000000.0,2011-07-12
17880000000.0,2011-07-13
17917000000.0,2011-07-14
17883000000.0,2011-07-15
17837000000.0,2011-07-16
17860000000.0,2011-07-17
17844000000.0,2011-07-18
17959000000.0,2011-07-19
17972000000.0,2011-07-20
17892000000.0,2011-07-21
17827000000.0,2011-07-22
17744000000.0,2011-07-23
17716000000.0,2011-07-24
17678000000.0,2011-07-25
17684000000.0,2011-07-26
17736000000.0,2011-07-27
17711000000.0,2011-07-28
17637000000.0,2011-07-29
17541000000.0,2011-07-30
17421000000.0,2011-07-31
17439000000.0,2011-08-01
17502000000.0,2011-08-02
17417000000.0,2011-08-03
17249000000.0,2011-08-04
17304000000.0,2011-08-05
17287000000.0,2011-08-06
17242000000.0,2011-08-07
17220000000.0,2011-08-08
17245000000.0,2011-08-09
17188000000.0,2011-08-10
17105000000.0,2011-08-11
17038000000.0,2011-08-12
17016000000.0,2011-08-13
16866000000.0,2011-08-14
16878000000.0,2011-08-15
16976000000.0,2011-08-16
17043000000.0,2011-08-17
16927000000.0,2011-08-18
16768000000.0,2011-08-19
16698000000.0,2011-08-20
16745000000.0,2011-08-21
16822000000.0,2011-08-22
16916000000.0,2011-08-23
16753000000.0,2011-08-24
16663000000.0,2011-08-25
16683000000.0,2011-08-26
16664000000.0,2011-08-27
16668000000.0,2011-08-28
16561000000.0,2011-08-29
16454000000.0,2011-08-30
16399000000.0,2011-08-31
16288000000.0,2011-09-01
16292000000.0,2011-09-02
16389000000.0,2011-09-03
16379000000.0,2011-09-04
16299000000.0,2011-09-05
16367000000.0,2011-09-06
16350000000.0,2011-09-07
16237000000.0,2011-09-08
16075000000.0,2011-09-09
16112000000.0,2011-09-10
15965000000.0,2011-09-11
15996000000.0,2011-09-12
16038000000.0,2011-09-13
15895000000.0,2011-09-14
15759000000.0,2011-09-15
15706000000.0,2011-09-16
15821000000.0,2011-09-17
15881000000.0,2011-09-18
15878000000.0,2011-09-19
15789000000.0,2011-09-20
15807000000.0,2011-09-21
15850000000.0,2011-09-22
15805000000.0,2011-09-23
15533000000.0,2011-09-24
15442000000.0,2011-09-25
15500000000.0,2011-09-26
15666000000.0,2011-09-27
15729000000.0,2011-09-28
15611000000.0,2011-09-29
15360000000.0,2011-09-30
15290000000.0,2011-10-01
15273000000.0,2011-10-02
