conc_benth,date
8441400000.0,2010-06-16
8427900000.0,2010-06-17
8415100000.0,2010-06-18
8402000000.0,2010-06-19
8388900000.0,2010-06-20
8376100000.0,2010-06-21
8363000000.0,2010-06-22
8350500000.0,2010-06-23
8337600000.0,2010-06-24
8324400000.0,2010-06-25
8311200000.000001,2010-06-26
8296900000.0,2010-06-27
8282400000.0,2010-06-28
8268000000.0,2010-06-29
8253000000.0,2010-06-30
8238200000.000001,2010-07-01
8223100000.0,2010-07-02
8207500000.0,2010-07-03
8190800000.0,2010-07-04
8174500000.0,2010-07-05
8159300000.0,2010-07-06
8144100000.0,2010-07-07
8128900000.0,2010-07-08
8113800000.0,2010-07-09
8098800000.0,2010-07-10
8083600000.0,2010-07-11
8068200000.0,2010-07-12
8052000000.0,2010-07-13
8035700000.0,2010-07-14
8019800000.0,2010-07-15
8003100000.0,2010-07-16
7985900000.0,2010-07-17
7968300000.0,2010-07-18
7950300000.0,2010-07-19
7932200000.0,2010-07-20
7913500000.0,2010-07-21
7894700000.0,2010-07-22
7876500000.0,2010-07-23
7858600000.0,2010-07-24
7840500000.0,2010-07-25
7821800000.0,2010-07-26
7802800000.0,2010-07-27
7783900000.0,2010-07-28
7765900000.0,2010-07-29
7748100000.0,2010-07-30
7729800000.0,2010-07-31
7711600000.0,2010-08-01
7693800000.0,2010-08-02
7675700000.0,2010-08-03
7658000000.0,2010-08-04
7639900000.0,2010-08-05
7622100000.0,2010-08-06
7604500000.0,2010-08-07
7586400000.0,2010-08-08
7568100000.0,2010-08-09
7550500000.0,2010-08-10
7533100000.0,2010-08-11
7515900000.0,2010-08-12
7499700000.0,2010-08-13
7483700000.0,2010-08-14
7467900000.0,2010-08-15
7452500000.0,2010-08-16
7436900000.0,2010-08-17
7421100000.0,2010-08-18
7406000000.0,2010-08-19
7391100000.0,2010-08-20
7375200000.0,2010-08-21
7359400000.0,2010-08-22
7344100000.0,2010-08-23
7328500000.0,2010-08-24
7314100000.0,2010-08-25
7299900000.0,2010-08-26
7284100000.0,2010-08-27
7268200000.0,2010-08-28
7252400000.0,2010-08-29
7237500000.0,2010-08-30
7222700000.0,2010-08-31
7207800000.0,2010-09-01
7193700000.0,2010-09-02
7180000000.0,2010-09-03
7165600000.0,2010-09-04
7151200000.0,2010-09-05
7136100000.0,2010-09-06
7120600000.0,2010-09-07
7104500000.0,2010-09-08
7089400000.0,2010-09-09
7075500000.0,2010-09-10
7061900000.0,2010-09-11
7048700000.0,2010-09-12
7035100000.0,2010-09-13
7021600000.0,2010-09-14
7008500000.0,2010-09-15
6995000000.0,2010-09-16
6981300000.0,2010-09-17
6967100000.0,2010-09-18
6953000000.0,2010-09-19
6939300000.0,2010-09-20
6925700000.0,2010-09-21
6912100000.0,2010-09-22
6899100000.0,2010-09-23
6887400000.0,2010-09-24
6875700000.0,2010-09-25
6863800000.0,2010-09-26
6851000000.0,2010-09-27
6838500000.0,2010-09-28
6826200000.0,2010-09-29
6813500000.0,2010-09-30
6800900000.0,2010-10-01
6788500000.0,2010-10-02
6775800000.0,2010-10-03
6762600000.0,2010-10-04
6749900000.0,2010-10-05
6737700000.0,2010-10-06
6725500000.0,2010-10-07
6713800000.0,2010-10-08
6702700000.0,2010-10-09
6690500000.0,2010-10-10
6678100000.0,2010-10-11
6664500000.0,2010-10-12
6651800000.0,2010-10-13
6640800000.0,2010-10-14
6630500000.0,2010-10-15
6618700000.0,2010-10-16
7411500000.0,2010-10-17
7898000000.0,2010-10-18
7942600000.0,2010-10-19
7936000000.0,2010-10-20
7922900000.0,2010-10-21
7908600000.0,2010-10-22
19536000000.0,2010-10-23
19255000000.0,2010-10-24
18931000000.0,2010-10-25
18706000000.0,2010-10-26
18623000000.0,2010-10-27
18586000000.0,2010-10-28
18557000000.0,2010-10-29
18529000000.0,2010-10-30
18502000000.0,2010-10-31
18477000000.0,2010-11-01
18452000000.0,2010-11-02
18427000000.0,2010-11-03
18403000000.0,2010-11-04
18379000000.0,2010-11-05
18353000000.0,2010-11-06
18226000000.0,2010-11-07
17959000000.0,2010-11-08
17867000000.0,2010-11-09
17833000000.0,2010-11-10
17810000000.0,2010-11-11
17786000000.0,2010-11-12
17762000000.0,2010-11-13
17735000000.0,2010-11-14
17705000000.0,2010-11-15
17676000000.0,2010-11-16
17653000000.0,2010-11-17
17633000000.0,2010-11-18
17694000000.0,2010-11-19
17383000000.0,2010-11-20
17079000000.0,2010-11-21
16795000000.0,2010-11-22
16516000000.0,2010-11-23
16281000000.0,2010-11-24
16204000000.0,2010-11-25
16178000000.0,2010-11-26
16096000000.0,2010-11-27
15867000000.0,2010-11-28
15787000000.0,2010-11-29
15760000000.0,2010-11-30
15744000000.0,2010-12-01
15818000000.0,2010-12-02
15691000000.0,2010-12-03
15427000000.0,2010-12-04
15164000000.0,2010-12-05
14899000000.0,2010-12-06
14690000000.0,2010-12-07
14526000000.0,2010-12-08
14294000000.0,2010-12-09
14121000000.0,2010-12-10
14065000000.0,2010-12-11
14045000000.0,2010-12-12
14033000000.0,2010-12-13
14729000000.0,2010-12-14
14497000000.0,2010-12-15
14324000000.0,2010-12-16
14160000000.0,2010-12-17
13912000000.0,2010-12-18
13667000000.0,2010-12-19
13431000000.0,2010-12-20
13246000000.0,2010-12-21
13089000000.0,2010-12-22
12902000000.0,2010-12-23
12832000000.0,2010-12-24
12705000000.0,2010-12-25
12485000000.0,2010-12-26
12289000000.0,2010-12-27
12097000000.0,2010-12-28
11886000000.0,2010-12-29
11718000000.0,2010-12-30
11664000000.0,2010-12-31
11554000000.0,2011-01-01
11353000000.0,2011-01-02
11192000000.0,2011-01-03
11140000000.0,2011-01-04
11123000000.0,2011-01-05
11113000000.0,2011-01-06
11104000000.0,2011-01-07
11097000000.0,2011-01-08
11088000000.0,2011-01-09
11079000000.0,2011-01-10
11070000000.0,2011-01-11
11060000000.0,2011-01-12
11614000000.0,2011-01-13
11486000000.0,2011-01-14
11436000000.0,2011-01-15
11419000000.0,2011-01-16
11408000000.0,2011-01-17
11398000000.0,2011-01-18
11387000000.0,2011-01-19
11375000000.0,2011-01-20
11365000000.0,2011-01-21
11356000000.0,2011-01-22
11346000000.0,2011-01-23
11337000000.0,2011-01-24
11328000000.0,2011-01-25
11319000000.0,2011-01-26
11310000000.0,2011-01-27
11302000000.0,2011-01-28
11451000000.0,2011-01-29
12724000000.0,2011-01-30
12552000000.0,2011-01-31
12494000000.0,2011-02-01
12472000000.0,2011-02-02
12459000000.0,2011-02-03
12448000000.0,2011-02-04
12435000000.0,2011-02-05
12419000000.0,2011-02-06
12404000000.0,2011-02-07
12389000000.0,2011-02-08
12370000000.0,2011-02-09
12356000000.0,2011-02-10
12345000000.0,2011-02-11
12335000000.0,2011-02-12
12324000000.0,2011-02-13
12715000000.0,2011-02-14
12987000000.0,2011-02-15
15363000000.0,2011-02-16
15104000000.0,2011-02-17
14839000000.0,2011-02-18
14581000000.0,2011-02-19
14376000000.0,2011-02-20
14312000000.0,2011-02-21
14291000000.0,2011-02-22
14279000000.0,2011-02-23
14425000000.0,2011-02-24
14177000000.0,2011-02-25
13975000000.0,2011-02-26
13911000000.0,2011-02-27
13890000000.0,2011-02-28
13877000000.0,2011-03-01
13888000000.0,2011-03-02
13871000000.0,2011-03-03
13855000000.0,2011-03-04
13845000000.0,2011-03-05
13973000000.0,2011-03-06
13734000000.0,2011-03-07
13545000000.0,2011-03-08
13486000000.0,2011-03-09
13438000000.0,2011-03-10
13351000000.0,2011-03-11
13318000000.0,2011-03-12
13201000000.0,2011-03-13
12973000000.0,2011-03-14
12745000000.0,2011-03-15
12522000000.0,2011-03-16
12337000000.0,2011-03-17
12174000000.0,2011-03-18
11961000000.0,2011-03-19
11753000000.0,2011-03-20
11550000000.0,2011-03-21
11374000000.0,2011-03-22
11206000000.0,2011-03-23
11010000000.0,2011-03-24
10820000000.0,2011-03-25
10633000000.0,2011-03-26
10481000000.0,2011-03-27
10430000000.0,2011-03-28
10412000000.0,2011-03-29
10400000000.0,2011-03-30
10387000000.0,2011-03-31
10376000000.0,2011-04-01
10367000000.0,2011-04-02
10356000000.0,2011-04-03
10344000000.0,2011-04-04
10335000000.0,2011-04-05
10326000000.0,2011-04-06
10315000000.0,2011-04-07
10303000000.0,2011-04-08
10292000000.0,2011-04-09
10283000000.0,2011-04-10
10273000000.0,2011-04-11
10263000000.0,2011-04-12
11076000000.0,2011-04-13
11565000000.0,2011-04-14
11626000000.0,2011-04-15
11629000000.0,2011-04-16
11620000000.0,2011-04-17
11609000000.0,2011-04-18
11597000000.0,2011-04-19
11585000000.0,2011-04-20
11572000000.0,2011-04-21
11561000000.0,2011-04-22
11549000000.0,2011-04-23
11536000000.0,2011-04-24
14939000000.0,2011-04-25
16130000000.0,2011-04-26
16188000000.0,2011-04-27
16183000000.0,2011-04-28
16164000000.0,2011-04-29
16140000000.0,2011-04-30
16116000000.0,2011-05-01
16097000000.0,2011-05-02
16079000000.0,2011-05-03
16062000000.0,2011-05-04
16044000000.0,2011-05-05
16028000000.0,2011-05-06
16010000000.0,2011-05-07
15990000000.0,2011-05-08
18736000000.0,2011-05-09
19305000000.0,2011-05-10
19268000000.0,2011-05-11
19243000000.0,2011-05-12
19222000000.0,2011-05-13
19199000000.0,2011-05-14
19889000000.0,2011-05-15
19596000000.0,2011-05-16
19331000000.0,2011-05-17
18998000000.0,2011-05-18
18733000000.0,2011-05-19
18645000000.0,2011-05-20
18612000000.0,2011-05-21
18587000000.0,2011-05-22
18563000000.0,2011-05-23
18540000000.0,2011-05-24
19054000000.0,2011-05-25
18796000000.0,2011-05-26
18706000000.0,2011-05-27
18668000000.0,2011-05-28
18611000000.0,2011-05-29
18527000000.0,2011-05-30
18485000000.0,2011-05-31
18317000000.0,2011-06-01
18030000000.0,2011-06-02
17843000000.0,2011-06-03
17647000000.0,2011-06-04
17391000000.0,2011-06-05
17286000000.0,2011-06-06
17246000000.0,2011-06-07
17223000000.0,2011-06-08
17202000000.0,2011-06-09
17182000000.0,2011-06-10
17160000000.0,2011-06-11
17138000000.0,2011-06-12
17117000000.0,2011-06-13
17097000000.0,2011-06-14
17075000000.0,2011-06-15
17051000000.0,2011-06-16
17027000000.0,2011-06-17
17004000000.0,2011-06-18
16981000000.0,2011-06-19
16954000000.0,2011-06-20
16929000000.0,2011-06-21
16906000000.0,2011-06-22
16882000000.0,2011-06-23
16856000000.0,2011-06-24
16831000000.0,2011-06-25
16806000000.0,2011-06-26
16780000000.0,2011-06-27
18922000000.0,2011-06-28
18625000000.0,2011-06-29
18419000000.0,2011-06-30
18342000000.0,2011-07-01
18305000000.0,2011-07-02
18273000000.0,2011-07-03
18241000000.0,2011-07-04
18211000000.0,2011-07-05
18180000000.0,2011-07-06
18147000000.0,2011-07-07
18114000000.0,2011-07-08
18081000000.0,2011-07-09
18046000000.0,2011-07-10
18010000000.0,2011-07-11
17973000000.0,2011-07-12
17936000000.0,2011-07-13
17900000000.0,2011-07-14
17865000000.0,2011-07-15
17830000000.0,2011-07-16
17795000000.0,2011-07-17
17762000000.0,2011-07-18
17729000000.0,2011-07-19
17699000000.0,2011-07-20
17668000000.0,2011-07-21
17637000000.0,2011-07-22
17605000000.0,2011-07-23
17572000000.0,2011-07-24
17540000000.0,2011-07-25
17507000000.0,2011-07-26
17476000000.0,2011-07-27
17445000000.0,2011-07-28
17413000000.0,2011-07-29
17380000000.0,2011-07-30
17345000000.0,2011-07-31
17310000000.0,2011-08-01
17277000000.0,2011-08-02
17245000000.0,2011-08-03
17211000000.0,2011-08-04
17176000000.0,2011-08-05
17144000000.0,2011-08-06
17111000000.0,2011-08-07
17079000000.0,2011-08-08
17046000000.0,2011-08-09
17015000000.0,2011-08-10
16982000000.0,2011-08-11
16948000000.0,2011-08-12
16913000000.0,2011-08-13
16878000000.0,2011-08-14
16841000000.0,2011-08-15
16806000000.0,2011-08-16
16772000000.0,2011-08-17
16739000000.0,2011-08-18
16704000000.0,2011-08-19
16668000000.0,2011-08-20
16632000000.0,2011-08-21
16599000000.0,2011-08-22
16567000000.0,2011-08-23
16536000000.0,2011-08-24
16502000000.0,2011-08-25
16468000000.0,2011-08-26
16436000000.0,2011-08-27
16403000000.0,2011-08-28
16371000000.0,2011-08-29
16337000000.0,2011-08-30
16303000000.0,2011-08-31
16268000000.0,2011-09-01
16233000000.0,2011-09-02
16199000000.0,2011-09-03
16167000000.0,2011-09-04
16134000000.0,2011-09-05
16102000000.0,2011-09-06
16071000000.0,2011-09-07
16039000000.0,2011-09-08
16005000000.0,2011-09-09
15970000000.0,2011-09-10
15936000000.0,2011-09-11
15900000000.0,2011-09-12
15867000000.0,2011-09-13
15833000000.0,2011-09-14
15798000000.0,2011-09-15
15761000000.0,2011-09-16
15726000000.0,2011-09-17
15694000000.0,2011-09-18
15663000000.0,2011-09-19
15631000000.0,2011-09-20
15598000000.0,2011-09-21
15567000000.0,2011-09-22
15536000000.0,2011-09-23
15504000000.0,2011-09-24
15468000000.0,2011-09-25
15434000000.0,2011-09-26
15403000000.0,2011-09-27
15374000000.0,2011-09-28
15345000000.0,2011-09-29
15313000000.0,2011-09-30
