conc_h20,date
8170300000.0,2010-06-18
8133000000.0,2010-06-19
8155000000.0,2010-06-20
8129300000.0,2010-06-21
8159800000.0,2010-06-22
8171600000.0,2010-06-23
8128500000.0,2010-06-24
8136000000.0,2010-06-25
8094600000.0,2010-06-26
8055600000.0,2010-06-27
8071100000.0,2010-06-28
8037100000.0,2010-06-29
8026000000.0,2010-06-30
8009900000.0,2010-07-01
7986400000.0,2010-07-02
7910400000.0,2010-07-03
7868700000.0,2010-07-04
7925300000.0,2010-07-05
7938200000.0,2010-07-06
7925300000.0,2010-07-07
7926100000.0,2010-07-08
7928800000.0,2010-07-09
7923500000.0,2010-07-10
7923700000.0,2010-07-11
7874500000.0,2010-07-12
7829300000.0,2010-07-13
7854500000.0,2010-07-14
7834100000.0,2010-07-15
7796800000.0,2010-07-16
7772000000.0,2010-07-17
7747000000.0,2010-07-18
7745900000.0,2010-07-19
7708800000.0,2010-07-20
7666400000.0,2010-07-21
7672300000.0,2010-07-22
7685700000.0,2010-07-23
7681000000.0,2010-07-24
7645700000.0,2010-07-25
7594600000.0,2010-07-26
7550900000.0,2010-07-27
7552700000.0,2010-07-28
7573100000.0,2010-07-29
7532700000.0,2010-07-30
7491500000.0,2010-07-31
7511200000.0,2010-08-01
7473900000.0,2010-08-02
7478000000.0,2010-08-03
7437500000.0,2010-08-04
7416500000.0,2010-08-05
7421800000.0,2010-08-06
7381600000.0,2010-08-07
7325100000.0,2010-08-08
7320600000.0,2010-08-09
7318800000.0,2010-08-10
7286700000.0,2010-08-11
7315000000.0,2010-08-12
7316900000.0,2010-08-13
7286700000.0,2010-08-14
7288400000.0,2010-08-15
7262700000.0,2010-08-16
7212000000.0,2010-08-17
7208200000.0,2010-08-18
7233700000.0,2010-08-19
7174200000.0,2010-08-20
7109500000.0,2010-08-21
7139600000.0,2010-08-22
7093800000.0,2010-08-23
7120700000.0,2010-08-24
7188400000.0,2010-08-25
7092000000.0,2010-08-26
7043800000.0,2010-08-27
6994700000.0,2010-08-28
7020500000.0,2010-08-29
7026300000.0,2010-08-30
6992300000.0,2010-08-31
7002200000.0,2010-09-01
7051000000.0,2010-09-02
6998500000.0,2010-09-03
6987200000.0,2010-09-04
6934400000.0,2010-09-05
6909100000.0,2010-09-06
6840700000.0,2010-09-07
6814600000.0,2010-09-08
6892400000.0,2010-09-09
6898700000.0,2010-09-10
6919400000.0,2010-09-11
6891800000.0,2010-09-12
6855600000.0,2010-09-13
6873900000.0,2010-09-14
6840600000.0,2010-09-15
6813000000.0,2010-09-16
6770700000.0,2010-09-17
6740000000.0,2010-09-18
6735900000.0,2010-09-19
6735600000.0,2010-09-20
6718000000.0,2010-09-21
6693900000.0,2010-09-22
6752800000.0,2010-09-23
6751300000.0,2010-09-24
6752100000.0,2010-09-25
6673200000.0,2010-09-26
6672600000.0,2010-09-27
6695100000.0,2010-09-28
6678100000.0,2010-09-29
6660900000.0,2010-09-30
6657100000.0,2010-10-01
6637300000.0,2010-10-02
6571300000.0,2010-10-03
6555100000.0,2010-10-04
6569700000.0,2010-10-05
6561100000.0,2010-10-06
6529300000.0,2010-10-07
6604800000.0,2010-10-08
6532000000.0,2010-10-09
6518500000.0,2010-10-10
6423300000.0,2010-10-11
6415800000.0,2010-10-12
6477500000.0,2010-10-13
6584300000.0,2010-10-14
6516100000.0,2010-10-15
6432500000.0,2010-10-16
77266000000.0,2010-10-17
15943000000.0,2010-10-18
8729100000.0,2010-10-19
7867700000.0,2010-10-20
7695400000.0,2010-10-21
7678800000.0,2010-10-22
688300000000.0,2010-10-23
40192000.0,2010-10-24
3817000000.0,2010-10-25
11650000000.0,2010-10-26
17041000000.0,2010-10-27
17971000000.0,2010-10-28
18030000000.0,2010-10-29
17945000000.0,2010-10-30
18080000000.0,2010-10-31
18060000000.0,2010-11-01
17995000000.0,2010-11-02
18030000000.0,2010-11-03
18026000000.0,2010-11-04
17935000000.0,2010-11-05
17826000000.0,2010-11-06
3159900000.0,2010-11-07
9223400000.0,2010-11-08
15951000000.0,2010-11-09
17239000000.0,2010-11-10
17307000000.0,2010-11-11
17261000000.0,2010-11-12
17076000000.0,2010-11-13
16794000000.0,2010-11-14
16736000000.0,2010-11-15
16911000000.0,2010-11-16
17216000000.0,2010-11-17
17229000000.0,2010-11-18
13534000000.0,2010-11-19
85384000.0,2010-11-20
583070000.0,2010-11-21
1819500000.0,2010-11-22
337910000.0,2010-11-23
8516700000.000001,2010-11-24
14612000000.0,2010-11-25
15666000000.0,2010-11-26
4277300000.0,2010-11-27
8070100000.0,2010-11-28
13967000000.0,2010-11-29
15174000000.0,2010-11-30
15431000000.0,2010-12-01
18657000000.0,2010-12-02
3505100000.0,2010-12-03
867820000.0,2010-12-04
111740000.0,2010-12-05
286780000.0,2010-12-06
7760100000.0,2010-12-07
1154700000.0,2010-12-08
2203200000.0,2010-12-09
8397200000.000001,2010-12-10
12852000000.0,2010-12-11
13653000000.0,2010-12-12
13835000000.0,2010-12-13
48742000000.0,2010-12-14
2302100000.0,2010-12-15
8634900000.0,2010-12-16
166630000.0,2010-12-17
66194000.0,2010-12-18
60385000.0,2010-12-19
512059999.99999994,2010-12-20
7053800000.0,2010-12-21
262010000.0,2010-12-22
6290000000.0,2010-12-23
11031000000.0,2010-12-24
142720000.0,2010-12-25
467450000.0,2010-12-26
2536100000.0,2010-12-27
150750000.0,2010-12-28
174230000.0,2010-12-29
6138900000.0,2010-12-30
10544000000.0,2010-12-31
313960000.0,2011-01-01
126740000.0,2011-01-02
5790000000.0,2011-01-03
10004000000.0,2011-01-04
10767000000.0,2011-01-05
10904000000.0,2011-01-06
10961000000.0,2011-01-07
10957000000.0,2011-01-08
10864000000.0,2011-01-09
10831000000.0,2011-01-10
10820000000.0,2011-01-11
10831000000.0,2011-01-12
40214000000.0,2011-01-13
6282500000.0,2011-01-14
10307000000.0,2011-01-15
11020000000.0,2011-01-16
11089000000.0,2011-01-17
11076000000.0,2011-01-18
10980000000.0,2011-01-19
11044000000.0,2011-01-20
11169000000.0,2011-01-21
11089000000.0,2011-01-22
11084000000.0,2011-01-23
11102000000.0,2011-01-24
11075000000.0,2011-01-25
11103000000.0,2011-01-26
11137000000.0,2011-01-27
11140000000.0,2011-01-28
24484000000.0,2011-01-29
76866000000.0,2011-01-30
6534500000.0,2011-01-31
11090000000.0,2011-02-01
11904000000.0,2011-02-02
12123000000.0,2011-02-03
12109000000.0,2011-02-04
11918000000.0,2011-02-05
11854000000.0,2011-02-06
11985000000.0,2011-02-07
11681000000.0,2011-02-08
11751000000.0,2011-02-09
12008000000.0,2011-02-10
12126000000.0,2011-02-11
12090000000.0,2011-02-12
12044000000.0,2011-02-13
47065000000.0,2011-02-14
19609000000.0,2011-02-15
144500000000.0,2011-02-16
95183000.0,2011-02-17
119690000.0,2011-02-18
230430000.0,2011-02-19
7584400000.0,2011-02-20
12952000000.0,2011-02-21
13861000000.0,2011-02-22
13990000000.0,2011-02-23
16535000000.0,2011-02-24
63924000.0,2011-02-25
7234300000.0,2011-02-26
12521000000.0,2011-02-27
13387000000.0,2011-02-28
13496000000.0,2011-03-01
15045000000.0,2011-03-02
12955000000.0,2011-03-03
13527000000.0,2011-03-04
13667000000.0,2011-03-05
15007000000.0,2011-03-06
536110000.0,2011-03-07
7303700000.0,2011-03-08
12296000000.0,2011-03-09
8703800000.0,2011-03-10
10314000000.0,2011-03-11
12631000000.0,2011-03-12
738260000.0,2011-03-13
77319000.0,2011-03-14
46629000.0,2011-03-15
127670000.0,2011-03-16
5116300000.0,2011-03-17
148020000.0,2011-03-18
137050000.0,2011-03-19
128320000.0,2011-03-20
456290000.0,2011-03-21
3170000000.0,2011-03-22
190820000.0,2011-03-23
32825000.000000004,2011-03-24
422650000.0,2011-03-25
74098000.0,2011-03-26
5361800000.0,2011-03-27
9266700000.0,2011-03-28
9992100000.0,2011-03-29
9994800000.0,2011-03-30
10034000000.0,2011-03-31
10168000000.0,2011-04-01
10141000000.0,2011-04-02
10032000000.0,2011-04-03
10129000000.0,2011-04-04
10188000000.0,2011-04-05
10099000000.0,2011-04-06
10002000000.0,2011-04-07
10003000000.0,2011-04-08
10088000000.0,2011-04-09
10084000000.0,2011-04-10
10062000000.0,2011-04-11
10018000000.0,2011-04-12
81749000000.0,2011-04-13
20134000000.0,2011-04-14
13008000000.0,2011-04-15
11706000000.0,2011-04-16
11393000000.0,2011-04-17
11301000000.0,2011-04-18
11367000000.0,2011-04-19
11290000000.0,2011-04-20
11293000000.0,2011-04-21
11318000000.0,2011-04-22
11284000000.0,2011-04-23
11196000000.0,2011-04-24
276220000000.0,2011-04-25
25141000000.0,2011-04-26
17373000000.0,2011-04-27
15992000000.0,2011-04-28
15491000000.0,2011-04-29
15286000000.0,2011-04-30
15497000000.0,2011-05-01
15668000000.0,2011-05-02
15710000000.0,2011-05-03
15632000000.0,2011-05-04
15742000000.0,2011-05-05
15686000000.0,2011-05-06
15534000000.0,2011-05-07
15452000000.0,2011-05-08
213760000000.0,2011-05-09
17029000000.0,2011-05-10
18451000000.0,2011-05-11
18793000000.0,2011-05-12
18819000000.0,2011-05-13
18620000000.0,2011-05-14
51682000000.0,2011-05-15
7489600000.0,2011-05-16
835180000.0,2011-05-17
839910000.0,2011-05-18
10064000000.0,2011-05-19
16797000000.0,2011-05-20
17901000000.0,2011-05-21
18019000000.0,2011-05-22
18007000000.0,2011-05-23
18064000000.0,2011-05-24
41384000000.0,2011-05-25
9993900000.0,2011-05-26
16840000000.0,2011-05-27
17368000000.0,2011-05-28
14579000000.0,2011-05-29
15745000000.0,2011-05-30
17557000000.0,2011-05-31
991510000.0,2011-06-01
4817200000.0,2011-06-02
11940000000.0,2011-06-03
720080000.0,2011-06-04
8256200000.000001,2011-06-05
14566000000.0,2011-06-06
16433000000.0,2011-06-07
16740000000.0,2011-06-08
16812000000.0,2011-06-09
16796000000.0,2011-06-10
16692000000.0,2011-06-11
16701000000.0,2011-06-12
16747000000.0,2011-06-13
16724000000.0,2011-06-14
16607000000.0,2011-06-15
16537000000.0,2011-06-16
16600000000.0,2011-06-17
16622000000.0,2011-06-18
16421000000.0,2011-06-19
16388000000.0,2011-06-20
16536000000.0,2011-06-21
16552000000.0,2011-06-22
16425000000.0,2011-06-23
16421000000.0,2011-06-24
16413000000.0,2011-06-25
16396000000.0,2011-06-26
16302000000.0,2011-06-27
135680000000.0,2011-06-28
4609400000.0,2011-06-29
12075000000.0,2011-06-30
16883000000.0,2011-07-01
17744000000.0,2011-07-02
17763000000.0,2011-07-03
17827000000.0,2011-07-04
17866000000.0,2011-07-05
17801000000.0,2011-07-06
17717000000.0,2011-07-07
17742000000.0,2011-07-08
17624000000.0,2011-07-09
17512000000.0,2011-07-10
17410000000.0,2011-07-11
17348000000.0,2011-07-12
17303000000.0,2011-07-13
17339000000.0,2011-07-14
17305000000.0,2011-07-15
17261000000.0,2011-07-16
17283000000.0,2011-07-17
17268000000.0,2011-07-18
17378000000.0,2011-07-19
17392000000.0,2011-07-20
17314000000.0,2011-07-21
17252000000.0,2011-07-22
17170000000.0,2011-07-23
17144000000.0,2011-07-24
17107000000.0,2011-07-25
17113000000.0,2011-07-26
17163000000.0,2011-07-27
17139000000.0,2011-07-28
17067000000.0,2011-07-29
16974000000.0,2011-07-30
16859000000.0,2011-07-31
16876000000.0,2011-08-01
16937000000.0,2011-08-02
16854000000.0,2011-08-03
16692000000.0,2011-08-04
16745000000.0,2011-08-05
16729000000.0,2011-08-06
16685000000.0,2011-08-07
16664000000.0,2011-08-08
16688000000.0,2011-08-09
16633000000.0,2011-08-10
16552000000.0,2011-08-11
16488000000.0,2011-08-12
16467000000.0,2011-08-13
16321000000.0,2011-08-14
16333000000.0,2011-08-15
16428000000.0,2011-08-16
16492000000.0,2011-08-17
16380000000.0,2011-08-18
16226000000.0,2011-08-19
16158000000.0,2011-08-20
16204000000.0,2011-08-21
16278000000.0,2011-08-22
16369000000.0,2011-08-23
16212000000.0,2011-08-24
16125000000.0,2011-08-25
16144000000.0,2011-08-26
16126000000.0,2011-08-27
16130000000.0,2011-08-28
16026000000.0,2011-08-29
15923000000.0,2011-08-30
15869000000.0,2011-08-31
15762000000.0,2011-09-01
15766000000.0,2011-09-02
15860000000.0,2011-09-03
15850000000.0,2011-09-04
15773000000.0,2011-09-05
15838000000.0,2011-09-06
15822000000.0,2011-09-07
15713000000.0,2011-09-08
15556000000.0,2011-09-09
15591000000.0,2011-09-10
15449000000.0,2011-09-11
15479000000.0,2011-09-12
15520000000.0,2011-09-13
15382000000.0,2011-09-14
15250000000.0,2011-09-15
15198000000.0,2011-09-16
15310000000.0,2011-09-17
15368000000.0,2011-09-18
15365000000.0,2011-09-19
15279000000.0,2011-09-20
15296000000.0,2011-09-21
15338000000.0,2011-09-22
15294000000.0,2011-09-23
15031000000.0,2011-09-24
14943000000.0,2011-09-25
14999000000.0,2011-09-26
15160000000.0,2011-09-27
15221000000.0,2011-09-28
15106000000.0,2011-09-29
14864000000.0,2011-09-30
14796000000.0,2011-10-01
14779000000.0,2011-10-02
14750000000.0,2011-10-03
608170000000.0,2011-10-04
