ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2016	01-AUG-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1959	BIFENTHRIN	.0154761			
NO	2016	01-AUG-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	3.3782	BIFENTHRIN	.2668778			
NO	2016	01-AUG-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	19.8909	BIFENTHRIN	1.5713811			
NO	2016	01-AUG-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	2.6512	BIFENTHRIN	.2094448			
NO	2016	01-OCT-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	1.6891	BIFENTHRIN	.1334389			
NO	2016	01-OCT-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0655	BIFENTHRIN	.0051745			
NO	2016	01-AUG-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.2317	BIFENTHRIN	.0183043			
NO	2016	01-JUL-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	3.6714	BIFENTHRIN	.2900406			
NO	2016	01-NOV-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0054	BIFENTHRIN	.0004266			
NO	2016	01-APR-16	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	11.621	BIFENTHRIN	.918059			
